day,home_team,away_team,home_score,away_score
26,OGC Nice,RC Paris,3 , 0
26,FC Nancy,Olympique de Marseille,5 , 1
26,Girondins de Bordeaux,Stade Rennais FC,1 , 1
26,LOSC Lille,FC Sète 34,3 , 1
26,Stade de Reims,FC Sochaux-Montbéliard,3 , 1
26,RC Strasbourg,RC Lens,1 , 1
27,RC Paris,AS Saint-Etienne,2 , 2
27,Stade Rennais FC,RC Strasbourg,2 , 4
27,CO Roubaix-Tourcoing,FC Nancy,3 , 0
27,Havre AC,Nîmes Olympique,2 , 4
27,Toulouse FC,OGC Nice,0 , 1
27,Olympique de Marseille,Stade de Reims,0 , 2
27,FC Sochaux-Montbéliard,Girondins de Bordeaux,1 , 0
27,RC Lens,LOSC Lille,2 , 1
27,FC Sète 34,AS Red Star 93,2 , 0
28,Nîmes Olympique,Stade Rennais FC,3 , 0
28,OGC Nice,RC Lens,5 , 0
28,Stade de Reims,Toulouse FC,4 , 1
28,FC Nancy,Havre AC,6 , 1
28,AS Saint-Etienne,FC Sète 34,0 , 2
28,Olympique de Marseille,RC Paris,4 , 2
28,AS Red Star 93,Girondins de Bordeaux,1 , 2
28,LOSC Lille,RC Strasbourg,3 , 1
28,FC Sochaux-Montbéliard,CO Roubaix-Tourcoing,1 , 1
29,CO Roubaix-Tourcoing,Olympique de Marseille,1 , 1
29,RC Lens,Nîmes Olympique,4 , 2
29,FC Sète 34,OGC Nice,2 , 1
29,Havre AC,AS Saint-Etienne,4 , 1
29,RC Paris,Stade de Reims,0 , 0
29,Girondins de Bordeaux,LOSC Lille,1 , 3
29,RC Strasbourg,FC Sochaux-Montbéliard,2 , 0
29,Stade Rennais FC,AS Red Star 93,1 , 3
29,Toulouse FC,FC Nancy,3 , 0
30,AS Red Star 93,RC Lens,2 , 2
30,LOSC Lille,Stade Rennais FC,2 , 0
30,Nîmes Olympique,FC Sète 34,1 , 0
30,Stade de Reims,CO Roubaix-Tourcoing,3 , 1
30,OGC Nice,Havre AC,0 , 0
30,AS Saint-Etienne,Toulouse FC,4 , 0
30,Olympique de Marseille,FC Sochaux-Montbéliard,0 , 0
30,RC Strasbourg,Girondins de Bordeaux,0 , 2
30,FC Nancy,RC Paris,0 , 1
31,Nîmes Olympique,AS Red Star 93,6 , 2
31,OGC Nice,LOSC Lille,4 , 1
31,RC Paris,Havre AC,2 , 3
31,Stade de Reims,Stade Rennais FC,0 , 1
31,Olympique de Marseille,RC Lens,3 , 0
31,AS Saint-Etienne,RC Strasbourg,1 , 1
31,FC Nancy,Girondins de Bordeaux,2 , 2
31,CO Roubaix-Tourcoing,FC Sète 34,6 , 0
31,FC Sochaux-Montbéliard,Toulouse FC,2 , 1
32,LOSC Lille,Nîmes Olympique,1 , 0
32,Stade Rennais FC,FC Nancy,3 , 5
32,AS Red Star 93,FC Sochaux-Montbéliard,0 , 3
32,Havre AC,CO Roubaix-Tourcoing,1 , 0
32,Girondins de Bordeaux,AS Saint-Etienne,1 , 0
32,RC Lens,Stade de Reims,2 , 1
32,FC Sète 34,Olympique de Marseille,3 , 1
32,Toulouse FC,RC Paris,1 , 0
32,RC Strasbourg,OGC Nice,2 , 1
33,OGC Nice,Nîmes Olympique,2 , 0
33,FC Sochaux-Montbéliard,Havre AC,1 , 0
33,FC Nancy,LOSC Lille,1 , 2
33,Stade de Reims,RC Strasbourg,3 , 1
33,Olympique de Marseille,Girondins de Bordeaux,3 , 3
33,AS Saint-Etienne,AS Red Star 93,3 , 0
33,RC Paris,RC Lens,1 , 3
33,CO Roubaix-Tourcoing,Stade Rennais FC,3 , 0
33,Toulouse FC,FC Sète 34,0 , 0
34,AS Red Star 93,OGC Nice,0 , 4
34,LOSC Lille,AS Saint-Etienne,4 , 3
34,Havre AC,Toulouse FC,2 , 2
34,Nîmes Olympique,FC Sochaux-Montbéliard,3 , 3
34,Girondins de Bordeaux,Stade de Reims,2 , 4
34,Stade Rennais FC,Olympique de Marseille,2 , 1
34,RC Strasbourg,FC Nancy,1 , 5
34,RC Lens,CO Roubaix-Tourcoing,4 , 4
34,FC Sète 34,RC Paris,5 , 1
