start	short_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2014	Toulouse	1	85	54.6	107.04903	15.68949	0	1	0	0	0	0	0
2014	Toulouse	0	85.3	30.7	37.295	24.26067	0	0	0	0	0	0	0
2014	Toulouse	0	85.2	27.5	33.33603	26.93121	0	1	0	0	0	0	0
2014	Toulouse	0	78.1	77.5	141.46746	35.1548	0	0	0	0	0	0	0
2014	Toulouse	0	74.1	29.1	51.09821	33.28093	0	0	0	0	0	0	0
2014	Toulouse	0	74	41.8	72.49553	27.26243	0	0	0	0	0	0	0
2014	Toulouse	0	86.9	41.3	56.41098	15.72578	1	1	0	0	0	0	0
2014	Toulouse	0	68.6	37.9	68.92582	33.65071	0	0	0	0	0	0	0
2014	Toulouse	0	72.9	33.9	59.28563	31.52174	0	0	0	0	0	0	0
2014	Toulouse	0	85.4	73.7	148.36553	27.83613	0	1	1	0	0	0	0
2014	Toulouse	0	89.6	64.1	143.58794	17.52056	0	0	0	0	0	0	0
2014	Toulouse	0	84	33.2	43.60282	23.2	0	0	0	0	0	0	0
2014	Toulouse	1	91.2	65.5	150.41461	17.82386	0	0	0	0	0	0	0
2014	Toulouse	0	75.8	68.5	127.39657	30.46129	0	0	0	0	0	0	0
2014	Toulouse	0	90.5	56.1	122.70473	11.28982	1	1	0	0	0	0	0
2014	Toulouse	0	88.9	38.6	44.2361	15.91132	0	0	0	0	0	0	0
2014	Toulouse	0	77.1	49.5	88.7492	22.90546	0	1	1	0	0	0	0
2014	Toulouse	0	79.3	41.9	68.62938	22.22836	0	0	0	0	0	0	0
2014	Toulouse	1	89.3	56.7	122.05349	12.62458	0	0	0	0	0	0	0
2014	Toulouse	0	88.2	42.7	58.25724	13.87552	0	1	0	0	0	0	0
2014	Toulouse	0	84.8	27.2	33.69007	27.40219	0	1	0	0	0	0	0
2014	Toulouse	0	91	59.8	137.43665	13.30564	0	0	0	0	0	0	0
2014	Toulouse	0	74.2	68.8	126.08016	31.92303	0	0	0	0	0	0	0
2014	Toulouse	0	80.8	26.8	39.61069	30.11445	0	0	1	0	0	0	0
2014	Toulouse	0	88.6	39.8	48.17983	15.29706	0	1	1	0	0	0	0
2014	Toulouse	0	81.8	41.7	65.48493	20.00325	0	1	0	0	0	0	0
2014	Toulouse	0	71.5	56.1	102.08103	29.1455	0	0	0	0	0	0	0
2014	Toulouse	0	75.2	55.7	102.94399	25.44661	0	0	0	0	0	0	0
2014	Toulouse	0	92.9	45.6	58.21275	8.35284	0	1	0	0	0	0	0
2014	Toulouse	0	87.2	53.2	104.03624	13.19394	1	1	1	0	0	0	0
2014	Toulouse	0	77.9	59.4	113.04196	24.01604	0	1	0	0	0	0	0
2014	Toulouse	0	73.8	81.5	140.24814	40.97182	0	0	0	0	0	0	0
2014	Toulouse	0	87.3	33.7	37.92362	20.66349	0	0	0	0	0	0	0
2014	Toulouse	0	87.2	63.7	136.94515	18.74913	0	0	0	0	0	0	0
2014	Toulouse	0	90.7	53.8	112.22503	10.04639	1	1	1	0	0	0	0
2014	Toulouse	0	87.9	42.7	58.89718	14.13153	1	1	1	0	0	0	0
2014	Toulouse	0	90.1	55	116.79608	11.09099	1	1	1	0	0	0	0
2014	Toulouse	0	81	62.6	123.55066	22.79825	0	0	0	0	0	0	0
2014	Toulouse	0	84.8	60.2	123.86369	18.30519	0	0	0	0	0	0	0
2014	Toulouse	0	88.3	38.3	45	16.5463	0	1	0	0	0	0	0
2014	Toulouse	0	84.4	77.7	150.61279	31.79072	0	1	0	0	0	0	0
2014	Toulouse	0	88.5	45.3	67.77038	12.42337	0	1	1	0	0	0	0
2014	Toulouse	0	85.8	57.9	119.08885	16.24962	0	1	0	0	0	0	0
2014	Toulouse	0	91.9	40	39.00747	12.86895	0	0	0	1	0	0	0
2014	Toulouse	0	68.2	59.8	107.12805	33.27582	0	0	0	0	0	0	0
2014	Toulouse	0	92.2	40	37.95423	12.68227	1	1	1	0	0	0	0
2014	Toulouse	0	89.5	75	157.21759	27.11549	0	0	0	0	0	0	0
2014	Toulouse	0	77	32.9	53.37	28.66025	0	1	1	0	0	0	0
2014	Toulouse	1	95.7	46	47.07003	5.87282	0	0	0	0	0	0	0
2014	Toulouse	0	73.9	39.2	67.52057	28.24624	0	1	0	0	0	0	0
2014	Toulouse	0	76.8	47	82.63195	23.39316	0	1	0	0	0	0	0
2014	Toulouse	0	88.8	45.2	66.80141	12.18524	0	0	0	0	0	0	0
2014	Toulouse	0	84.9	33	41.61261	22.73785	0	0	0	0	0	0	0
2014	Toulouse	0	90.2	71.9	155.89203	23.99271	0	0	0	0	0	0	0
2014	Toulouse	0	80.2	28.9	43.17948	28.93527	0	1	1	0	0	0	0
2014	Toulouse	0	81.4	46	77.86318	19.02525	0	1	1	0	0	0	0
2014	Toulouse	0	88	58.3	124.67032	14.59075	1	1	1	0	0	0	0
2014	Toulouse	1	86.8	52	98.61565	13.35066	0	0	0	0	0	0	0
2014	Toulouse	0	79.9	37.5	58.12291	23.66981	0	0	0	0	0	0	0
2014	Toulouse	0	93.1	55	125.9285	8.52115	1	1	1	0	0	0	0
2014	Toulouse	1	89.6	36.3	37.20301	17.20029	0	0	0	0	0	0	0
2014	Toulouse	0	87	46	72.89727	13.60147	0	1	0	0	0	0	0
2014	Toulouse	0	75.9	47.7	84.54845	24.2095	0	0	0	0	0	0	0
2014	Toulouse	0	71.8	39.4	69.39944	30.1264	0	0	0	0	0	0	0
2014	Toulouse	0	90.3	45.5	65.11259	10.69299	1	1	1	0	0	0	0
2014	Toulouse	0	84.5	55.5	109.53665	16.44688	0	0	0	0	0	0	0
2014	Toulouse	1	95.6	60	156.25051	10.9252	0	1	0	0	0	0	0
2014	Toulouse	0	74.9	56.9	105.37095	26.03114	0	0	0	0	0	0	0
2014	Toulouse	0	85	75.2	149.23728	29.32644	0	1	0	0	1	0	0
2014	Toulouse	0	69.9	75	129.71183	39.12812	0	0	0	0	0	0	0
2014	Toulouse	0	91.7	38	34.67032	14.59075	0	1	1	0	0	0	0
2014	Toulouse	0	66.8	46.8	84.49452	33.35386	0	1	0	0	0	0	0
2014	Toulouse	0	72	32.8	58.43819	32.86092	0	0	0	0	0	0	0
2014	Toulouse	0	90.2	50.3	91.7534	9.80459	1	1	0	0	0	0	0
2014	Toulouse	0	77.2	63.4	120.44358	26.44617	0	1	1	0	0	0	0
2014	Toulouse	0	92.6	37.3	30.22838	14.69864	1	1	0	0	0	0	0
2014	Toulouse	0	78.9	24	39.06066	33.48447	0	0	0	0	0	0	0
2014	Toulouse	0	69.4	51.3	92.43267	30.6276	0	0	0	0	0	0	0
2014	Toulouse	0	80.3	58.2	112.59921	21.33846	0	1	0	0	0	0	0
2014	Toulouse	0	90.2	46.4	69.82935	10.44031	1	0	0	0	0	0	0
2014	Toulouse	0	71.5	54.6	99.16867	28.86884	0	1	0	0	0	0	0
2014	Toulouse	0	90.7	47.4	74.38061	9.6566	1	1	0	0	0	0	0
2014	Toulouse	1	95	54.2	130.03026	6.52993	0	1	0	0	0	0	0
2014	Toulouse	0	96.7	39.4	17.29245	11.1018	1	1	0	0	0	0	0
2014	Toulouse	0	85.9	71.7	146.98541	25.87856	0	0	0	1	0	0	0
2014	Toulouse	0	84.2	25.8	33.14022	28.90121	0	0	0	0	0	0	0
2014	Toulouse	0	86.6	45.2	70.29202	14.23376	0	1	1	0	0	0	0
2014	Toulouse	0	70.9	24.2	48.43987	38.89023	0	0	0	0	0	0	0
2014	Toulouse	1	87.8	38.6	46.94149	16.69731	0	1	0	0	0	0	0
2014	Toulouse	0	93.2	53	113.80594	7.43236	1	1	0	0	0	0	0
2014	Toulouse	0	90	24.4	21.33686	27.48381	0	0	0	0	0	1	0
2014	Toulouse	0	78.4	36.3	57.61471	25.57831	0	0	0	0	0	0	0
2014	Toulouse	1	87.2	49.7	88.65738	12.80352	0	0	0	0	0	0	0
2014	Toulouse	0	88	63.7	138.78448	18.21236	0	0	0	0	0	1	0
2014	Toulouse	0	85.4	37.7	49.88701	19.09057	0	0	0	0	0	0	0
2014	Toulouse	0	81.2	28	40.51539	28.93856	0	0	0	0	1	1	0
2014	Toulouse	0	92.5	49.3	84.66784	7.5326	1	1	0	0	0	0	0
2014	Toulouse	0	93.6	49.3	83.75809	6.43817	1	1	0	0	0	0	0
2014	Toulouse	0	86.7	56.4	115.697	14.75974	0	0	0	0	0	0	0
2014	Toulouse	1	94.9	50.1	91.1233	5.10098	0	1	0	0	0	0	0
2014	Toulouse	0	90.5	45.4	64.16325	10.55509	1	1	0	0	0	0	0
2014	Toulouse	0	85.9	59	122.55	16.72752	0	1	0	0	0	0	0
2014	Toulouse	0	88.9	54.8	113.38522	12.09339	0	1	0	0	0	0	0
2014	Toulouse	0	93.3	30.7	19.14446	20.42988	0	0	0	0	0	0	0
2014	Toulouse	0	88.7	52.5	102.47511	11.57325	1	1	0	0	0	0	0
2014	Toulouse	0	93.4	48.8	79.69515	6.7082	1	1	0	0	0	0	0
2014	Toulouse	0	77.3	69.6	130.80851	29.99083	0	0	0	0	0	0	0
2014	Toulouse	0	74.2	53.4	97.50735	26.02307	0	0	0	0	0	0	0
2014	Toulouse	0	77.5	51	92.5448	22.52221	0	0	0	0	0	0	0
2014	Toulouse	0	96.4	53.4	133.36342	4.95177	0	1	0	0	0	0	0
2013	Ajaccio	1	97.6	50.9	110.55605	2.5632	0	1	1	0	0	0	0
2013	Ajaccio	0	78.1	57.9	109.83593	23.28132	0	0	0	0	0	0	0
2013	Ajaccio	0	90.2	61	138.30187	14.73228	0	0	0	0	0	0	0
2013	Ajaccio	0	84.8	56.9	114.41555	16.69281	0	0	0	0	0	0	0
2013	Ajaccio	0	78.6	68	130.06791	27.96355	0	0	0	0	0	0	0
2013	Ajaccio	1	85.3	61.6	128.27752	18.72565	0	0	0	0	0	0	0
2013	Ajaccio	0	77.2	62	117.75854	25.76509	0	0	0	0	0	0	0
2013	Ajaccio	0	72.1	54.8	99.76177	28.30989	0	0	0	0	0	0	0
2013	Ajaccio	1	84.6	57.7	116.56505	17.21772	0	0	0	0	0	0	0
2013	Ajaccio	0	87.7	51.2	95.5722	12.3584	1	1	0	0	0	0	0
2013	Ajaccio	0	70	60.6	109.46001	31.81761	0	0	0	0	0	0	0
2013	Ajaccio	0	73.5	58.2	107.19384	27.73968	0	0	0	0	0	0	0
2013	Ajaccio	1	95.5	55	138.01279	6.72681	0	0	0	0	0	0	0
2013	Ajaccio	0	90.5	53.4	109.69202	10.09009	1	1	1	0	1	0	0
2013	Ajaccio	1	92	47.6	73.30076	8.35225	0	0	0	0	0	0	0
2013	Ajaccio	0	85.1	50.2	90.76902	14.90134	0	0	0	0	0	0	0
2013	Ajaccio	0	75.1	26.4	46.5354	34.307	0	0	0	0	0	0	0
2013	Ajaccio	0	77.4	53.7	99.2978	22.90087	0	0	0	0	0	0	0
2013	Ajaccio	0	67.4	47.5	85.61473	32.69572	0	1	0	0	0	0	0
2013	Ajaccio	0	83.6	53.2	101.04094	16.70928	0	1	0	0	0	0	0
2013	Ajaccio	0	74.3	27.2	48.42186	34.35593	0	0	0	0	0	0	0
2013	Ajaccio	1	94.9	59	150.46122	10.34456	1	1	1	0	0	0	0
2013	Ajaccio	0	90.9	62.1	143.05441	15.14001	1	1	1	0	0	0	0
2013	Ajaccio	0	78.9	62.9	121.44055	24.73095	0	0	0	0	0	0	0
2013	Ajaccio	0	73.6	55.5	101.76829	26.96683	0	0	0	0	0	0	0
2013	Ajaccio	0	90.3	42.7	53.03571	12.14002	0	0	0	0	0	0	1
2013	Ajaccio	0	84.7	49.1	86.63354	15.32645	0	0	0	0	0	0	0
2013	Ajaccio	1	84.8	37.7	51.01985	19.55326	0	0	0	0	0	0	0
2013	Ajaccio	0	81.5	61.2	121.19094	21.62614	0	0	0	0	0	0	0
2013	Ajaccio	1	88.9	39.6	46.86479	15.21085	0	0	0	0	0	0	0
2013	Ajaccio	0	89.2	58	126.52886	13.44024	1	1	0	0	0	0	0
2013	Ajaccio	0	82.6	34.5	48.3052	23.30257	0	1	0	0	0	0	0
2013	Ajaccio	0	75	60.1	111.99871	26.96312	0	0	0	0	0	0	0
2013	Ajaccio	0	86.8	54	106.8584	13.79275	0	0	0	0	0	0	0
2013	Ajaccio	0	86.4	46.9	77.15932	13.94884	0	0	0	0	0	0	1
2013	Ajaccio	0	94	65.2	158.45902	16.34136	0	0	0	0	0	0	0
2013	Ajaccio	1	93	80.6	167.11483	31.39044	0	0	0	0	0	0	0
2013	Ajaccio	0	86.9	29.5	32.57957	24.32817	0	0	0	0	0	0	0
2013	Ajaccio	0	80.2	73.2	139.52096	30.50049	0	0	0	0	0	0	0
2013	Ajaccio	1	90.2	47.8	77.34744	10.0439	1	0	0	0	0	0	0
2013	Ajaccio	0	89.3	33.2	32.49325	19.91808	0	0	0	0	0	0	0
2013	Ajaccio	0	86.6	74.5	151.32404	27.92508	0	0	0	0	0	0	0
2013	Ajaccio	0	68.5	22.1	48.46823	42.07921	0	0	0	0	0	0	0
2013	Ajaccio	0	83.8	72.8	144.6052	27.96927	0	0	0	0	0	0	0
2013	Ajaccio	0	91	45.6	63.9465	10.01798	1	1	1	0	0	0	0
2013	Ajaccio	0	79.9	34.7	52.72183	25.26064	0	0	0	0	0	0	0
2013	Ajaccio	0	69.2	47.7	85.72935	30.88576	0	1	0	0	0	0	0
2013	Ajaccio	0	66.8	48	86.55261	33.26019	0	0	0	0	0	0	0
2013	Ajaccio	0	95	30.2	14.17234	20.42156	0	0	0	0	0	0	0
2013	Ajaccio	0	74.4	52	94.46716	25.67801	0	0	0	0	0	0	0
2013	Ajaccio	0	72.2	29.7	53.86249	34.42281	0	1	0	0	0	0	0
2013	Ajaccio	0	81.8	72.9	141.52373	29.2515	0	0	0	0	0	0	0
2013	Ajaccio	0	74.8	35.5	60.08401	29.07387	0	0	0	0	0	0	0
2013	Ajaccio	0	86.2	24.8	28.70595	28.73117	0	0	0	0	0	0	0
2013	Ajaccio	0	79.3	72.5	137.38594	30.57352	0	0	0	0	0	0	0
2013	Ajaccio	0	76.5	71.8	132.85084	32.05448	0	0	0	0	0	0	0
2013	Ajaccio	1	97.3	52.4	131.63354	3.61248	0	0	0	0	0	0	0
2013	Ajaccio	0	84.8	73.6	147.21572	28.07134	0	1	0	0	0	0	0
2013	Ajaccio	0	90.6	31.4	26.81095	20.84035	0	1	0	0	0	0	0
2013	Ajaccio	0	91.9	26.6	19.09349	24.76227	0	0	0	0	0	0	0
2013	Ajaccio	0	91.9	30.1	22.14805	21.48534	0	0	0	0	0	0	0
2013	Ajaccio	0	78.6	53.1	98.24252	21.62337	0	1	0	0	0	0	0
2013	Ajaccio	0	79.6	73.7	139.27946	31.27059	0	0	0	0	0	0	0
2013	Ajaccio	0	69.7	47.4	85.09554	30.41135	0	0	0	0	0	0	0
2013	Ajaccio	1	93.8	52.3	110.35323	6.61287	0	0	0	0	0	0	0
2013	Ajaccio	0	96.3	40.4	21.07749	10.28834	0	1	0	0	0	0	0
2013	Ajaccio	0	84.9	75.6	149.46604	29.72154	0	0	0	0	0	0	0
2013	Ajaccio	0	75.3	42.8	73.7487	25.728	0	0	0	0	0	0	0
2013	Ajaccio	0	70.2	79	134.22051	41.58173	0	0	0	0	0	0	0
2013	Ajaccio	0	88.6	42.9	58.08506	13.43019	1	0	1	0	0	0	0
2013	Ajaccio	0	85.4	41.2	58.92096	17.04699	0	1	1	0	0	0	0
2013	Ajaccio	0	77.8	57.1	107.73531	23.30772	0	0	0	0	0	0	0
2013	Ajaccio	0	91.8	24.8	18.02472	26.50057	0	0	0	0	0	0	0
2013	Ajaccio	0	79.7	42.8	70.47143	21.53903	0	0	0	0	0	0	0
2013	Ajaccio	0	70.9	63.1	114.23593	31.91269	0	1	0	0	0	0	0
2013	Ajaccio	0	79.4	43.6	72.74105	21.57128	0	1	0	0	0	0	0
2013	Ajaccio	0	90.3	45.3	64.14814	10.77868	1	0	0	0	0	0	0
2013	Ajaccio	0	93.2	53.6	117.89727	7.69415	1	1	0	0	0	0	0
2013	Ajaccio	0	85.2	37.1	48.92389	19.63288	0	0	0	0	0	0	0
2013	Ajaccio	0	67.7	64.1	113.58283	35.24344	0	0	0	0	0	0	0
2013	Ajaccio	0	85.4	55.3	109.95159	15.53222	0	0	0	0	0	0	0
2013	Ajaccio	0	79.6	35.7	54.9703	24.91285	0	0	0	0	0	0	0
2013	Ajaccio	0	73.8	42.5	74.02573	27.25234	0	0	0	0	0	0	0
2013	Ajaccio	0	88.2	33	34.7652	20.69396	0	0	0	0	0	0	0
2013	Ajaccio	0	89.6	70.7	153.32434	23.16571	0	1	0	0	0	0	0
2013	Ajaccio	0	94	32.8	19.23067	18.21648	0	0	0	0	0	0	0
2013	Ajaccio	0	89	42	53.97263	13.60147	0	0	0	0	0	0	1
2013	Ajaccio	1	95.9	42.5	28.66396	8.54751	0	0	0	0	0	0	0
2013	Ajaccio	0	91	28.7	22.90577	23.12336	0	0	0	0	0	0	0
2013	Ajaccio	0	73.1	43.9	77.22336	27.58297	0	0	0	0	0	0	0
2013	Ajaccio	0	94.2	45.8	54.09028	7.16101	0	0	0	0	0	0	0
2013	Ajaccio	1	92.3	73.3	161.71272	24.53936	0	0	0	0	0	0	0
2013	Ajaccio	0	96.7	55.6	149.48976	6.5	0	1	1	0	0	0	0
2013	Ajaccio	0	93.3	49.4	84.88269	6.72681	1	1	1	0	1	0	0
2013	Ajaccio	0	85	64.9	134.80838	21.14261	0	0	0	0	0	0	0
2013	Ajaccio	0	86.4	25.8	29.33527	27.75968	0	0	0	0	0	0	0
2013	Ajaccio	0	95.6	64.3	162.89727	14.96162	0	1	1	0	0	0	0
2013	Ajaccio	0	75.8	37.5	62.68234	27.23766	0	0	0	0	0	0	0
2013	Ajaccio	0	88.4	46.6	73.66396	12.08801	1	1	0	0	0	0	0
2013	Ajaccio	0	74.8	72.9	132.26237	34.0507	0	0	0	0	0	0	0
2013	Ajaccio	0	76	46.7	82.17092	24.22581	0	0	0	0	0	0	0
2013	Ajaccio	0	81.4	52.3	97.04918	18.74166	0	0	0	0	0	0	0
2013	Ajaccio	0	64	73.3	122.91184	42.88228	0	0	1	0	0	0	0
2013	Ajaccio	0	79	63.7	123.11966	25.07369	0	0	0	0	0	0	1
2013	Ajaccio	0	74.4	50.1	90.22381	25.6002	0	1	0	0	0	0	0
2013	Ajaccio	0	87.6	54	107.8787	13.0292	1	0	0	0	0	0	0
2013	Ajaccio	0	76.6	44.5	76.77313	24.03768	0	0	0	0	0	0	0
2013	Ajaccio	0	78.2	67.4	128.59565	27.89265	0	0	0	0	0	0	1
2013	Ajaccio	1	80.4	64.9	127.24225	24.62052	0	1	0	0	0	0	0
2013	Ajaccio	0	77.1	70.3	131.5558	30.60229	0	0	0	0	0	0	0
2013	Ajaccio	0	69	42.1	75.70313	31.99078	0	0	0	0	0	0	0
2013	Ajaccio	0	81.8	25.5	36.60707	30.52032	0	0	0	0	0	0	0
2013	Ajaccio	0	90.7	35.3	32.31962	17.39483	1	1	1	0	0	0	0
2013	Ajaccio	0	92.6	36.5	28.72927	15.39513	1	0	0	0	0	0	0
2013	Ajaccio	0	84	72.8	144.94057	27.8539	0	1	0	0	0	0	0
2013	Ajaccio	0	80.8	51.2	93.57633	19.23746	0	0	0	0	0	0	0
2013	Ajaccio	0	70.7	49.9	89.80445	29.30017	0	0	0	0	0	0	0
2013	Ajaccio	0	96.6	33.1	11.37512	17.23862	0	0	0	0	0	0	1
2013	Ajaccio	0	80.1	61.5	120.02316	22.98391	0	1	1	0	0	0	0
2013	Ajaccio	0	75.3	42	72.05355	25.96324	0	0	0	0	0	0	0
2013	Ajaccio	0	79.1	43.3	72.22549	21.94767	0	0	0	0	0	0	0
2013	Ajaccio	1	85.6	53.2	102.52881	14.75127	0	0	0	0	0	0	0
2013	Ajaccio	0	76.6	48	85.1148	23.48531	0	0	0	0	0	0	0
2013	Ajaccio	0	67	87.8	138.87852	50.17808	0	0	0	0	0	0	0
2013	Ajaccio	0	92.9	57.7	137.32153	10.47378	1	1	0	0	0	0	1
2013	Ajaccio	0	84.8	35.1	45.57104	21.28497	0	1	1	0	0	0	0
2013	Ajaccio	0	76.9	58.2	109.54376	24.51224	0	0	0	0	0	0	0
2013	Ajaccio	0	69.1	52.9	95.36157	31.03579	0	0	0	0	0	0	0
2013	Ajaccio	0	79.7	71.7	136.90915	29.71498	0	0	0	0	0	0	0
2013	Ajaccio	0	88.3	52.6	102.52881	11.98541	0	1	0	0	0	0	0
2013	Ajaccio	0	91.6	71.9	159.0151	23.4557	0	0	0	0	0	0	0
2013	Ajaccio	0	72.5	64.2	117.31019	30.9498	0	0	0	0	0	0	1
2013	Ajaccio	0	80.3	56.6	108.52216	20.77619	0	0	1	0	0	0	1
2013	Ajaccio	0	82.1	75.3	144.72022	30.99193	0	0	0	0	1	0	0
2013	Ajaccio	0	76.3	53.6	98.63713	23.97186	0	0	0	0	0	0	0
2013	Ajaccio	0	85.5	32	38.85337	23.11385	0	0	0	0	0	0	0
2013	Ajaccio	0	70	50.7	91.33666	30.00817	0	0	0	0	0	0	0
2013	Ajaccio	0	72.9	33.4	58.51061	31.78003	0	0	0	0	0	0	0
2013	Ajaccio	0	74.5	49.3	88.42757	25.50961	0	0	0	0	0	0	0
2013	Ajaccio	0	56	49.6	89.47914	44.00182	0	1	0	0	0	0	1
2013	Ajaccio	0	83.3	55.9	109.45798	17.71158	0	0	0	0	0	0	0
2013	Ajaccio	0	73.1	39.2	68.12518	28.98707	0	0	0	0	0	0	0
2013	Ajaccio	0	80.8	26.9	39.7323	30.03748	0	0	0	0	0	0	0
2013	Ajaccio	0	86.7	96	163.87381	47.88413	0	0	0	0	0	0	0
2013	Ajaccio	0	75.9	24.4	43.27128	35.15921	0	0	0	0	0	0	0
2013	Ajaccio	0	74.3	49	87.77172	25.71945	0	0	0	0	0	0	0
2013	Ajaccio	0	77	53.9	99.62383	23.32831	0	1	0	0	0	0	0
2013	Ajaccio	0	66.4	56.7	101.27714	34.26149	0	0	0	0	0	0	0
2013	Ajaccio	0	87.5	50.7	93.20522	12.51958	0	1	1	0	0	0	0
2013	Ajaccio	0	82.3	23.5	33.73993	31.86754	0	0	0	0	0	0	0
2013	Ajaccio	0	84.4	37.5	51.29543	19.99025	0	0	0	0	0	0	0
2013	Ajaccio	0	77.1	31	50.3177	29.75584	0	0	0	0	0	0	0
2013	Ajaccio	0	86.8	46	73.1416	13.79275	0	0	0	0	0	0	0
2013	Ajaccio	0	79.3	84.4	148.96282	40.14785	0	0	0	0	0	0	0
2013	Ajaccio	0	73.2	62	114.12098	29.36392	0	1	0	0	0	0	0
2013	Ajaccio	0	86.1	60.4	126.80389	17.36001	0	0	0	0	0	0	0
2013	Ajaccio	0	93.3	37.1	27.44646	14.53616	0	0	0	0	0	0	0
2013	Ajaccio	0	85	43.9	67.87006	16.1929	0	0	0	0	0	0	0
2013	Ajaccio	0	84.8	54.2	105.44632	15.76959	0	0	0	0	0	0	0
2013	Ajaccio	0	92.2	35.9	28.951	16.11366	0	1	0	0	0	0	0
2013	Ajaccio	1	88.7	51.3	96.5627	11.37453	0	0	0	0	0	0	0
2013	Ajaccio	0	90.1	49.4	86.53177	9.91817	1	1	0	0	0	0	0
2013	Ajaccio	0	85.2	37.7	50.27067	19.24396	1	0	0	0	0	0	0
2013	Ajaccio	0	78.4	55	103.03336	22.17115	0	0	0	0	0	0	0
2013	Ajaccio	0	85.9	34.7	42.66269	20.80625	0	1	0	0	0	0	0
2013	Ajaccio	0	89.6	62.6	140.46384	16.33769	1	1	0	0	0	0	0
2013	Ajaccio	0	72.9	43.7	76.91277	27.82265	0	0	0	0	0	0	1
2013	Ajaccio	0	83.9	63.9	130.80582	21.27017	0	0	0	0	0	0	1
2013	Ajaccio	0	71.5	44.5	79.0772	29.02585	0	0	0	0	0	0	0
2013	Ajaccio	0	89.7	64.1	143.852	17.46139	0	1	0	0	0	0	0
2013	Ajaccio	0	79.3	28.7	44.18154	29.70152	0	0	0	0	0	0	0
2013	Ajaccio	0	94.2	41	32.79953	10.70701	1	1	0	0	0	0	0
2013	Ajaccio	0	71.1	52.6	95.1408	29.01672	0	0	0	0	0	0	0
2013	Ajaccio	0	84.2	64.3	132.14709	21.31033	0	0	0	0	0	0	0
2013	Ajaccio	1	93.6	56.7	136.31189	9.26553	1	1	0	0	0	0	0
2013	Ajaccio	0	78	70.4	132.83892	30.00267	0	1	0	0	0	0	0
2013	Ajaccio	0	87.4	23.4	25.34618	29.43331	0	0	0	0	0	0	0
2013	Ajaccio	0	65.2	69.5	119.26386	39.89098	0	0	0	0	0	0	0
2013	Ajaccio	0	89.6	66.8	148.24052	19.75854	0	0	0	0	0	0	0
2013	Ajaccio	0	78.9	45	76.6687	21.68433	0	0	0	0	0	0	0
2013	Ajaccio	0	71	27.7	52.44096	36.58265	0	0	0	0	0	0	0
2013	Ajaccio	0	89.5	28.6	26.13507	23.83716	0	0	0	0	0	0	0
2013	Ajaccio	0	87.6	33.4	36.75929	20.72004	0	0	0	0	0	0	0
2013	Ajaccio	0	73.1	62.5	114.92354	29.66243	0	0	0	0	0	0	0
2013	Ajaccio	0	89.5	40.6	48.16388	14.09291	1	1	0	1	0	0	0
2013	Ajaccio	0	70.2	64.7	116.2566	33.22845	0	0	0	0	0	0	0
2013	Ajaccio	0	83.6	31.7	41.8659	24.57336	0	0	0	0	1	0	0
2013	Ajaccio	0	75.1	50.1	90.2301	24.9002	0	0	0	0	0	0	0
2013	Ajaccio	0	90	62.8	142.00127	16.24315	0	1	1	0	0	0	0
2013	Ajaccio	0	87.8	34.8	38.75163	19.49051	0	1	1	0	0	0	0
2013	Ajaccio	0	92.2	49.3	84.87181	7.83135	0	1	0	0	0	0	0
2013	Ajaccio	0	74.8	62.5	116.38287	28.12988	0	1	1	0	0	0	0
2013	Ajaccio	0	81.8	46.1	77.90524	18.61317	0	1	0	0	0	0	0
2013	Ajaccio	0	73.3	29.3	52.21426	33.78432	0	0	0	0	0	0	0
2013	Ajaccio	1	92.9	56.1	130.66769	9.36056	1	0	0	0	0	0	0
2013	Ajaccio	0	81.3	54.5	103.53049	19.23382	0	0	0	0	0	0	0
2013	Ajaccio	0	94.6	55.7	136.54816	7.85175	0	1	0	0	0	0	0
2013	Ajaccio	1	95.5	51.3	106.11342	4.68402	1	0	0	0	0	0	0
2013	Ajaccio	0	73.8	57.2	105.36609	27.17131	0	0	0	0	0	0	0
2013	Ajaccio	1	83.7	25.9	34.0724	29.09467	0	1	0	0	0	0	0
2013	Ajaccio	0	80.9	23.5	35.78236	32.66588	0	1	0	0	0	0	0
2013	Ajaccio	0	85	56.7	114.06872	16.42833	0	0	0	0	0	0	0
2013	Ajaccio	0	64.5	64.4	112.07914	38.3094	0	1	0	0	0	0	0
2013	Ajaccio	0	91.1	62.3	144.11136	15.18223	0	1	0	0	0	0	0
2013	Ajaccio	0	74.9	55.3	101.92317	25.65346	0	1	1	0	0	0	0
2013	Ajaccio	0	87.2	68	144.58294	22.0871	1	1	0	0	0	0	0
2013	Ajaccio	0	87	23.7	26.30303	29.33752	0	0	0	0	0	0	0
2013	Ajaccio	0	88	40.2	50.76263	15.49322	0	1	1	0	0	0	0
2013	Ajaccio	0	86.7	30.4	34.15969	23.68649	0	0	0	0	0	0	0
2013	Ajaccio	0	77.6	47.1	82.62327	22.58694	0	0	0	0	0	0	0
2013	Ajaccio	0	85.6	50.2	90.79572	14.40139	0	1	0	0	0	0	0
2013	Ajaccio	0	70.7	44.1	78.61488	29.88812	0	0	0	0	0	0	0
2013	Ajaccio	0	85.6	50.2	90.79572	14.40139	0	1	0	0	0	0	0
