start	name	team_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	Claudio Beauvue	Lyon	0	69.5	62.2	111.80140948635183	32.849505323520475	0	0	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	90.0	57.9	128.3087355674477	12.744018204632319	1	1	1	0	0	0	0
2015	Claudio Beauvue	Lyon	0	85.9	26.2	30.644068581418246	27.663152387246104	0	1	0	0	0	0	0
2015	Claudio Beauvue	Lyon	1	89.7	42.7	54.673355432403504	12.624579200908041	1	0	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	89.3	52.1	101.1038334366361	10.904127658827187	0	0	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	88.6	43.1	58.81502534126164	13.32553938870769	1	1	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	92.7	42.6	44.610238804681934	10.394710193170367	1	1	1	0	0	0	0
2015	Claudio Beauvue	Lyon	0	91.9	57.5	132.79740183823424	11.039021695784456	1	1	1	0	0	0	0
2015	Claudio Beauvue	Lyon	0	70.7	52.0	93.90491744369437	29.368180059377185	0	0	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	88.2	55.0	112.96377305985456	12.815615474880632	0	0	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	74.1	31.9	55.052544827076886	31.59778473247769	0	0	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	72.1	40.9	71.93549286558837	29.346550052774525	0	0	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	78.9	54.0	100.73437779349149	21.475800334329797	0	1	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	94.6	45.6	50.82634202955582	6.965629906907203	0	1	1	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	72.6	42.3	74.30347416309073	28.46137733842128	0	0	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	77.3	52.3	95.78555486469747	22.81622229905731	0	0	0	0	0	0	0
2015	Clément Chantôme	Bordeaux	0	77.4	67.3	127.43357651724669	28.46137733842127	0	1	1	0	0	0	0
2015	Corentin Jean	Troyes	0	96.8	33.3	10.847346842953485	17.00382309952677	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	0	82.7	70.7	140.11284977988248	26.977397947170516	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	0	87.9	28.4	29.256902989934833	24.75823095457347	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	0	87.7	24.0	25.317750718788577	28.76264939118092	0	0	0	0	1	0	0
2015	Corentin Jean	Troyes	0	77.3	42.3	71.26270158510131	23.970398411373978	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	0	86.3	51.1	94.59054318560602	13.74408963882294	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	0	76.6	48.9	87.30858998422161	23.425840433162698	0	0	0	0	0	0	0
2015	Corentin Jean	Troyes	1	89.3	29.7	27.793427411958554	22.94733099948663	0	0	0	0	0	0	0
2015	Corentin Tolisso	Lyon	0	89.4	59.5	131.867534801432	14.234113952051947	0	1	1	0	0	0	0
2015	Corentin Tolisso	Lyon	0	74.0	45.8	80.82379665962385	26.33704615176121	0	0	0	0	0	0	0
2015	Corentin Tolisso	Lyon	0	73.7	56.2	103.26480293111541	27.020917823049608	0	0	0	0	0	0	0
2015	Corentin Tolisso	Lyon	0	70.8	63.8	115.29554640032657	32.296749062405645	0	0	0	0	0	0	0
2015	Corentin Tolisso	Lyon	0	71.0	51.5	92.96093613416376	29.038767191463208	0	0	0	0	0	0	0
2015	Corentin Tolisso	Lyon	0	91.1	47.9	76.72360295768402	9.144397191723472	1	1	1	0	0	0	0
2015	Corentin Tolisso	Lyon	0	84.4	34.8	45.74405920288869	21.780725424099167	0	0	0	0	0	0	0
2015	Damien Da Silva	Caen	0	90.3	48.2	79.48737283007867	9.865596788841517	1	1	1	0	0	0	0
2015	Damien Da Silva	Caen	1	84.8	44.3	69.44395478041653	16.23360711610331	1	0	0	0	0	0	0
2015	Damien Da Silva	Caen	0	90.7	40.5	44.3904934233248	13.294359706281456	0	0	0	0	0	0	0
2015	Damien Da Silva	Caen	0	93.9	52.0	108.15270588665118	6.419501538281608	0	0	0	0	0	0	0
2015	Damjan Djokovic	GFC Ajaccio	0	65.5	70.1	120.22544972495342	39.92818553353007	0	0	0	0	0	0	0
2015	Damjan Djokovic	GFC Ajaccio	0	68.7	32.7	61.06988409071832	35.762829865658	0	0	0	0	0	0	0
2015	Damjan Djokovic	GFC Ajaccio	0	75.9	53.6	98.49588587835203	24.36739624990737	0	0	0	0	0	0	0
2015	Damjan Djokovic	GFC Ajaccio	0	90.9	53.4	110.48701419333071	9.714422267947791	1	1	0	0	0	0	0
