goal	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
0	32.8378	16.78154	0	0	0	0	0	1	0
1	148.60054	9.02109	0	0	0	0	0	0	0
0	71.44977	31.4331	0	0	0	0	0	0	0
0	107.53576	28.21099	0	0	0	0	0	0	0
0	76.82745	14.48102	0	0	0	0	0	0	0
0	93.0885	27.84044	0	1	0	0	0	0	0
0	64.9574	13.46588	0	1	0	0	0	0	0
0	156.12737	32.36928	0	0	0	0	0	0	0
0	57.67386	30.29521	0	0	0	0	0	0	0
0	106.02392	30.06826	0	0	0	0	0	0	0
0	134.29616	28.78142	0	0	0	0	0	0	0
0	79.497	18.10331	0	0	0	0	0	0	0
0	119.30508	35.5494	0	0	0	0	0	0	0
0	42.31622	18.12181	0	0	0	0	0	0	0
0	85.82523	13.73645	1	1	0	0	0	0	0
1	77.79953	18.92749	0	0	0	0	0	0	0
0	31.13897	11.21606	0	0	0	0	0	0	0
0	81.02737	13.46477	1	0	0	0	0	0	0
0	48.12213	27.26408	0	0	0	0	0	0	0
0	44.88138	34.15333	0	0	0	0	0	0	0
0	65.19734	14.54132	1	1	1	0	0	0	0
0	121.75948	9.87927	0	1	0	0	0	0	0
0	31.0188	17.85301	1	1	1	0	0	0	0
0	92.87837	17.92261	1	1	0	0	0	0	0
0	80.34011	14.3028	1	1	0	0	0	0	0
0	122.06739	9.79439	0	0	0	0	0	0	0
0	118.10135	11.67647	0	0	0	0	0	0	0
0	97.06474	23.57902	0	0	0	0	0	0	0
0	72.61549	22.42432	0	0	0	0	0	0	0
0	36.82559	25.86001	0	0	0	0	0	0	0
0	25.78481	22.98891	0	0	0	0	0	0	0
0	21.39053	23.30536	0	0	0	0	0	0	0
0	139.93922	22.99565	0	1	0	0	0	0	0
0	155.40021	9.12853	0	0	0	0	0	0	0
0	172.66888	17.24094	0	0	0	0	0	0	0
0	58.26648	17.87177	0	0	0	0	0	0	0
0	138.34775	25.42853	0	0	0	0	0	0	0
0	148.36396	13.15485	1	1	1	0	0	0	0
0	67.04591	9.23093	1	1	0	0	0	0	0
0	114.52772	33.96498	0	1	1	0	0	0	1
0	22.30621	12.64634	0	0	0	0	0	0	0
0	78.69007	29.06441	0	0	0	0	0	0	0
0	27.53425	23.79517	0	0	0	0	0	0	0
0	65.43283	7.69675	1	1	1	0	0	0	0
0	133.78971	20.08631	0	0	0	0	0	0	0
0	164.84593	9.94585	0	1	0	0	0	0	0
0	116.38431	14.17674	0	1	0	0	0	0	0
0	18.1701	20.5234	0	0	0	0	0	0	0
0	126.73075	32.9401	0	0	0	0	0	0	0
0	64.91641	25.94706	0	0	0	0	0	0	0
0	116.913	22.09276	0	0	0	0	0	0	0
0	19.02561	21.47301	0	0	0	0	0	0	0
0	127.84336	31.78459	0	0	0	0	0	0	0
0	25.59767	23.83988	0	1	0	0	0	0	0
0	135.27154	14.92012	0	0	0	0	0	0	0
1	136.57655	23.13115	0	0	0	0	0	0	0
0	71.42598	26.05724	0	0	0	0	0	0	0
0	91.24536	9.20217	1	1	0	0	0	0	0
0	155.82089	10.74244	1	1	0	0	0	0	0
0	142.05425	21.30376	0	0	0	0	0	0	0
0	77.20655	23.48297	0	0	0	0	0	0	0
0	150.44359	18.85338	0	1	0	0	0	0	0
0	81.02737	23.08246	0	1	0	0	0	0	0
1	130.33314	13.90539	0	0	0	0	0	0	0
0	85.36454	14.84857	0	0	0	0	0	0	0
1	48.8568	12.61507	1	1	1	0	0	0	0
0	117.62925	28.89498	0	0	0	0	0	0	0
0	24.95654	28.67769	0	0	0	0	0	0	0
0	127.44572	19.901	0	0	0	0	0	0	0
0	90.11838	48.4001	0	0	0	0	0	0	0
1	126.58532	12.08015	1	1	0	0	0	0	0
0	125.95243	11.24144	1	1	1	0	0	0	0
0	145.17551	25.21607	0	0	0	0	0	0	0
0	41.49647	6.94262	1	0	0	0	0	0	0
0	124.24903	11.3719	1	1	1	0	0	0	0
0	76.5859	24.57031	0	0	0	0	0	0	0
1	110.74608	14.11524	0	0	0	0	0	0	0
0	118.96006	11.772	0	1	0	0	0	0	0
0	39.80557	15.6205	0	0	0	0	0	0	0
0	59.84845	31.456	0	0	0	0	0	0	0
0	125.17794	27.77211	0	0	0	0	0	0	0
0	147.21572	14.03567	0	0	0	0	0	0	0
0	45.29084	27.86037	0	0	0	0	0	0	0
0	78.2137	25.94706	0	0	0	0	0	0	0
0	44.44375	7.28354	0	1	0	0	0	0	0
0	104.36458	8.46463	1	1	0	0	0	0	0
0	114.53773	15.17004	0	0	0	0	0	1	0
0	148.57043	14.76652	0	0	0	0	0	0	0
0	45.23774	17.04142	0	1	0	0	0	0	1
0	110.60056	15.0632	1	1	0	0	0	0	0
0	148.05525	10.01699	1	0	0	0	0	0	0
0	117.44815	23.21314	0	0	0	0	0	0	0
0	44.6485	23.05211	0	0	0	0	0	0	0
0	136.427	19.87586	0	1	0	0	0	0	0
0	68.8636	20.79928	0	0	0	0	0	0	0
0	138.06649	15.8619	0	0	0	0	0	0	0
0	145.1378	21.69332	0	0	0	0	0	0	0
0	153.06351	27.59366	0	0	0	0	0	0	0
0	144.63754	19.00658	0	0	0	0	0	0	0
0	127.11686	18.56017	0	0	0	0	0	0	0
0	152.44719	18.15957	0	0	0	0	0	0	0
0	40.79732	22.19212	0	0	0	0	0	0	0
0	43.38393	22.56568	0	0	0	0	0	0	0
0	146.0989	15.06021	0	0	0	0	0	0	0
1	9.16235	3.14006	0	0	0	0	0	0	0
0	106.69924	8.35225	1	1	0	0	0	0	0
0	54.19666	15.04261	1	1	0	0	0	0	0
0	64.63558	14.94021	0	0	0	0	0	0	1
0	166.56448	18.50649	0	0	0	0	0	0	0
0	99.335	7.39797	1	1	0	0	0	0	0
0	136.2508	32.39321	0	1	0	0	0	0	0
0	78.147	8.27647	1	1	0	0	0	0	0
0	120.86089	28.65746	0	0	0	0	0	0	0
0	42.56909	30.00833	0	0	0	0	0	0	0
0	139.04958	16.02061	1	1	0	0	0	0	0
0	125.34011	26.96961	0	0	0	0	0	0	0
0	121.75204	31.16424	0	0	0	0	0	0	0
0	108.70144	33.99485	0	0	0	0	0	0	0
0	154.70798	20.12958	1	1	0	0	0	0	0
1	73.1416	13.79275	0	0	0	0	0	0	0
0	63.14558	26.56483	0	1	0	0	0	0	0
0	65.18389	29.30614	0	0	0	0	1	0	0
0	77.49658	24.4806	0	0	0	0	0	0	0
0	135.11391	35.56754	0	0	0	0	0	0	0
0	80.04193	13.30038	1	0	0	0	0	0	0
1	87.31622	6.40703	0	0	0	0	0	0	0
0	117.97947	7.24707	0	1	0	0	0	0	0
0	87.85509	26.71872	0	0	0	0	0	0	0
0	107.98733	8.09568	1	1	0	0	0	0	0
0	80.53768	5.47449	1	1	0	0	0	0	0
0	119.98892	26.20878	0	1	0	0	0	0	0
1	26.56505	7.37902	0	1	0	0	0	0	0
0	51.34019	26.25281	0	0	0	0	0	0	0
1	119.0546	9.26607	1	1	0	0	0	0	0
0	18.76329	22.07306	0	0	0	0	1	0	0
0	27.19564	28.44451	0	0	0	0	0	0	0
0	94.54804	26.48339	0	0	0	0	0	0	0
0	101.68937	5.92284	0	0	0	0	0	0	1
0	66.59531	7.30068	1	1	1	0	0	0	0
0	57.75753	15.3701	0	0	0	0	0	0	0
0	107.02564	21.85795	0	0	0	0	0	0	0
0	132.47583	30.5059	0	0	0	0	0	0	0
0	119.11615	9.04268	1	1	1	0	0	0	0
0	84.00353	23.93094	0	1	1	0	0	0	0
0	105.9454	18.92829	0	1	1	0	0	0	0
0	47.631	32.34888	0	0	0	0	0	0	0
0	71.50324	29.31433	0	0	0	0	0	0	0
0	120.51024	13	1	1	0	0	0	0	0
0	85.16663	27.29707	0	0	0	0	0	0	0
0	112.26659	13.72334	1	1	1	0	1	0	0
1	101.22246	12.84562	0	0	0	0	0	0	0
0	122.73523	8.32166	1	1	0	0	0	0	0
0	99.72758	10.65317	0	1	0	0	0	0	0
0	94.65825	13.54474	0	1	0	0	0	0	0
0	35.20785	28.27189	0	1	1	0	0	0	0
1	138.28924	24.64792	0	0	0	0	0	0	0
1	150.46122	10.34456	1	1	1	0	0	0	0
0	143.05441	15.14001	1	1	1	0	0	0	0
0	49.81355	13.48258	0	0	0	0	0	0	0
0	40.39756	39.65514	0	0	0	0	0	0	0
1	46.86479	15.21085	0	0	0	0	0	0	0
0	85.40715	36.21629	0	0	0	0	0	0	0
1	129.68011	17.54109	0	0	0	0	0	0	1
0	134.80838	21.14261	0	0	0	0	0	0	0
0	74.22805	27.22499	0	0	0	0	0	0	0
0	20.15175	11.61077	1	1	1	0	0	0	0
0	41.20333	30.96853	0	1	0	0	0	0	0
0	123.11966	25.07369	0	0	0	0	0	0	1
0	76.52218	24.88534	0	0	0	0	0	0	1
0	53.74616	11.16065	1	1	1	0	0	0	0
0	84.36246	23.41324	0	1	0	0	0	0	0
0	68.87528	9.43398	0	1	1	0	0	0	0
0	65.52384	14.72311	0	1	1	0	0	0	0
0	48.62475	31.31677	0	0	0	0	0	0	0
0	28.12062	28.00589	0	0	0	0	0	0	0
0	148.3925	18.31721	0	0	0	0	0	0	0
0	63.72579	8.81022	1	1	0	0	0	0	0
0	93.60847	11.12205	1	0	0	0	0	0	0
0	94.63546	11.13643	1	1	0	0	0	0	0
1	135	15.83919	0	1	0	0	0	0	0
0	145.79654	30.95351	0	0	0	0	0	0	0
0	81.34746	27.91774	0	0	0	0	0	0	0
0	48.09406	26.20115	0	0	0	0	0	0	0
0	132.47583	30.5059	0	0	0	0	0	0	0
0	84.80557	16.56804	0	0	0	0	0	1	0
0	28.90029	25.24381	0	0	0	0	0	0	0
0	30.9964	30.09801	0	0	0	0	0	0	0
0	134.38061	26.16448	0	1	0	0	0	0	0
0	47.60879	29.51694	0	0	0	0	0	0	0
0	82.94215	21.16034	0	0	0	0	0	0	0
0	139.89277	36.47821	0	0	0	0	0	0	0
0	155.07428	26.57536	0	0	0	0	0	0	0
0	110.59817	15.9176	0	0	0	0	0	0	0
0	157.38014	13	0	0	0	0	0	0	0
0	58.60973	27.64634	0	0	0	0	0	0	0
0	101.88866	9.70824	1	1	1	0	0	0	0
0	94.21418	28.57726	0	0	0	0	0	0	0
0	98.74616	28.93648	0	0	0	0	0	0	0
0	66.87348	20.87774	0	0	0	0	0	0	0
0	138.86726	30.40411	0	0	0	0	0	0	0
0	56.91122	18.50027	0	0	0	0	0	0	0
0	145.3692	16.8929	0	0	0	0	0	0	0
0	84.10107	27.24427	0	0	0	0	0	0	0
0	56.06211	32.06197	0	0	0	0	0	0	0
0	110.33261	21.00905	0	0	0	0	0	0	0
0	168.43987	17.96441	0	0	0	0	0	0	0
0	74.71257	31.10048	0	0	0	0	0	0	0
0	95.92236	24.22932	0	1	1	0	0	0	0
0	75.23738	15.30523	0	1	1	0	0	0	0
0	83.68029	30.8877	0	0	0	0	0	0	0
0	75.72749	11.76308	0	1	1	0	0	0	0
0	48.36646	13.24575	1	1	1	0	0	0	0
0	117.8241	24.42376	0	0	0	0	0	0	0
0	151.4121	20.27141	0	0	0	0	0	0	0
0	57.09476	6.07454	0	1	1	0	0	0	0
1	124.59229	7.04557	1	1	1	0	0	0	0
0	40.29794	32.77865	0	0	0	0	0	0	0
0	130.98842	27.29047	0	0	0	0	0	0	0
1	160.89365	16.19197	0	1	0	0	0	0	0
0	19.72228	11.26055	1	1	0	0	0	0	0
0	137.39501	18.61317	0	0	0	0	0	0	0
0	36.0148	33.50373	0	0	0	0	0	0	0
0	152.58197	18.02471	0	0	0	0	0	0	0
0	89.41537	9.80051	1	1	1	0	0	0	0
0	59.53446	7.88923	0	1	0	0	0	0	0
0	106.84012	27.2694	0	0	0	0	0	0	0
0	90.75385	7.60066	1	1	1	0	0	0	0
0	45.5541	36.55913	0	1	0	0	0	0	0
0	74.33184	8.51645	1	1	1	0	0	0	0
0	155.12585	12.12477	0	0	0	0	0	0	0
1	30.83294	15.02332	0	0	0	0	1	0	0
0	93.05049	31.94527	0	0	0	0	0	0	0
0	116.01415	23.25618	0	0	0	0	0	0	0
0	62.4027	24.82438	0	0	0	0	0	0	0
0	55.23104	29.4598	0	0	0	0	0	0	0
0	152.30483	29.47711	0	0	0	0	0	0	0
0	86.00909	30.17317	0	0	0	0	0	0	0
0	76.88546	28.64716	0	0	0	0	0	0	0
0	13.9812	25.24797	0	1	1	0	0	0	0
0	30.22184	35.76045	0	0	0	0	0	0	0
0	29.35775	14.68605	1	1	1	0	0	0	0
0	17.96367	26.91189	0	0	0	0	0	0	0
0	127.44366	27.9614	0	1	1	0	0	0	0
0	69.22775	9.30484	1	1	1	0	0	0	0
0	131.42367	18.13725	0	0	0	0	0	0	0
0	120.12904	12.94952	0	0	0	0	0	0	0
0	90.63659	9.00056	1	1	1	0	0	0	0
1	40.5444	10.92245	0	0	0	0	0	0	0
0	56.30993	18.74887	0	0	0	0	0	0	0
0	52.83553	15.56021	0	0	0	0	0	0	0
0	140.19443	46.8615	0	0	0	0	0	0	0
0	133.91224	22.3486	0	0	0	0	0	0	0
0	62.488	10.82405	1	1	1	0	0	0	0
0	102.96303	27.19301	0	1	0	0	0	0	0
1	78.89617	10.90413	0	0	0	0	0	0	0
0	113.0513	10.21567	1	0	1	0	0	0	0
0	107.70043	14.80068	1	1	0	0	0	0	0
0	84.33271	26.32869	0	1	0	0	0	0	0
0	94.26789	6.71863	0	1	0	0	0	0	0
1	21.29735	6.33246	0	1	0	0	0	0	0
0	51.00901	13.50926	1	1	0	0	0	0	0
0	149.8987	7.97559	0	1	0	0	0	0	0
0	103.24052	26.19637	0	0	0	0	0	0	0
0	89.5117	35.20128	0	0	0	0	0	0	0
0	67.6468	11.56936	1	0	1	0	0	0	0
0	93.66779	7.81601	1	1	0	0	0	0	0
0	12.45435	16.69281	0	0	1	0	0	0	0
0	65.41843	31.01048	0	0	0	0	0	0	0
0	65.1428	19.50718	0	0	0	0	0	0	0
0	121.82745	17.06605	0	0	0	0	0	0	0
0	120.19162	12.72635	0	0	0	0	0	0	0
0	92.48955	4.60435	0	1	0	0	0	0	0
0	132.46644	15.99625	1	1	0	0	0	0	0
0	109.82246	9.14166	0	1	0	0	0	0	0
0	112.31785	35.02356	0	0	0	0	0	0	0
0	107.35402	13.41044	1	1	0	0	0	0	0
0	66.61478	12.09339	0	0	0	0	0	0	0
0	75.67728	9.70155	1	1	0	0	0	0	0
0	127.82275	28.86399	0	0	0	0	0	0	0
1	116.56505	14.75805	0	0	0	0	0	0	0
0	92.22396	10.30776	0	1	1	0	0	0	0
0	91.83774	18.70962	0	0	0	0	0	0	0
0	149.31928	24.30165	0	0	0	0	0	0	0
0	106.89865	16.51303	0	0	0	0	0	0	0
1	62.77451	15.51934	0	0	0	0	0	0	0
0	42.27369	31.21874	0	1	1	0	0	0	0
0	21.57782	19.03392	0	0	0	0	0	0	0
0	83.46786	13.1856	0	1	0	0	0	0	0
0	69.56104	17.18168	0	0	0	0	0	0	0
0	99.30994	12.36285	1	1	0	0	0	0	0
0	143.71144	17.74091	0	0	0	0	0	0	0
0	53.49438	22.02045	0	0	0	0	0	0	0
0	128.46786	9.32363	1	1	1	0	0	0	0
0	135	17.39483	0	1	0	0	0	0	0
0	63.43495	12.29837	1	1	1	0	0	0	0
0	128.65981	6.40312	1	1	1	0	0	0	0
0	123.83512	10.95536	0	1	0	0	0	0	0
0	111.52538	26.98185	0	0	0	0	0	0	0
0	85.38935	24.88051	0	0	0	0	0	0	0
0	111.03751	11.14271	0	0	0	0	0	0	0
0	68.74006	31.43962	0	0	0	0	0	0	0
0	83.65981	29.88277	0	1	0	0	0	0	0
0	136.6438	32.04512	0	0	0	0	0	0	0
0	87.82526	23.71708	0	0	0	0	0	0	0
0	93.70463	27.85821	0	0	0	0	0	0	0
0	63.73336	25.75985	0	0	0	0	0	0	0
0	113.60711	14.73296	1	1	1	0	0	0	0
0	49.96974	6.52993	1	1	1	0	0	0	0
0	135.86805	9.33488	1	1	0	0	0	0	0
0	59.45243	7.08308	1	1	0	0	0	0	0
0	136.50384	29.63798	0	1	1	0	0	0	0
0	75.23738	15.30523	0	0	1	0	0	0	0
1	62.60262	18.47187	0	0	0	0	0	0	0
0	53.44037	11.08016	0	1	0	0	0	0	0
0	72.32895	23.71919	0	0	0	0	0	0	0
0	56.74563	7.29452	0	1	0	0	0	0	0
0	78.28257	13.78731	1	1	0	0	0	0	0
0	141.18293	17.06986	0	0	0	0	0	0	0
0	82.91879	16.22375	0	0	0	0	1	0	0
0	89.78621	26.80019	0	0	0	0	0	0	0
1	78.69007	4.58912	0	0	0	0	0	0	0
0	22.51547	25.33081	0	0	0	0	0	0	0
0	10.19721	33.32642	0	0	0	0	0	0	0
0	48.20522	26.55805	0	0	0	0	0	0	0
0	123.05582	22.54994	0	0	0	0	0	0	0
0	88.21804	22.51089	0	1	1	0	0	0	1
0	82.17425	21.29836	0	0	0	0	0	0	0
0	125.1907	30.71319	0	0	0	0	0	0	0
0	137.25627	37.71803	0	0	0	0	0	0	0
0	79.77495	32.10997	0	0	0	0	0	0	0
0	33.47365	29.37158	0	0	0	0	0	0	0
0	75.96376	10.72007	1	1	0	0	0	0	0
0	151.43707	19.24188	0	1	0	0	0	0	0
0	159.23904	16.36246	0	1	0	0	0	0	0
0	127.06445	23.56014	0	0	0	0	0	0	0
0	53.27589	7.86003	1	0	0	0	0	0	0
0	114.54369	19.01841	0	1	0	0	0	0	0
0	135.30639	26.44617	0	0	0	0	1	0	0
0	109.19885	11.8596	1	1	0	0	0	0	0
0	100.34023	28.9705	0	1	0	0	0	0	0
0	109.31389	22.6762	0	0	0	0	0	0	0
0	94.86451	14.15097	0	0	0	0	0	0	0
0	103.94693	31.11736	0	0	0	0	0	0	0
0	82.28642	35.01685	0	0	0	0	0	0	0
0	127.16447	15.56021	0	0	0	0	0	0	0
0	66.31478	29.37431	0	0	1	0	0	0	0
0	158.51456	10.10198	1	1	1	0	0	0	0
0	135	2.82843	0	1	1	0	0	0	0
1	125.98068	9.02109	1	1	1	0	0	0	0
0	117.46648	25.58378	0	0	0	0	0	0	0
0	52.77764	29.26055	0	0	0	0	0	0	0
0	104.08321	29.58936	0	0	0	0	0	0	0
0	91.54816	25.90946	0	0	0	0	0	0	0
0	135.71916	16.90118	1	1	0	0	0	0	0
0	29.17385	18.66815	0	0	0	0	0	0	0
0	133.71556	15.77244	1	1	1	0	0	0	0
0	135.36035	22.48644	0	1	0	0	0	0	0
0	95.35583	9.6421	1	1	1	0	0	0	0
0	168.50731	24.59309	0	0	0	0	0	0	0
0	135.29382	13.78876	0	0	0	0	0	0	0
0	126.427	28.46085	0	0	0	0	0	0	0
0	132.62504	15.35741	1	1	0	0	0	0	0
0	117.10812	28.30989	0	0	0	0	0	0	0
1	28.20163	7.82943	1	1	1	0	0	0	0
0	112.34065	15.7848	1	1	0	0	0	0	0
0	43.76359	9.83107	1	1	0	0	0	0	0
0	116.46988	26.9223	0	0	0	0	0	0	0
0	151.44038	17.98889	0	0	0	0	1	0	0
0	121.39547	31.86534	0	0	0	0	0	0	0
0	51.77957	10.18283	0	1	0	0	0	0	0
0	71.24135	5.59732	0	1	0	0	0	0	0
1	65.01357	11.36354	0	1	0	0	0	0	0
0	116.64485	32.10997	0	0	0	0	0	0	0
0	23.27895	18.72432	1	1	1	0	0	0	0
0	131.18593	29.76441	0	0	0	0	0	0	0
0	18.22508	17.26615	0	1	1	0	0	0	1
0	125.94833	37.30483	0	1	1	0	0	0	0
1	121.42957	14.76652	0	0	0	0	0	0	0
0	64.2171	13.10458	0	0	0	0	0	0	1
0	71.07536	7.4	0	0	0	0	1	0	0
1	68.58703	5.47814	0	0	0	0	0	0	1
0	86.12874	26.66083	0	0	0	0	0	0	0
0	62.33676	14.00036	0	1	0	0	0	0	0
0	43.23373	16.05895	1	1	0	0	0	0	0
0	122.91184	42.88228	0	0	1	0	0	0	0
0	97.04918	18.74166	0	0	0	0	0	0	0
0	58.08506	13.43019	1	0	1	0	0	0	0
0	29.0546	10.29563	1	0	1	0	0	0	0
0	149.46604	29.72154	0	0	0	0	0	0	0
0	85.3141	24.48183	0	1	1	0	0	0	0
0	79.5006	26.34103	0	0	0	0	0	0	0
0	137.38594	30.57352	0	0	0	0	0	0	0
0	28.70595	28.73117	0	0	0	0	0	0	0
0	54.42278	16.84429	0	0	0	0	0	0	0
0	60.08401	29.07387	0	0	0	0	0	0	0
0	53.86249	34.42281	0	1	0	0	0	0	0
0	19.67136	21.98295	0	0	0	0	0	0	0
0	132.52121	32.69893	0	1	0	0	0	0	0
1	36.46028	22.38057	0	0	0	0	0	0	0
0	105.47864	6.74463	1	1	0	0	0	0	0
0	14.6852	14.98966	0	0	0	0	0	0	0
0	160.7374	19.70305	0	0	0	0	0	0	0
1	146.48199	9.2358	0	0	0	0	0	0	0
0	85.67494	23.86797	0	0	0	0	0	0	0
0	91.49063	26.90911	0	1	0	0	0	0	0
1	90.92033	24.90321	0	0	0	0	0	0	0
0	41.02062	16.30276	0	0	0	0	0	0	0
0	50.19443	33.58407	0	1	0	0	0	0	0
0	73.7398	27.5	0	1	0	0	0	0	0
0	34.41836	19.63797	1	1	0	0	0	0	0
0	121.68637	9.51893	1	1	0	0	0	0	0
0	104.41219	18.48161	0	0	0	0	0	1	0
0	136.67484	12.09669	1	1	1	0	0	0	0
1	114.0755	10.29563	1	1	0	0	0	0	0
0	77.99979	21.16247	0	0	0	0	0	0	0
0	112.33732	21.83873	0	0	0	0	0	0	0
0	78.91171	20.27856	0	0	0	0	0	0	0
0	56.72081	34.80833	0	0	0	0	0	0	0
0	86.54338	14.92716	1	0	0	0	1	0	0
0	127.66562	43.20417	0	0	0	0	0	0	0
0	48.97938	16.30276	0	0	0	0	0	0	1
0	48.77942	31.10964	0	0	0	0	0	0	0
0	86.17095	25.45683	0	0	0	0	0	0	0
0	80.09582	25.58124	0	0	0	0	0	0	0
0	28.38335	28.18865	0	0	0	0	0	0	0
0	53.2143	27.22003	0	0	0	0	0	0	0
1	53.05441	15.14001	0	0	0	0	0	0	0
0	39.94617	41.74015	0	0	0	0	0	0	0
0	48.57633	31.7402	0	0	0	0	0	0	0
0	80.50944	33.35656	0	0	0	0	0	0	0
0	146.53752	27.92938	0	0	0	0	0	0	0
0	95.91627	19.40335	0	0	0	0	0	0	0
0	50.29008	15.33884	1	1	0	0	0	0	0
0	14.48473	37.18185	0	0	0	0	0	0	0
0	139.26789	19.00316	0	0	0	0	0	0	0
0	155.94265	18.3981	0	0	0	0	0	0	0
0	131.54668	16.43472	0	1	0	0	0	0	0
0	43.46839	13.22762	1	0	0	0	0	0	0
0	133.61837	38.12414	0	0	0	0	0	0	0
0	104.60982	21.80505	0	0	0	0	0	0	0
0	48.96926	17.36577	0	0	0	0	0	0	0
0	135.46963	34.50797	0	0	0	0	0	0	0
0	42.94411	13.79746	0	1	1	0	0	0	0
0	30.81571	6.63702	0	1	1	0	0	0	0
0	95.11731	13.45362	1	1	0	0	0	0	0
0	115.24725	33.05783	0	0	0	0	0	0	0
0	118.07249	25.5	0	0	0	0	0	0	0
0	84.69489	28.12046	0	0	0	0	0	0	0
0	94.72445	24.2825	0	1	0	0	0	0	0
0	75.77753	22.38616	0	1	0	0	0	0	0
0	122.38713	36.59194	0	0	0	0	0	0	0
0	95.0957	31.52459	0	0	0	0	0	0	0
0	126.66256	16.58011	0	0	0	0	0	0	0
0	32.35591	19.05912	0	0	0	0	0	0	0
0	80.87383	25.21924	0	0	0	0	0	0	0
0	75.96376	4.12311	0	0	0	0	0	0	1
0	23.62938	12.22497	1	1	1	0	0	0	0
0	140.77159	33.048	0	0	0	0	0	0	0
0	145.29264	29.68114	0	0	0	0	0	0	0
0	171.148	24.69413	0	0	0	0	0	0	0
0	79.87533	31.28722	0	0	0	0	0	0	0
0	67.40984	14.83846	0	0	0	0	0	0	0
0	128.73067	25.25332	0	0	1	0	0	0	0
0	57.35536	22.80197	0	0	0	0	0	0	0
0	37.44572	19.901	0	0	0	0	0	0	0
0	84.31295	24.21921	0	0	0	0	0	0	0
0	68.7204	10.1951	0	1	0	0	0	0	1
0	136.30195	6.22415	0	1	0	0	0	0	0
0	48.42186	34.35593	0	0	0	0	0	0	0
0	142.71189	13.70036	1	0	0	0	0	0	0
0	38.82008	11.16647	0	1	0	0	0	0	0
0	29.39916	22.61194	0	1	0	0	0	0	0
0	18.04341	27.76545	0	0	0	0	0	0	0
0	54.21893	13.68247	1	1	0	0	0	0	0
0	149.48177	22.05538	0	1	1	0	0	0	0
0	56.30993	10.81665	0	1	0	0	0	0	0
0	41.42367	29.47304	0	1	0	0	0	0	0
0	93.86546	7.41687	1	1	0	0	0	0	0
0	110.32314	2.87924	0	1	0	0	0	0	0
0	89.07221	24.70324	0	1	0	0	0	0	0
0	30.42185	19.94618	0	0	0	0	0	0	0
0	167.15725	19.7952	0	0	0	0	0	0	0
0	56.53462	28.28993	0	0	0	0	0	0	0
0	76.7092	13.04952	0	1	0	0	0	0	0
0	136.30195	6.22415	0	1	0	0	0	0	0
0	45.62502	19.44659	0	1	0	0	0	0	0
0	133.41765	12.80352	1	1	0	0	0	0	0
0	66.47679	9.27038	0	1	0	0	0	0	0
0	52.91416	15.92011	0	1	1	0	0	0	0
0	65.81265	12.93561	1	1	0	0	0	0	0
0	85.17923	8.32947	1	0	0	0	0	0	0
0	30.13054	29.48372	0	0	0	0	0	0	0
0	121.5588	23.11926	0	1	1	0	0	0	0
0	85.51956	26.88215	0	0	0	0	0	0	0
0	90.39514	14.50034	0	0	0	0	0	0	0
0	25.82698	27.77427	0	0	0	0	0	0	0
0	71.15116	30.64327	0	0	0	0	0	0	0
0	83.29016	29.09931	0	0	0	0	0	0	0
0	63.08875	14.80304	0	1	0	0	0	0	0
0	127.01067	24.42007	0	1	1	0	0	0	0
0	36.98019	20.78004	0	0	0	0	0	0	0
0	130.74616	17.15925	0	0	0	0	0	0	0
0	116.73841	29.56095	0	0	0	0	0	0	0
0	47.04926	37.5714	0	0	0	0	0	0	0
0	145.04202	27.57535	0	1	0	0	0	0	0
0	153.95818	9.79439	1	1	0	0	0	0	0
0	110.44658	30.62972	0	0	0	0	0	0	0
0	37.56859	24.60183	0	1	0	0	0	0	0
0	53.37867	18.44017	0	0	0	0	0	1	0
0	57.33909	9.26499	0	1	1	0	0	0	0
0	151.51781	10.69439	0	1	0	0	0	0	0
0	64.51773	26.03248	0	1	0	0	0	0	0
0	60.88385	18.08535	0	1	0	0	0	0	0
0	76.85967	29.47168	0	1	0	0	0	0	0
0	146.0702	13.25745	0	0	0	0	0	1	0
1	117.29957	10.46566	0	0	0	0	0	1	0
0	26.02454	23.70338	0	0	0	0	0	0	0
0	74.34859	24.09336	0	0	0	0	0	0	0
0	100.61966	16.27882	0	0	0	0	0	0	0
0	92.58451	28.82933	0	0	0	0	0	0	0
0	51.92722	15.24336	0	1	1	0	0	0	0
0	147.31945	6.29682	1	1	0	0	0	0	0
0	107.36662	27.13706	0	0	0	0	0	0	0
0	55.51605	24.02082	0	1	1	0	0	0	0
0	148.08199	27.80378	0	0	0	0	0	0	0
1	45.89318	31.75295	0	0	0	0	0	0	1
0	89.77706	25.70019	0	0	0	0	0	0	0
0	49.63546	15.74929	0	0	0	0	0	1	0
1	127.80434	35.56473	0	0	0	0	0	0	0
0	79.3109	25.33969	0	0	0	0	0	0	0
0	119.83327	32.16224	0	0	0	0	0	0	0
0	139.63546	31.49857	0	0	1	0	0	0	0
0	122.79088	12.37134	1	0	1	0	0	0	0
0	63.81189	13.59559	0	1	0	0	0	0	0
1	52.12502	4.5607	0	0	1	0	0	0	0
0	128.18179	13.10343	1	1	0	0	0	0	0
0	151.08458	23.99083	0	0	0	0	0	0	0
