"goal";"degree";"distance";"start_x";"start_y";"shot_headed";"crosses";"corner";"pass_throw_in";"pass_long_ball";"pass_through_ball";"pass_headed"
0;54.8147866720523;34.0147027033899;72.2;30.4;0;0;0;0;0;0;0
0;111.801409486352;11.3088460949825;89.5;54.2;0;0;0;0;0;0;0
0;30.6299984848207;26.4969809601019;86.5;27.2;0;0;0;0;0;0;0
0;96.241914347415;25.7526697645118;74.4;52.8;0;0;0;0;0;0;0
0;44.7430699754965;15.7686397637843;88.9;38.8;0;1;0;0;0;0;0
1;120.963756532073;3.49857113690718;97;51.8;0;1;0;0;0;0;0
0;142.157813013616;15.3222061074768;90.6;62.1;0;1;0;0;0;0;0
0;87.1778447001882;14.2172430520126;85.8;49.3;0;0;0;0;0;0;0
0;56.4271015939451;13.5624481565829;88.7;42.5;0;0;0;0;0;0;0
0;61.9006073232213;25.0529439387869;77.9;38.2;0;1;1;0;0;0;0
1;91.0609116902642;10.8018516931126;89.2;50.2;0;0;0;0;0;0;0
0;172.50414236027;26.8292750554315;96.5;76.6;0;0;0;0;0;0;0
0;93.2601606378749;15.8256121524572;84.2;50.9;0;0;0;0;0;0;0
0;95.158551780606;14.4585614775468;85.6;51.3;0;0;0;0;0;0;0
0;18.0197692817772;17.4562309792234;94.6;33.4;0;0;0;0;0;0;0
0;100.713123022791;11.2969022302576;88.9;52.1;1;1;1;0;0;0;0
0;88.18580809097;22.1110831937289;77.9;49.3;0;0;0;0;0;0;0
1;136.33221985387;18.2482875908947;87.4;63.2;0;0;0;0;0;0;0
0;35.7810738618925;13.6824705371508;92;38.9;0;0;0;0;0;0;0
0;90.2938219346507;19.5002564085706;80.5;50.1;0;0;0;0;0;0;0
0;144.150256778015;21.3433830495543;87.5;67.3;0;1;0;0;0;0;0
0;27.4744316262771;16.9068033643264;92.2;35;0;0;0;0;0;0;0
1;133.160296962704;33.0389164471234;75.9;72.6;0;1;0;0;0;0;0
0;138.116178272285;24.7145706011656;83.5;68.4;0;1;1;0;0;0;0
0;58.6993657878926;37.9189926026523;67.6;30.3;0;0;0;0;0;0;0
0;140.654420822641;14.3533968105114;90.9;61.1;0;1;0;0;0;0;1
0;104.489762593884;18.3847763108502;82.2;54.6;0;1;0;0;0;0;0
0;69.7549517819602;28.0317676931013;73.7;40.3;0;1;0;0;0;0;0
0;34.8907015075048;18.5310550158376;89.4;34.8;0;0;0;0;0;0;0
0;80.6279072914209;10.4393486386843;89.7;48.3;1;1;1;0;0;0;0
0;73.7397952916881;9.99999999999999;90.4;47.2;1;1;1;0;0;0;0
0;136.830748648025;30.9870940877004;78.8;72.6;0;0;0;0;0;0;0
0;48.1278061212862;25.9187191041533;80.7;32.7;0;0;0;0;0;0;0
0;72.1627499966928;21.2200377002493;79.8;43.5;0;1;0;0;0;0;0
0;152.700427788667;27.9084216680198;87.2;74.8;0;0;0;0;0;0;0
0;47.4002144608567;23.6381048309715;82.6;34;0;0;0;0;0;0;0
0;60.1240073083106;21.6813283725882;81.2;39.2;0;0;0;0;0;0;1
0;52.2778953266258;29.5832723004065;76.6;31.9;0;0;0;0;0;0;0
0;70.4130061365766;34.6023120614794;67.4;38.4;0;0;0;0;0;0;0
0;70.4975514933378;20.3686032903584;80.8;43.2;0;0;0;0;0;0;0
0;48.8493663478519;30.545212390815;77;29.9;0;0;0;0;0;0;0
0;75.1137331509824;16.3487002541486;84.2;45.8;0;0;0;0;0;0;0
0;60.3642533891936;32.559176893773;71.7;33.9;0;0;0;0;0;0;0
0;125.041929401539;18.8095720312824;84.6;60.8;0;1;1;0;0;0;0
0;103.373009394124;27.2385755868401;73.5;56.3;0;1;0;0;0;0;0
0;87.316224840531;19.2210821755696;80.8;49.1;0;0;0;0;0;0;0
0;64.3673475477762;24.7341868675726;77.7;39.3;0;0;0;0;0;0;0
0;64.3507891378712;25.1813422994089;77.3;39.1;0;0;0;0;0;0;0
0;7.12501634890178;16.9307412714269;97.9;33.2;0;0;0;0;0;0;0
0;113.338849179653;21.4555354162976;80.3;58.5;0;0;0;0;0;0;0
0;22.4054088833654;12.3308556069723;95.3;38.6;1;1;0;0;0;0;0
0;106.814701567918;19.0128903641714;81.8;55.5;0;0;0;0;0;0;0
0;71.7915155294192;16.0012499511757;84.8;45;0;0;0;0;0;0;0
0;34.8700403169741;26.9364065903379;84.6;27.9;0;0;1;0;0;0;0
0;137.97373108248;10.9041276588272;92.7;58.1;0;0;0;0;0;0;0
0;133.341565464716;31.7623991537163;76.9;71.8;0;0;0;0;0;0;0
0;149.972875766787;25.1793566240283;87.4;71.8;0;0;0;0;0;0;0
0;99.4623222080256;27.9807076393718;72.4;54.6;0;0;0;0;0;0;0
0;58.0615510833281;9.07358804442873;92.3;45.2;1;1;1;0;0;0;0
0;33.5202188747579;28.0679532563384;84.5;26.6;0;0;0;0;0;0;0
0;68.9624889745782;8.35703296631047;92.2;47;0;0;0;0;0;0;0
0;51.4830736928972;25.0503492989619;80.4;34.4;0;0;0;0;0;0;0
0;139.490451921116;13.5473244590952;91.2;60.3;1;1;1;0;0;0;0
0;86.248270929474;30.5655034311559;69.5;48;0;0;0;0;0;0;0
0;134.867063395126;30.4763842999789;78.4;71.5;0;0;0;0;0;0;0
0;154.675818598053;12.3907223356833;94.7;61.2;1;1;1;0;0;0;0
0;111.34578664909;9.3407708461347;91.3;53.4;1;0;0;0;0;0;0
0;132.48312434306;12.8817700647077;90.5;58.7;0;1;0;0;0;0;0
1;111.540975918538;8.17067928632619;92.4;53;1;1;0;0;0;0;0
0;123.8048885737;13.8397976863826;88.5;57.7;1;1;1;0;0;0;0
0;63.2561794201577;28.6665310074309;74.4;37.1;0;0;0;0;0;0;0
0;130.054033452896;29.5255821280462;77.4;69;0;1;1;0;0;0;0
0;88.451842301022;11.104053313993;88.9;49.7;0;1;0;0;0;0;0
0;74.8706479361533;27.9694476169981;73;42.7;0;0;0;0;0;0;0
0;158.778914659479;20.1675481900999;92.7;68.8;0;1;0;0;0;0;0
0;83.6184394674065;15.2947703480634;84.8;48.3;1;1;0;0;1;0;0
0;111.230611140046;14.912075643585;86.1;55.4;0;1;0;0;0;0;0
0;166.865977693604;12.3223374405995;97.2;62;0;1;1;0;0;0;0
0;150.376251248826;17.6005681726472;91.3;65.3;0;1;0;0;0;0;0
0;151.83009896785;20.7588535328905;90.2;68.3;0;0;0;0;0;0;0
0;119.453672726921;9.76165969494942;91.5;54.8;0;0;0;0;0;0;1
0;62.7386802228501;25.7614052411743;77.1;38.2;0;1;0;0;0;0;0
0;112.543061000058;22.9538667766457;78.8;58.8;0;1;1;0;0;0;0
0;140.463842813237;16.3376864947275;89.6;62.6;0;0;0;0;0;0;0
0;121.707815734962;22.4510578815342;80.9;61.8;0;0;0;0;0;0;0
1;69.1323795945808;19.3705962737341;81.9;43.1;0;1;1;0;0;0;0
0;88.1118119932591;27.3148311362161;72.7;49.1;0;0;0;0;0;0;0
0;87.6140559696112;26.4229067288215;73.6;48.9;0;0;0;0;0;0;0
0;105.558870818281;26.4699829996168;74.5;57.1;0;0;0;0;0;0;0
0;49.2646411843042;37.0843632815773;71.9;25.8;0;0;0;0;0;0;0
0;123.268265726483;22.6046455402424;81.1;62.4;0;0;0;0;0;0;0
0;97.0667297164011;12.1926207191071;87.9;51.5;1;1;0;0;0;0;0
0;92.5707371106905;24.5246814454337;75.5;51.1;0;0;0;0;0;0;0
0;50.5275401516561;6.60681466366357;94.9;45.8;1;1;0;0;0;0;0
0;57.7834539414244;25.8853240273326;78.1;36.2;0;0;0;0;0;0;0
0;32.6752725658626;17.2261429228948;90.7;35.5;0;0;0;0;0;0;0
0;91.7183580016555;20.0089979759107;80;50.6;0;1;0;0;0;0;0
0;129.351752626265;12.9321305282618;90;58.2;1;1;1;0;0;0;0
0;101.469530332867;14.0811931312655;86.2;52.8;0;0;0;0;0;0;0
0;6.76617482255309;11.8827606220104;98.6;38.2;0;0;0;0;0;0;0
0;63.7454920124279;16.502424064361;85.2;42.7;0;1;0;0;0;0;0
1;115.641005824305;5.54616984954482;95;52.4;0;0;0;0;0;0;0
0;163.133143042256;19.6451011705209;94.3;68.8;0;0;0;0;0;0;0
0;103.157542740015;15.8151825787754;84.6;53.6;0;1;0;0;0;0;0
1;125.217592968193;4.16173040933697;96.6;52.4;0;1;0;0;0;0;1
1;83.8953151230711;18.8066477608318;81.3;48;0;1;0;0;0;0;0
0;140.624628041446;18.7579316557023;88.1;64.5;0;0;0;0;0;0;0
1;92.7119834674449;19.0213038459513;81;50.9;0;0;0;0;0;0;0
0;64.2837130944756;30.1902302078007;72.8;36.9;0;1;1;0;0;0;0
0;76.7091985887141;13.0495210640084;87.3;47;1;1;0;0;0;0;0
0;57.1714582085875;7.37834669827869;93.8;46;1;1;1;0;0;0;0
0;81.3843518158359;20.0259831219344;80.2;47;0;0;0;0;0;0;1
0;114.034288159443;8.10246875958186;92.6;53.3;1;1;1;0;0;0;0
0;64.1444578111967;14.4461067419565;87;43.7;0;1;0;0;0;0;0
0;155.664600943256;21.840558600915;91;69.9;0;0;0;0;0;0;0
0;112.997270964381;18.6850207385488;82.8;57.3;0;0;0;0;0;0;0
0;48.8493663478519;30.545212390815;77;29.9;0;0;0;0;0;0;0
0;144.520021865774;23.0867927612304;86.6;68.8;0;0;0;0;0;0;0
0;145.451632943989;14.8121571690284;91.6;62.2;0;0;0;0;0;0;0
0;86.2897687846987;29.3615394691763;70.7;48.1;0;0;0;0;0;0;0
0;117.928978708681;9.39414711402796;91.7;54.4;0;1;0;0;0;0;0
0;113.824260582895;8.41724420460759;92.3;53.4;1;1;1;0;0;0;0
0;71.4764951741581;20.4599608992784;80.6;43.5;0;1;0;0;0;0;0
0;78.4762782961027;10.5118980208143;89.7;47.9;1;0;0;0;0;0;0
0;101.064870754066;22.9261859017151;77.5;54.4;0;0;0;0;0;0;0
0;114.82934658815;14.7648230602334;86.6;56.2;0;0;0;0;0;0;1
0;115.054002138399;37.3105883094866;66.2;65.8;0;0;0;0;0;0;0
0;136.201833064452;10.1138518873869;93;57.3;0;1;0;0;0;0;0
0;133.273800351182;25.8211153903157;81.2;67.7;0;1;0;0;0;0;0
0;64.9658747090321;20.0870605116826;81.8;41.5;0;0;0;0;0;0;0
0;97.8355251064886;22.0054538694388;78.2;53;0;0;0;0;0;0;0
0;38.3130906738177;10.3232746742495;93.6;41.9;0;0;0;0;0;1;0
0;26.4022795140849;15.7419820861288;93;35.9;0;1;0;0;0;0;1
0;110.998719034387;10.6042444332446;90.1;53.8;1;1;1;0;0;0;0
0;53.3832484809293;27.1602650944353;78.2;33.8;0;0;0;0;0;0;0
0;127.092837297042;20.5601556414342;83.6;62.4;0;0;0;0;0;0;0
1;102.280954405099;15.0442680114388;85.3;53.2;0;0;0;0;0;0;0
0;135.76389846093;21.2150889698818;85.2;65.2;0;0;0;0;0;0;0
1;116.673565781257;23.6129201921321;78.9;60.6;0;0;0;0;0;0;0
0;90.6902771978651;8.30060238777885;91.7;50.1;0;0;0;0;0;0;0
0;69.2435205872453;23.4200768572607;78.1;41.7;0;0;0;0;0;0;0
0;154.217095176979;13.1045793522722;94.3;61.8;1;1;1;0;0;0;0
1;143.056834133847;15.6400127877186;90.6;62.5;0;0;0;0;0;0;1
0;40.8935028348296;27.6481464116494;81.9;29.1;0;0;0;0;0;0;0
0;26.7541454724218;27.1012914821416;87.8;25.8;0;0;0;0;0;0;0
0;143.890423257364;25.6222559506379;84.9;70.7;0;0;0;0;0;0;0
0;132.833085316813;13.0908364896977;90.4;58.9;0;1;0;0;0;0;0
0;49.3474569075597;12.1264174429219;90.8;42.1;1;1;0;0;0;0;0
0;81.7328266644894;11.822859214251;88.3;48.3;0;1;1;0;0;0;0
0;51.4015362401497;14.5866377208732;88.6;40.9;0;1;0;0;0;0;0
0;112.405408883365;24.6617112139446;77.2;59.4;0;0;0;0;0;0;0
0;63.434948822922;4.47213595499958;96;48;1;0;0;0;0;0;0
0;94.0195824878375;18.545619428857;81.5;51.3;0;1;0;0;0;0;0
0;120.859297614969;37.6268521138827;67.7;69.3;0;0;0;0;0;0;0
0;104.574216198039;5.1662365412358;95;51.3;1;1;0;0;0;0;0
0;138.846030090047;33.734255586866;77.8;75.4;0;0;0;0;0;0;0
0;76.9270461232992;27.4103994863264;73.3;43.8;0;0;0;0;0;0;0
0;96.0939042535942;28.2596886040876;71.9;53;0;0;0;0;0;0;0
0;75.8505239136548;24.5446531855718;76.2;44;0;1;0;0;0;0;0
1;93.6265717838796;14.2284925413763;85.8;50.9;0;0;0;0;0;0;0
0;123.211816700892;16.6138496441975;86.1;59.1;1;1;0;0;0;0;0
0;116.939528063801;13.6850283156448;87.8;56.2;1;1;0;0;0;0;0
0;140.934165459549;19.8345657880378;87.5;65.4;0;0;0;0;0;0;0
1;135.199636054524;20.2940878090147;85.7;64.4;0;0;0;0;0;0;0
0;105.675841164302;26.2773666869418;74.7;57.1;0;0;0;0;0;0;0
0;75.2196973291848;31.7505905456891;69.3;41.9;0;0;0;0;0;0;0
0;40.1643658042441;32.7140642537732;78.9;25;0;0;0;0;0;0;0
0;126.243940384026;31.1218572710563;74.9;68.4;0;0;1;0;0;0;0
0;117.830414842489;22.2766694099455;80.3;60.4;0;0;0;0;0;0;0
0;61.3895403340348;30.07191380674;73.6;35.6;0;0;0;0;0;0;0
0;153.079814241694;21.6455538159688;90.2;69.3;0;0;0;0;0;1;0
0;29.9889224220087;26.2087771557545;86.9;27.3;0;0;0;0;1;0;0
0;130.343653651104;31.3576147052036;76.1;70.3;0;0;0;0;0;0;0
0;36.3174761187318;29.0413498308877;82.8;26.6;0;0;0;0;0;0;0
0;111.212619830808;23.4917006621488;78.1;58.5;0;0;0;0;0;0;0
0;159.991895321085;19.5818793786501;93.3;68.4;0;0;0;0;0;0;0
1;75.4034244745058;19.8403628999069;80.8;45;0;0;0;0;0;0;0
0;130.407154669606;25.6087875542752;80.5;66.6;0;1;1;0;0;0;0
0;39.5501138954607;20.1019899512461;87.2;34.5;0;1;0;0;0;0;0
0;43.4349309144077;25.8897663179875;82.2;31.2;0;0;0;0;0;0;0
0;47.7393357219186;29.5908769724724;78.1;30.1;0;1;0;0;0;0;0
0;90.6902771978651;24.9018071633366;75.1;50.3;0;0;0;0;0;0;1
0;146.959762221931;29.3455277682989;84;74.6;0;0;0;0;0;0;0
0;92.0350344568599;19.7124326251227;80.3;50.7;0;0;0;1;0;0;0
0;79.8642502744554;18.1837839846386;82.1;46.8;0;0;0;0;0;0;0
0;75.1413855520753;10.1390334845093;90.2;47.4;0;1;1;0;0;0;0
0;133.246595139928;27.7315704567917;79.8;69;0;1;1;0;0;0;0
0;45.4244054193615;9.54620343382645;93.2;43.3;1;1;0;0;0;0;0
0;37.7826208409708;16.3220709470337;90;37.1;0;1;0;0;0;0;0
0;73.4367961423667;24.2043384540871;76.8;43.1;0;0;0;0;0;0;0
0;45.5130828175105;23.6890269956366;83.1;33.4;0;0;0;0;0;0;0
1;135.76389846093;5.30377224247045;96.3;53.8;1;1;0;0;0;0;0
0;99.8658069430844;16.3416645419002;83.9;52.8;0;0;0;0;0;0;0
0;80.9334972601838;9.51892851112982;90.6;48.5;1;1;1;0;0;0;0
0;135.780548160284;25.9532271596424;81.9;68.6;0;0;0;0;0;0;0
0;37.8194645022798;18.1024860171193;88.9;35.7;0;0;0;0;0;0;0
0;103.027432240512;26.1736508725856;74.5;55.9;0;0;0;0;0;0;0
1;126.869897645844;12.5;90;57.5;0;0;0;0;0;0;0
0;32.3536109676112;26.1612308578935;86;27.9;0;0;0;0;1;0;0
0;83.6305607938877;21.6335387766311;78.5;47.6;0;0;1;0;0;0;0
0;70.8702080933771;28.6839676474507;72.9;40.6;0;0;0;0;0;0;0
0;29.7975912908239;26.9651627104307;86.6;26.6;0;0;0;0;0;0;0
0;17.3762150997192;15.4029218007494;95.4;35.3;0;0;0;0;0;0;0
0;135.757168865059;32.1054512505275;77.6;73;0;0;0;0;0;0;0
0;47.504050841607;24.276943794473;82.1;33.6;0;0;0;0;0;0;0
0;155.279727290396;29.1734468309797;87.8;76.5;0;0;0;0;0;0;0
0;161.767508919296;17.8986032974643;94.4;67;0;0;0;0;0;0;0
0;22.3508726543439;21.3002347404905;91.9;30.3;0;0;0;0;0;0;0
0;134.492970939085;7.99061950038919;94.3;55.6;0;1;0;0;0;0;0
0;118.26022586507;28.7236836077826;74.7;63.6;0;0;0;0;0;0;0
0;55.649219659245;16.8362703708393;86.1;40.5;0;1;0;0;0;0;0
0;135.309703899959;13.081666560496;90.8;59.3;0;1;0;0;0;0;0
0;29.4038390180834;27.089665926327;86.7;26.4;0;0;0;0;0;0;0
1;149.036243467926;19.2421412529895;90.1;66.5;0;0;0;0;0;0;0
0;130.299251565586;26.747897113605;79.6;67.3;0;0;0;0;0;0;0
0;140.146702321928;30.7416655371826;80.3;73.6;0;1;1;0;0;0;0
0;108.931720589847;21.8837839506791;79.3;57.1;0;0;0;0;0;0;0
0;139.964745890749;35.1336021495092;77.4;76.9;0;0;0;0;0;0;0
0;111.34578664909;9.3407708461347;91.3;53.4;1;1;0;0;0;0;0
0;76.3902681041878;19.5489130132598;81;45.4;0;0;0;0;0;0;0
0;57.2985898440799;30.5407923931256;74.3;33.5;0;0;0;0;0;0;0
1;98.0544144463818;10.7056060080689;89.4;51.5;0;0;0;0;0;0;0
0;40.8900020387252;23.678260071213;84.5;32.1;0;0;0;0;0;0;0
0;115.820991974189;17.2191753577226;84.5;57.5;0;0;0;0;0;0;1
0;128.917663306718;34.7021613159757;73;71.8;0;0;0;0;0;0;0
0;77.6045931662415;18.6343768342277;81.8;46;0;0;0;0;0;0;0
0;135.658543177564;18.4567060983264;87.1;63.2;0;0;0;0;0;0;0
0;11.9028121350696;20.848261318393;95.7;29.6;0;0;0;0;0;0;0
1;20.4027458408771;17.4977141364236;93.9;33.6;0;0;0;0;0;1;0
1;81.4069834589695;22.7554389102913;77.5;46.6;0;0;0;0;0;0;0
0;164.633914787177;13.5856541984551;96.4;63.1;0;1;0;0;0;0;0
0;122.412306618351;7.46257328272225;93.7;54;1;1;1;0;0;0;0
0;39.5187034053027;28.1300551012614;82.1;28.3;0;0;0;0;0;0;0
0;147.814894108109;16.8964493311465;91;64.3;0;0;1;0;0;0;0
0;102.551698550727;27.1488489627093;73.5;55.9;0;0;1;0;0;0;0
0;66.1843288450461;15.8496056733283;85.5;43.6;0;1;0;0;0;0;0
0;23.0025965933578;34.5469246098694;86.5;18.2;0;0;0;0;0;0;0
0;91.5131215560683;26.5092436708406;73.5;50.7;0;0;0;0;0;0;0
0;38.2381099351052;31.8290747587799;80.3;25;0;0;0;0;0;0;0
0;15.491985528008;19.0937162438327;94.9;31.6;0;0;0;0;0;0;0
0;82.4291110991657;31.8778920256657;68.4;45.8;0;0;0;0;0;0;0
0;43.4825858749879;21.3621160000595;85.3;34.5;0;1;0;0;0;0;0
0;154.971575876148;30.0188274254675;87.3;77.2;0;1;0;0;0;0;0
0;140.484654097155;30.3323259905995;80.7;73.4;0;0;0;0;0;0;0
0;95.8460896607836;29.4531831895977;70.7;53;0;0;0;0;0;0;0
0;141.34019174591;12.1659360511224;92.4;59.5;1;1;1;0;0;0;0
0;135.364936335731;11.1018016555873;92.2;57.9;0;0;0;0;0;0;0
0;26.456330663328;23.568198912942;89.5;28.9;0;0;0;0;0;0;0
0;116.995838394087;35.6886536591113;68.2;66.2;0;0;0;0;0;0;0
0;38.8972203463442;22.6141548592911;85.8;32.4;0;0;0;0;0;0;0
0;64.4400348281762;15.2970585407784;86.2;43.4;0;0;0;0;0;0;0
0;68.6631407081943;13.7419067090415;87.2;45;1;1;0;0;0;0;0
0;165.246401118876;29.0580453575253;92.6;78.1;0;0;0;0;0;0;1
1;162.407575437818;21.5058131676066;93.5;70.5;0;0;0;0;0;0;0
0;117.834053940551;14.1354165131417;87.5;56.6;0;1;0;0;0;0;0
0;102.070145489388;32.5189175711616;68.2;56.8;0;0;0;0;0;0;0
0;69.3045492659367;9.62081077664455;91;46.6;1;1;0;0;0;0;0
0;90.2908390223506;19.7002538054716;80.3;50.1;0;0;0;0;0;0;0
0;99.2726017772003;29.7892598095354;70.6;54.8;0;1;0;0;1;0;0
0;119.517518285952;31.2569992161756;72.8;65.4;0;0;0;0;0;0;0
0;103.741514691425;23.5747746542783;77.1;55.6;0;0;0;0;1;0;0
0;40.9757715317273;28.212408617486;81.5;28.7;0;0;0;0;0;0;0
0;159.304549265937;9.62081077664456;96.6;59;1;1;0;0;0;0;0
0;91.8676788394341;9.20489000477464;90.8;50.3;1;1;0;0;0;0;0
1;89.5965152649412;14.2003521083106;85.8;49.9;0;1;0;0;0;0;0
0;71.0123759121298;19.6702821535432;81.4;43.6;0;0;0;0;0;0;0
0;136.296063498017;15.6310588253003;89.2;61.3;1;1;0;0;0;0;0
0;58.5547776620881;34.6953887425981;70.4;31.9;0;0;0;0;0;0;0
0;46.507435758775;16.1276160668587;88.3;38.9;0;0;0;0;0;0;0
0;44.2559407971113;32.6710881361488;77.2;26.6;0;0;0;0;0;0;0
1;134.325963102016;6.01082357085949;95.7;54.2;0;0;0;0;0;0;0
0;65.7564794127547;16.5604951616792;84.9;43.2;0;0;0;0;0;0;0
1;62.1759036157467;40.7062648740952;64;31;0;0;0;0;0;0;0
0;52.6506509553594;33.4611715276079;73.4;29.7;0;0;0;0;0;0;0
0;37.1709234899404;22.8403152342519;86.2;31.8;0;1;0;0;0;0;0
0;84.4976595738175;21.9009132229686;78.2;47.9;0;0;0;0;0;0;0
1;120.73548770192;4.30464865000618;96.3;52.2;1;1;0;0;0;0;1
0;165.456166006544;21.9018264078592;94.5;71.2;0;1;0;0;0;0;0
0;145.619655276155;25.3239017530869;85.7;70.9;0;1;0;0;0;0;0
0;48.1419611369362;29.6723777274421;77.9;30.2;0;0;0;0;0;0;0
0;103.582963529837;15.3287311934159;85.1;53.6;0;0;0;0;0;0;0
0;80.7164471947386;10.5380263806844;89.6;48.3;1;1;0;0;0;0;0
0;91.2636725516583;27.2066168422316;72.8;50.6;0;0;0;0;0;0;0
0;67.0362269401455;19.223423212321;82.3;42.5;0;0;0;0;0;0;0
0;138.66575029263;25.4371775163834;83.2;69.1;0;0;0;0;0;0;0
0;148.040216288467;26.6377551606737;85.9;72.6;0;0;0;0;0;0;0
0;130.842954858704;28.2879833144747;78.6;68.5;0;0;0;0;0;0;0
0;36.5288553669852;16.8002976164114;90;36.5;1;1;1;0;0;0;0
1;158.702645950966;12.66491215919;95.4;61.8;1;1;0;0;0;0;0
1;131.987212495817;12.1082616423663;91;58.1;0;0;0;0;0;0;0
0;51.7098368077569;24.2074368738204;81;35;0;0;0;0;0;0;0
0;45.564472175307;28.7099285962191;79.5;29.9;0;0;0;0;0;0;0
1;129.852115175864;15.7613451202618;87.9;60.1;0;0;0;0;0;0;0
0;90.2145899311294;26.7001872652609;73.3;50.1;0;0;0;0;0;0;0
0;29.3204758775807;8.37257427557379;95.9;42.7;1;1;1;0;0;0;0
0;70.5450560440018;21.3171292626376;79.9;42.9;1;0;0;0;0;0;0
0;60.1010981613854;36.9128703841898;68;31.6;0;0;0;0;0;0;0
0;65.9871411223425;23.0991341829082;78.9;40.6;0;0;0;0;0;0;0
0;140.776805488048;36.5308089152157;76.9;78.3;0;0;0;0;0;0;0
0;60.7807533095154;13.5203550249245;88.2;43.4;0;1;0;0;0;0;0
0;49.3755835727507;26.8776859122954;79.6;32.5;0;0;0;0;0;0;0
0;55.375844920051;15.3117601862098;87.4;41.3;1;1;0;0;0;0;0
1;125.055705736814;22.1110831937289;81.9;62.7;0;0;0;0;0;0;0
0;62.8875535720443;14.0431477952772;87.5;43.6;1;0;0;0;0;0;0
0;140.500411470202;19.1801981220216;87.8;64.8;0;0;0;0;0;0;0
0;21.5953104489677;25.8118189982806;90.5;26;0;1;0;0;0;0;0
0;70.73473569082;10.9110036201992;89.7;46.4;0;1;0;0;0;0;0
0;35.9421118713824;14.8219431924428;91.3;38;0;1;0;0;0;0;0
0;38.6598082540901;33.2962460346508;79.2;24;0;1;0;0;0;0;0
0;110.678106772276;27.4696195823677;74.3;59.7;0;0;0;0;0;0;0
1;70.1345092825669;29.133657511545;72.6;40.1;0;0;0;0;0;0;0
0;115.201123645475;11.2729765368336;89.8;54.8;1;1;0;0;0;0;0
0;128.157226587369;16.0240444332884;87.4;59.9;1;1;0;0;0;0;0
1;141.41460180734;12.0253898065718;92.5;59.4;0;0;0;0;0;0;0
0;126.869897645844;13.5;89.2;58.1;1;1;0;0;0;0;0
0;56.6547374158547;27.6523055096677;76.9;34.8;0;0;0;0;0;0;1
0;50.5721978039638;34.9548279927108;73;27.8;0;0;0;0;0;0;0
0;88.3634229583833;31.5128545200209;68.5;49.1;0;1;0;0;0;0;0
0;64.4703020094669;7.42495791233863;93.3;46.8;1;1;0;0;0;0;0
0;129.690365256546;19.1031411029705;85.3;62.2;0;0;0;0;0;0;0
0;74.0297145352591;31.6204048044929;69.6;41.3;0;1;0;0;0;0;0
1;73.5778125016847;9.9040395798886;90.5;47.2;1;0;0;0;0;1;0
0;84.1890201417214;22.7167339201743;77.4;47.7;0;0;0;0;0;0;0
0;82.8306370813832;32.0505850180617;68.2;46;0;0;0;0;0;0;0
0;46.6537494611574;26.9519943603437;80.4;31.5;0;0;0;0;0;0;0
0;96.5321366878525;26.3711964082026;73.8;53;0;0;0;0;0;0;0
0;45;9.19238815542512;93.5;43.5;1;1;0;0;0;0;0
0;58.4150951809025;33.2212281530951;71.7;32.6;0;0;0;0;0;0;0
0;77.2888674344705;27.2682966097994;73.4;44;0;0;0;0;0;0;0
0;44.3591343390801;31.6096504251471;77.9;27.4;0;1;1;0;0;0;0
0;51.1926176240476;24.2538656712698;81.1;34.8;0;0;0;0;0;0;0
0;50.1944289077348;29.6789487684453;77.2;31;0;1;0;0;0;0;0
0;106.858398767738;10.34456378974;90.1;53;0;1;0;0;0;0;0
0;130.985824304589;16.1616830806695;87.8;60.6;0;1;1;0;0;0;1
0;153.189045699651;20.8403454865796;90.6;68.6;0;1;0;0;0;0;0
0;100.222168633636;6.19838688692469;93.9;51.1;0;0;0;0;0;0;0
0;64.6178794081183;15.1637726176569;86.3;43.5;0;0;0;0;0;0;0
1;105.524110996754;14.9452333538155;85.6;54;0;1;0;0;0;0;1
0;89.3363719999868;25.9017373934646;74.1;49.7;0;0;0;0;0;0;0
0;113.129056834783;21.6393160705231;80.1;58.5;0;0;0;0;0;0;0
0;52.7722879300746;25.6204996048087;79.6;34.5;0;1;1;0;0;0;0
0;87.6359204140805;21.8185700723031;78.2;49.1;0;0;0;0;0;0;1
0;22.5741380786482;19.2769292160344;92.6;32.2;0;1;1;0;0;0;0
0;110.556045219583;13.670405992508;87.2;54.8;1;1;0;0;0;0;0
0;93.2892426784918;26.1430679148412;73.9;51.5;0;0;0;0;0;0;0
0;37.8157326075731;25.4434667449229;84.4;29.9;0;0;0;0;0;0;0
0;110.323136829663;14.396180048888;86.5;55;0;0;0;0;0;0;0
0;76.1153323147418;18.3357574154983;82.2;45.6;0;0;0;0;0;0;0
0;123.153605866781;14.8111444527423;87.6;58.1;0;0;0;0;0;0;0
0;152.916449135631;19.7676503408979;91;67.6;0;1;0;0;0;0;0
0;72.3719806321804;11.2271991164315;89.3;46.6;1;1;0;0;0;0;0
0;150.577001718457;28.7020905161976;85.9;75;0;0;0;0;0;0;0
0;98.833414651219;29.9553000318808;70.4;54.6;0;0;0;0;0;0;0
0;63.055512121503;33.7653668719888;69.9;34.7;0;0;0;0;0;0;0
0;88.2180394096734;22.510886255321;77.5;49.3;0;0;0;0;0;0;0
0;143.435767513351;33.740480138848;79.9;77.1;0;0;0;0;0;0;0
