start;day;home;away;first_t1;first_t2;second_t1;second_t2;t1_rank;t2_rank;result_first_t1;result_first_t2;result_second_t1;result_second_t2;result_projection_second_t1;result_projection_second_t2
2005;10;FC Sochaux-Montbéliard;AS Nancy-Lorraine;0;2;3;0;17;12;0;3;3;0;0.9;1.81
2005;10;AC Ajaccio;RC Lens;0;0;0;1;19;2;1;1;0;3;1;1.67
2005;10;LOSC Lille;AS Monaco FC;0;1;1;0;8;5;0;3;3;0;0.9;1.81
2005;10;OGC Nice;Olympique de Marseille;0;1;0;1;14;7;0;3;0;3;0.9;1.81
2005;11;Girondins de Bordeaux;FC Sochaux-Montbéliard;1;1;3;0;3;17;1;1;3;0;1;1.67
2005;11;FC Nantes;AS Saint-Etienne;1;1;0;1;13;9;1;1;0;3;1;1.67
2005;11;AJ Auxerre;ESTAC Troyes;3;0;1;1;4;16;3;0;1;1;1.14;1.16
2005;11;Olympique de Marseille;Paris Saint-Germain;1;0;0;0;7;6;3;0;1;1;1.14;1.16
2005;11;AS Nancy-Lorraine;Toulouse FC;2;0;1;1;12;15;3;0;1;1;1.14;1.16
2005;11;RC Strasbourg;Stade Rennais FC;0;1;1;2;20;10;0;3;0;3;0.9;1.81
2005;11;RC Lens;OGC Nice;2;2;0;0;2;14;1;1;1;1;1;1.67
2005;11;AS Monaco FC;FC Metz;3;0;1;2;5;18;3;0;0;3;1.14;1.16
2005;11;Le Mans FC;LOSC Lille;1;1;0;4;11;8;1;1;0;3;1;1.67
2005;11;Olympique Lyonnais;AC Ajaccio;3;2;3;1;1;19;3;0;3;0;1.14;1.16
2005;12;AS Saint-Etienne;Olympique de Marseille;2;1;0;2;9;7;3;0;0;3;1.14;1.16
2005;12;Paris Saint-Germain;AS Nancy-Lorraine;1;0;1;1;6;12;3;0;1;1;1.14;1.16
2005;12;OGC Nice;AJ Auxerre;1;0;0;2;14;4;3;0;0;3;1.14;1.16
2005;12;Toulouse FC;Girondins de Bordeaux;1;1;0;2;15;3;1;1;0;3;1;1.67
2005;12;ESTAC Troyes;RC Lens;1;1;0;1;16;2;1;1;0;3;1;1.67
2005;12;FC Metz;Olympique Lyonnais;0;4;0;4;18;1;0;3;0;3;0.9;1.81
2005;12;FC Sochaux-Montbéliard;AS Monaco FC;2;1;1;4;17;5;3;0;0;3;1.14;1.16
2005;12;AC Ajaccio;Stade Rennais FC;0;1;0;3;19;10;0;3;0;3;0.9;1.81
2005;12;LOSC Lille;FC Nantes;2;0;1;1;8;13;3;0;1;1;1.14;1.16
2005;12;Le Mans FC;RC Strasbourg;2;0;2;1;11;20;3;0;3;0;1.14;1.16
2005;13;RC Strasbourg;AS Saint-Etienne;0;1;2;0;20;9;0;3;3;0;0.9;1.81
2005;13;FC Nantes;Le Mans FC;1;0;0;0;13;11;3;0;1;1;1.14;1.16
2005;13;AS Monaco FC;AC Ajaccio;3;0;0;1;5;19;3;0;0;3;1.14;1.16
2005;13;Stade Rennais FC;FC Metz;2;1;1;0;10;18;3;0;3;0;1.14;1.16
2005;13;AS Nancy-Lorraine;OGC Nice;0;0;0;1;12;14;1;1;0;3;1;1.67
2005;13;Olympique Lyonnais;FC Sochaux-Montbéliard;1;0;4;0;1;17;3;0;3;0;1.14;1.16
2005;13;RC Lens;Toulouse FC;1;0;1;1;2;15;3;0;1;1;1.14;1.16
2005;13;Girondins de Bordeaux;ESTAC Troyes;2;0;1;1;3;16;3;0;1;1;1.14;1.16
2005;13;Olympique de Marseille;LOSC Lille;1;1;0;0;7;8;1;1;1;1;1;1.67
2005;13;AJ Auxerre;Paris Saint-Germain;2;0;1;4;4;6;3;0;0;3;1.14;1.16
2005;14;OGC Nice;Girondins de Bordeaux;0;1;0;1;14;3;0;3;0;3;0.9;1.81
2005;14;Toulouse FC;Olympique Lyonnais;0;1;1;1;15;1;0;3;1;1;0.9;1.81
2005;14;FC Metz;AC Ajaccio;2;0;1;0;18;19;3;0;3;0;1.14;1.16
2005;14;AS Saint-Etienne;AJ Auxerre;1;1;0;0;9;4;1;1;1;1;1;1.67
2005;14;FC Sochaux-Montbéliard;RC Lens;1;1;1;2;17;2;1;1;0;3;1;1.67
2005;14;Le Mans FC;Olympique de Marseille;3;0;1;1;11;7;3;0;1;1;1.14;1.16
2005;14;FC Nantes;AS Nancy-Lorraine;3;0;0;0;13;12;3;0;1;1;1.14;1.16
2005;14;ESTAC Troyes;Stade Rennais FC;2;1;0;2;16;10;3;0;0;3;1.14;1.16
2005;14;LOSC Lille;RC Strasbourg;2;0;2;2;8;20;3;0;1;1;1.14;1.16
2005;14;Paris Saint-Germain;AS Monaco FC;0;0;1;1;6;5;1;1;1;1;1;1.67
2005;15;Stade Rennais FC;Toulouse FC;4;1;1;0;10;15;3;0;3;0;1.14;1.16
2005;15;AJ Auxerre;LOSC Lille;3;2;1;1;4;8;3;0;1;1;1.14;1.16
2005;15;Olympique Lyonnais;ESTAC Troyes;2;1;1;0;1;16;3;0;3;0;1.14;1.16
2005;15;RC Lens;FC Metz;0;0;1;0;2;18;1;1;3;0;1;1.67
2005;15;Olympique de Marseille;FC Nantes;2;1;3;1;7;13;3;0;3;0;1.14;1.16
2005;15;RC Strasbourg;OGC Nice;0;0;1;3;20;14;1;1;0;3;1;1.67
2005;15;AS Monaco FC;AS Saint-Etienne;1;0;1;1;5;9;3;0;1;1;1.14;1.16
2005;15;AC Ajaccio;FC Sochaux-Montbéliard;0;1;1;3;19;17;0;3;0;3;0.9;1.81
2005;15;AS Nancy-Lorraine;Le Mans FC;1;0;0;0;12;11;3;0;1;1;1.14;1.16
2005;15;Girondins de Bordeaux;Paris Saint-Germain;0;2;1;3;3;6;0;3;0;3;0.9;1.81
2005;16;ESTAC Troyes;FC Metz;0;0;4;2;16;18;1;1;3;0;1;1.67
2005;16;Paris Saint-Germain;RC Lens;3;4;1;1;6;2;0;3;1;1;0.9;1.81
2005;16;Toulouse FC;AC Ajaccio;3;0;0;1;15;19;3;0;0;3;1.14;1.16
2005;16;AS Saint-Etienne;Girondins de Bordeaux;1;1;0;0;9;3;1;1;1;1;1;1.67
2005;16;OGC Nice;Olympique Lyonnais;1;1;1;2;14;1;1;1;0;3;1;1.67
2005;16;Olympique de Marseille;AS Monaco FC;2;1;0;1;7;5;3;0;0;3;1.14;1.16
2005;16;LOSC Lille;AS Nancy-Lorraine;1;0;0;0;8;12;3;0;1;1;1.14;1.16
2005;16;FC Nantes;RC Strasbourg;4;3;1;0;13;20;3;0;3;0;1.14;1.16
2005;16;Le Mans FC;AJ Auxerre;0;2;0;0;11;4;0;3;1;1;0.9;1.81
2005;16;FC Sochaux-Montbéliard;Stade Rennais FC;1;0;1;2;17;10;3;0;0;3;1.14;1.16
2005;17;Olympique Lyonnais;Paris Saint-Germain;2;0;1;0;1;6;3;0;3;0;1.14;1.16
2005;17;FC Metz;Toulouse FC;2;2;0;2;18;15;1;1;0;3;1;1.67
2005;17;Girondins de Bordeaux;LOSC Lille;1;0;2;3;3;8;3;0;0;3;1.14;1.16
2005;17;AS Monaco FC;Le Mans FC;2;0;0;0;5;11;3;0;1;1;1.14;1.16
2005;17;AS Nancy-Lorraine;Olympique de Marseille;1;1;0;6;12;7;1;1;0;3;1;1.67
2005;17;AJ Auxerre;FC Nantes;4;0;2;3;4;13;3;0;0;3;1.14;1.16
2005;17;RC Lens;AS Saint-Etienne;2;1;0;2;2;9;3;0;0;3;1.14;1.16
2005;17;RC Strasbourg;FC Sochaux-Montbéliard;0;0;1;1;20;17;1;1;1;1;1;1.67
2005;17;AC Ajaccio;ESTAC Troyes;0;1;0;3;19;16;0;3;0;3;0.9;1.81
2005;17;Stade Rennais FC;OGC Nice;1;0;1;2;10;14;3;0;0;3;1.14;1.16
2005;18;Olympique de Marseille;AJ Auxerre;1;0;2;1;7;4;3;0;3;0;1.14;1.16
2005;18;LOSC Lille;RC Lens;0;0;2;4;8;2;1;1;0;3;1;1.67
2005;18;OGC Nice;AC Ajaccio;1;0;3;0;14;19;3;0;3;0;1.14;1.16
2005;18;Le Mans FC;Girondins de Bordeaux;1;0;2;2;11;3;3;0;1;1;1.14;1.16
2005;18;FC Sochaux-Montbéliard;FC Metz;1;1;1;0;17;18;1;1;3;0;1;1.67
2005;18;FC Nantes;AS Monaco FC;0;0;1;1;13;5;1;1;1;1;1;1.67
2005;18;AS Nancy-Lorraine;RC Strasbourg;1;2;3;1;12;20;0;3;3;0;0.9;1.81
2005;18;Toulouse FC;ESTAC Troyes;2;1;1;3;15;16;3;0;0;3;1.14;1.16
2005;18;AS Saint-Etienne;Olympique Lyonnais;0;0;0;4;9;1;1;1;0;3;1;1.67
2005;18;Paris Saint-Germain;Stade Rennais FC;2;0;1;1;6;10;3;0;1;1;1.14;1.16
2005;19;ESTAC Troyes;FC Sochaux-Montbéliard;2;1;1;1;16;17;3;0;1;1;1.14;1.16
2005;19;RC Lens;Le Mans FC;2;0;0;0;2;11;3;0;1;1;1.14;1.16
2005;19;Olympique Lyonnais;LOSC Lille;1;3;0;4;1;8;0;3;0;3;0.9;1.81
2005;19;RC Strasbourg;Olympique de Marseille;0;1;2;2;20;7;0;3;1;1;0.9;1.81
2005;19;AJ Auxerre;AS Nancy-Lorraine;0;1;3;1;4;12;0;3;3;0;0.9;1.81
2005;19;Girondins de Bordeaux;FC Nantes;0;0;1;0;3;13;1;1;3;0;1;1.67
2005;19;FC Metz;OGC Nice;1;0;1;2;18;14;3;0;0;3;1.14;1.16
2005;19;AC Ajaccio;Paris Saint-Germain;1;1;4;2;19;6;1;1;3;0;1;1.67
2005;19;Stade Rennais FC;AS Saint-Etienne;0;1;0;0;10;9;0;3;1;1;0.9;1.81
2005;19;AS Monaco FC;Toulouse FC;1;0;3;3;5;15;3;0;1;1;1.14;1.16
2006;1;Paris Saint-Germain;FC Lorient;2;3;1;0;16;12;0;3;3;0;0.9;1.81
2006;1;RC Lens;ESTAC Troyes;1;0;0;3;2;18;3;0;0;3;1.14;1.16
2006;1;Girondins de Bordeaux;Toulouse FC;2;0;1;3;8;10;3;0;0;3;1.14;1.16
2006;1;AS Saint-Etienne;FC Sochaux-Montbéliard;1;2;0;1;4;3;0;3;0;3;0.9;1.81
2006;1;Le Mans FC;OGC Nice;1;0;3;3;11;19;3;0;1;1;1.14;1.16
2006;1;AJ Auxerre;Valenciennes FC;1;1;3;1;13;14;1;1;3;0;1;1.67
2006;1;AS Nancy-Lorraine;AS Monaco FC;1;0;0;2;7;15;3;0;0;3;1.14;1.16
2006;1;CS Sedan;Olympique de Marseille;0;0;0;1;20;6;1;1;0;3;1;1.67
2006;1;FC Nantes;Olympique Lyonnais;1;3;1;3;17;1;0;3;0;3;0.9;1.81
2006;1;Stade Rennais FC;LOSC Lille;1;2;1;1;9;5;0;3;1;1;0.9;1.81
2006;2;Olympique de Marseille;Stade Rennais FC;2;0;2;0;6;9;3;0;3;0;1.14;1.16
2006;2;AS Monaco FC;AS Saint-Etienne;1;2;1;0;15;4;0;3;3;0;0.9;1.81
2006;2;Olympique Lyonnais;Toulouse FC;1;1;0;2;1;10;1;1;0;3;1;1.67
2006;2;AS Nancy-Lorraine;CS Sedan;3;1;2;2;7;20;3;0;1;1;1.14;1.16
2006;2;OGC Nice;FC Nantes;1;1;0;1;19;17;1;1;0;3;1;1.67
2006;2;ESTAC Troyes;Le Mans FC;2;2;0;2;18;11;1;1;0;3;1;1.67
2006;2;FC Lorient;Girondins de Bordeaux;0;1;1;1;12;8;0;3;1;1;0.9;1.81
2006;2;FC Sochaux-Montbéliard;AJ Auxerre;1;1;0;1;3;13;1;1;0;3;1;1.67
2006;2;LOSC Lille;RC Lens;4;0;1;1;5;2;3;0;1;1;1.14;1.16
2006;2;Valenciennes FC;Paris Saint-Germain;0;0;2;1;14;16;1;1;3;0;1;1.67
2006;3;AJ Auxerre;Olympique de Marseille;0;3;1;3;13;6;0;3;0;3;0.9;1.81
2006;3;Paris Saint-Germain;LOSC Lille;1;0;0;1;16;5;3;0;0;3;1.14;1.16
2006;3;RC Lens;FC Lorient;1;1;0;1;2;12;1;1;0;3;1;1.67
2006;3;Stade Rennais FC;AS Monaco FC;1;1;2;0;9;15;1;1;3;0;1;1.67
2006;3;Toulouse FC;OGC Nice;1;0;1;0;10;19;3;0;3;0;1.14;1.16
2006;3;CS Sedan;FC Sochaux-Montbéliard;1;1;1;1;20;3;1;1;1;1;1;1.67
2006;3;FC Nantes;ESTAC Troyes;1;1;0;1;17;18;1;1;0;3;1;1.67
2006;3;Le Mans FC;Valenciennes FC;3;2;1;1;11;14;3;0;1;1;1.14;1.16
2006;3;Girondins de Bordeaux;Olympique Lyonnais;1;2;2;1;8;1;0;3;3;0;0.9;1.81
2006;3;AS Saint-Etienne;AS Nancy-Lorraine;1;0;2;0;4;7;3;0;3;0;1.14;1.16
2006;4;Olympique de Marseille;Le Mans FC;2;0;0;2;6;11;3;0;0;3;1.14;1.16
2006;4;LOSC Lille;Girondins de Bordeaux;3;0;1;0;5;8;3;0;3;0;1.14;1.16
2006;4;OGC Nice;Olympique Lyonnais;1;4;1;1;19;1;0;3;1;1;0.9;1.81
2006;4;FC Lorient;FC Nantes;3;1;2;0;12;17;3;0;3;0;1.14;1.16
2006;4;FC Sochaux-Montbéliard;Paris Saint-Germain;3;2;0;0;3;16;3;0;1;1;1.14;1.16
2006;4;Valenciennes FC;Stade Rennais FC;3;1;0;1;14;9;3;0;0;3;1.14;1.16
2006;4;AS Monaco FC;CS Sedan;2;1;1;0;15;20;3;0;3;0;1.14;1.16
2006;4;ESTAC Troyes;Toulouse FC;1;2;1;1;18;10;0;3;1;1;0.9;1.81
2006;4;AS Nancy-Lorraine;AJ Auxerre;1;0;0;2;7;13;3;0;0;3;1.14;1.16
2006;4;AS Saint-Etienne;RC Lens;3;2;3;3;4;2;3;0;1;1;1.14;1.16
2006;5;FC Nantes;LOSC Lille;1;1;0;0;17;5;1;1;1;1;1;1.67
2006;5;Le Mans FC;FC Lorient;1;1;1;2;11;12;1;1;0;3;1;1.67
2006;5;AJ Auxerre;AS Monaco FC;2;1;1;2;13;15;3;0;0;3;1.14;1.16
2006;5;Toulouse FC;AS Nancy-Lorraine;2;2;1;2;10;7;1;1;0;3;1;1.67
2006;5;Girondins de Bordeaux;OGC Nice;3;2;1;2;8;19;3;0;0;3;1.14;1.16
2006;5;CS Sedan;AS Saint-Etienne;2;2;2;1;20;4;1;1;3;0;1;1.67
2006;5;Stade Rennais FC;FC Sochaux-Montbéliard;2;1;0;0;9;3;3;0;1;1;1.14;1.16
2006;5;RC Lens;Valenciennes FC;3;0;3;1;2;14;3;0;3;0;1.14;1.16
2006;5;Olympique Lyonnais;ESTAC Troyes;2;0;0;1;1;18;3;0;0;3;1.14;1.16
2006;5;Paris Saint-Germain;Olympique de Marseille;1;3;1;1;16;6;0;3;1;1;0.9;1.81
2006;6;AS Monaco FC;Paris Saint-Germain;1;2;2;4;15;16;0;3;0;3;0.9;1.81
2006;6;AS Saint-Etienne;AJ Auxerre;2;3;1;1;4;13;0;3;1;1;0.9;1.81
2006;6;CS Sedan;Le Mans FC;1;2;2;3;20;11;0;3;0;3;0.9;1.81
2006;6;FC Lorient;Olympique Lyonnais;1;3;0;1;12;1;0;3;0;3;0.9;1.81
2006;6;Valenciennes FC;FC Nantes;1;0;5;2;14;17;3;0;3;0;1.14;1.16
2006;6;ESTAC Troyes;OGC Nice;2;0;0;3;18;19;3;0;0;3;1.14;1.16
2006;6;AS Nancy-Lorraine;Stade Rennais FC;0;0;1;1;7;9;1;1;1;1;1;1.67
2006;6;LOSC Lille;Toulouse FC;1;3;0;1;5;10;0;3;0;3;0.9;1.81
2006;6;FC Sochaux-Montbéliard;RC Lens;0;3;1;3;3;2;0;3;0;3;0.9;1.81
2006;6;Olympique de Marseille;Girondins de Bordeaux;2;1;0;1;6;8;3;0;0;3;1.14;1.16
2006;7;Olympique Lyonnais;LOSC Lille;4;1;2;1;1;5;3;0;3;0;1.14;1.16
2006;7;Stade Rennais FC;AS Saint-Etienne;0;0;3;1;9;4;1;1;3;0;1;1.67
2006;7;Toulouse FC;FC Lorient;0;0;1;0;10;12;1;1;3;0;1;1.67
2006;7;Paris Saint-Germain;AS Nancy-Lorraine;0;0;3;0;16;7;1;1;3;0;1;1.67
2006;7;AJ Auxerre;CS Sedan;2;2;2;2;13;20;1;1;1;1;1;1.67
2006;7;Le Mans FC;FC Sochaux-Montbéliard;2;2;0;2;11;3;1;1;0;3;1;1.67
2006;7;Girondins de Bordeaux;ESTAC Troyes;2;1;0;1;8;18;3;0;0;3;1.14;1.16
2006;7;OGC Nice;Valenciennes FC;2;0;1;0;19;14;3;0;3;0;1.14;1.16
2006;7;RC Lens;AS Monaco FC;1;0;0;0;2;15;3;0;1;1;1.14;1.16
2006;7;FC Nantes;Olympique de Marseille;2;1;0;0;17;6;3;0;1;1;1.14;1.16
2006;8;Olympique de Marseille;Toulouse FC;3;0;0;3;6;10;3;0;0;3;1.14;1.16
2006;8;AS Monaco FC;Le Mans FC;2;1;2;0;15;11;3;0;3;0;1.14;1.16
2006;8;FC Sochaux-Montbéliard;Olympique Lyonnais;0;1;3;3;3;1;0;3;1;1;0.9;1.81
2006;8;AJ Auxerre;FC Nantes;1;0;1;1;13;17;3;0;1;1;1.14;1.16
2006;8;LOSC Lille;OGC Nice;1;0;1;2;5;19;3;0;0;3;1.14;1.16
2006;8;CS Sedan;Stade Rennais FC;1;0;2;0;20;9;3;0;3;0;1.14;1.16
2006;8;FC Lorient;ESTAC Troyes;0;0;0;3;12;18;1;1;0;3;1;1.67
2006;8;AS Nancy-Lorraine;RC Lens;2;1;2;2;7;2;3;0;1;1;1.14;1.16
2006;8;Valenciennes FC;Girondins de Bordeaux;2;0;1;2;14;8;3;0;0;3;1.14;1.16
2006;8;AS Saint-Etienne;Paris Saint-Germain;1;0;2;0;4;16;3;0;3;0;1.14;1.16
2006;9;Olympique Lyonnais;AS Saint-Etienne;2;1;3;1;1;4;3;0;3;0;1.14;1.16
2006;9;Stade Rennais FC;AJ Auxerre;3;1;0;1;9;13;3;0;0;3;1.14;1.16
2006;9;ESTAC Troyes;LOSC Lille;1;1;0;4;18;5;1;1;0;3;1;1.67
2006;9;OGC Nice;FC Lorient;3;0;0;0;19;12;3;0;1;1;1.14;1.16
2006;9;Girondins de Bordeaux;AS Monaco FC;1;0;0;0;8;15;3;0;1;1;1.14;1.16
2006;9;Le Mans FC;AS Nancy-Lorraine;0;0;1;1;11;7;1;1;1;1;1;1.67
2006;9;Paris Saint-Germain;CS Sedan;4;2;0;2;16;20;3;0;0;3;1.14;1.16
2006;9;Toulouse FC;Valenciennes FC;3;0;0;0;10;14;3;0;1;1;1.14;1.16
2006;9;FC Nantes;FC Sochaux-Montbéliard;0;2;2;1;17;3;0;3;3;0;0.9;1.81
2006;9;RC Lens;Olympique de Marseille;1;1;1;0;2;6;1;1;3;0;1;1.67
2006;10;AS Monaco FC;Toulouse FC;1;3;1;1;15;10;0;3;1;1;0.9;1.81
2006;10;FC Sochaux-Montbéliard;Girondins de Bordeaux;2;1;0;2;3;8;3;0;0;3;1.14;1.16
2006;10;AS Saint-Etienne;Le Mans FC;2;0;1;2;4;11;3;0;0;3;1.14;1.16
2006;10;LOSC Lille;FC Lorient;1;0;0;0;5;12;3;0;1;1;1.14;1.16
2006;10;AS Nancy-Lorraine;FC Nantes;1;0;1;2;7;17;3;0;0;3;1.14;1.16
2006;10;Stade Rennais FC;OGC Nice;1;0;1;1;9;19;3;0;1;1;1.14;1.16
2006;10;Valenciennes FC;ESTAC Troyes;3;1;3;1;14;18;3;0;3;0;1.14;1.16
2006;10;CS Sedan;RC Lens;2;2;1;1;20;2;1;1;1;1;1;1.67
2006;10;AJ Auxerre;Paris Saint-Germain;0;0;1;0;13;16;1;1;3;0;1;1.67
2006;10;Olympique de Marseille;Olympique Lyonnais;1;4;1;1;6;1;0;3;1;1;0.9;1.81
2006;11;Toulouse FC;FC Sochaux-Montbéliard;1;2;2;4;10;3;0;3;0;3;0.9;1.81
2006;11;Le Mans FC;LOSC Lille;1;1;2;0;11;5;1;1;3;0;1;1.67
2006;11;OGC Nice;Olympique de Marseille;2;1;0;3;19;6;3;0;0;3;1.14;1.16
2006;11;FC Nantes;AS Monaco FC;1;0;1;2;17;15;3;0;0;3;1.14;1.16
2006;11;Olympique Lyonnais;AS Nancy-Lorraine;1;0;3;0;1;7;3;0;3;0;1.14;1.16
2006;11;ESTAC Troyes;AS Saint-Etienne;3;1;1;3;18;4;3;0;0;3;1.14;1.16
2006;11;Girondins de Bordeaux;CS Sedan;3;1;1;1;8;20;3;0;1;1;1.14;1.16
2006;11;FC Lorient;Valenciennes FC;1;0;0;0;12;14;3;0;1;1;1.14;1.16
2006;11;RC Lens;AJ Auxerre;1;0;0;1;2;13;3;0;0;3;1.14;1.16
2006;11;Paris Saint-Germain;Stade Rennais FC;1;0;0;1;16;9;3;0;0;3;1.14;1.16
2006;12;Olympique de Marseille;FC Lorient;0;1;1;2;6;12;0;3;0;3;0.9;1.81
2006;12;CS Sedan;FC Nantes;1;1;1;0;20;17;1;1;3;0;1;1.67
2006;12;AJ Auxerre;Le Mans FC;2;3;2;2;13;11;0;3;1;1;0.9;1.81
2006;12;Valenciennes FC;LOSC Lille;0;3;2;0;14;5;0;3;3;0;0.9;1.81
2006;12;AS Monaco FC;OGC Nice;0;0;1;1;15;19;1;1;1;1;1;1.67
2006;12;AS Saint-Etienne;Toulouse FC;3;0;0;1;4;10;3;0;0;3;1.14;1.16
2006;12;FC Sochaux-Montbéliard;ESTAC Troyes;1;0;1;0;3;18;3;0;3;0;1.14;1.16
2006;12;Paris Saint-Germain;RC Lens;1;3;2;1;16;2;0;3;3;0;0.9;1.81
2006;12;AS Nancy-Lorraine;Girondins de Bordeaux;2;1;0;3;7;8;3;0;0;3;1.14;1.16
2006;12;Stade Rennais FC;Olympique Lyonnais;1;0;0;0;9;1;3;0;1;1;1.14;1.16
2006;13;Olympique Lyonnais;Valenciennes FC;2;1;0;0;1;14;3;0;1;1;1.14;1.16
2006;13;Girondins de Bordeaux;AJ Auxerre;0;0;0;0;8;13;1;1;1;1;1;1.67
2006;13;ESTAC Troyes;AS Monaco FC;0;4;0;0;18;15;0;3;1;1;0.9;1.81
2006;13;FC Lorient;AS Nancy-Lorraine;2;0;1;0;12;7;3;0;3;0;1.14;1.16
2006;13;Le Mans FC;Paris Saint-Germain;1;1;1;2;11;16;1;1;0;3;1;1.67
2006;13;RC Lens;Stade Rennais FC;0;0;0;1;2;9;1;1;0;3;1;1.67
2006;13;FC Nantes;AS Saint-Etienne;2;2;1;2;17;4;1;1;0;3;1;1.67
2006;13;OGC Nice;FC Sochaux-Montbéliard;0;0;1;1;19;3;1;1;1;1;1;1.67
2006;13;Toulouse FC;CS Sedan;3;1;2;0;10;20;3;0;3;0;1.14;1.16
2006;13;LOSC Lille;Olympique de Marseille;1;0;1;4;5;6;3;0;0;3;1.14;1.16
2006;14;Paris Saint-Germain;Girondins de Bordeaux;0;2;0;0;16;8;0;3;1;1;0.9;1.81
2006;14;Stade Rennais FC;Le Mans FC;1;1;0;0;9;11;1;1;1;1;1;1.67
2006;14;FC Sochaux-Montbéliard;LOSC Lille;0;0;0;2;3;5;1;1;0;3;1;1.67
2006;14;AS Monaco FC;FC Lorient;2;2;0;0;15;12;1;1;1;1;1;1.67
2006;14;RC Lens;FC Nantes;2;0;0;0;2;17;3;0;1;1;1.14;1.16
2006;14;AJ Auxerre;Toulouse FC;1;0;0;2;13;10;3;0;0;3;1.14;1.16
2006;14;AS Nancy-Lorraine;ESTAC Troyes;1;0;0;0;7;18;3;0;1;1;1.14;1.16
2006;14;Olympique de Marseille;Valenciennes FC;1;0;0;0;6;14;3;0;1;1;1.14;1.16
2006;14;AS Saint-Etienne;OGC Nice;2;1;1;2;4;19;3;0;0;3;1.14;1.16
2006;14;CS Sedan;Olympique Lyonnais;0;1;0;1;20;1;0;3;0;3;0.9;1.81
2006;15;FC Nantes;Paris Saint-Germain;1;1;0;4;17;16;1;1;0;3;1;1.67
2006;15;Le Mans FC;RC Lens;1;1;0;2;11;2;1;1;0;3;1;1.67
2006;15;ESTAC Troyes;Olympique de Marseille;1;1;1;2;18;6;1;1;0;3;1;1.67
2006;15;LOSC Lille;AS Monaco FC;1;1;1;3;5;15;1;1;0;3;1;1.67
2006;15;Valenciennes FC;AS Nancy-Lorraine;1;0;0;1;14;7;3;0;0;3;1.14;1.16
2006;15;Toulouse FC;Stade Rennais FC;1;0;2;3;10;9;3;0;0;3;1.14;1.16
2006;15;OGC Nice;CS Sedan;2;2;1;1;19;20;1;1;1;1;1;1.67
2006;15;FC Lorient;FC Sochaux-Montbéliard;1;3;1;1;12;3;0;3;1;1;0.9;1.81
2006;15;Olympique Lyonnais;AJ Auxerre;1;0;0;0;1;13;3;0;1;1;1.14;1.16
2006;15;Girondins de Bordeaux;AS Saint-Etienne;1;0;2;0;8;4;3;0;3;0;1.14;1.16
2006;16;Paris Saint-Germain;Toulouse FC;0;0;3;1;16;10;1;1;3;0;1;1.67
2006;16;AS Nancy-Lorraine;LOSC Lille;1;3;1;0;7;5;0;3;3;0;0.9;1.81
2006;16;AS Saint-Etienne;FC Lorient;2;0;0;0;4;12;3;0;1;1;1.14;1.16
2006;16;Le Mans FC;Olympique Lyonnais;0;1;1;2;11;1;0;3;0;3;0.9;1.81
2006;16;Stade Rennais FC;FC Nantes;2;0;2;0;9;17;3;0;3;0;1.14;1.16
2006;16;AJ Auxerre;OGC Nice;0;0;0;0;13;19;1;1;1;1;1;1.67
2006;16;CS Sedan;ESTAC Troyes;1;2;2;3;20;18;0;3;0;3;0.9;1.81
2006;16;AS Monaco FC;Valenciennes FC;3;0;2;2;15;14;3;0;1;1;1.14;1.16
2006;16;RC Lens;Girondins de Bordeaux;3;0;0;1;2;8;3;0;0;3;1.14;1.16
2006;16;FC Sochaux-Montbéliard;Olympique de Marseille;1;0;2;4;3;6;3;0;0;3;1.14;1.16
2006;17;Olympique Lyonnais;Paris Saint-Germain;3;1;1;1;1;16;3;0;1;1;1.14;1.16
2006;17;ESTAC Troyes;AJ Auxerre;3;3;0;1;18;13;1;1;0;3;1;1.67
2006;17;FC Nantes;Le Mans FC;0;0;1;1;17;11;1;1;1;1;1;1.67
2006;17;Toulouse FC;RC Lens;0;1;0;2;10;2;0;3;0;3;0.9;1.81
2006;17;OGC Nice;AS Nancy-Lorraine;0;0;0;3;19;7;1;1;0;3;1;1.67
2006;17;Girondins de Bordeaux;Stade Rennais FC;1;2;0;0;8;9;0;3;1;1;0.9;1.81
2006;17;FC Lorient;CS Sedan;2;0;1;3;12;20;3;0;0;3;1.14;1.16
2006;17;Valenciennes FC;FC Sochaux-Montbéliard;0;0;0;1;14;3;1;1;0;3;1;1.67
2006;17;LOSC Lille;AS Saint-Etienne;2;2;1;2;5;4;1;1;0;3;1;1.67
2006;17;Olympique de Marseille;AS Monaco FC;2;1;2;1;6;15;3;0;3;0;1.14;1.16
2006;18;AS Monaco FC;FC Sochaux-Montbéliard;3;0;1;2;15;3;3;0;0;3;1.14;1.16
2006;18;FC Nantes;Girondins de Bordeaux;0;0;1;0;17;8;1;1;3;0;1;1.67
2006;18;CS Sedan;LOSC Lille;2;0;1;2;20;5;3;0;0;3;1.14;1.16
2006;18;AJ Auxerre;FC Lorient;2;1;1;2;13;12;3;0;0;3;1.14;1.16
2006;18;AS Nancy-Lorraine;Olympique de Marseille;2;0;1;2;7;6;3;0;0;3;1.14;1.16
2006;18;Paris Saint-Germain;OGC Nice;0;0;0;1;16;19;1;1;0;3;1;1.67
2006;18;Stade Rennais FC;ESTAC Troyes;1;1;2;2;9;18;1;1;1;1;1;1.67
