"start","day","name","home_avg","away_avg"
1955,17,"OGC Nice",3,1
1955,17,"FC Metz",1,0
1955,17,"Olympique Lyonnais",2,2
1955,17,"Olympique Lyonnais",2,0
1955,17,"Olympique Lyonnais",2,1.5
1955,17,"Olympique Lyonnais",2,1.5
1955,17,"FC Metz",1,1.5
1955,17,"FC Metz",1,0
1955,17,"FC Metz",1,2
1955,17,"FC Metz",1,0
1955,17,"RC Strasbourg",3,0
1955,17,"RC Strasbourg",3,0.5
1955,17,"RC Strasbourg",3,0.5
1955,17,"RC Strasbourg",3,0
1955,17,"RC Strasbourg",3,0.5
1955,17,"CS Sedan",3,0
1955,17,"CS Sedan",3,1.5
1955,17,"CS Sedan",3,2
1955,17,"CS Sedan",3,0.5
1955,17,"CS Sedan",3,0
1955,17,"ESTAC Troyes",3,0
1955,17,"ESTAC Troyes",3,0
1955,18,"Olympique Lyonnais",3,2
1955,18,"Toulouse FC",2,0.5
1955,18,"Toulouse FC",2,2
1955,18,"Toulouse FC",2,1.5
1955,18,"Olympique Lyonnais",3,1.5
1955,18,"Olympique Lyonnais",3,0
1955,18,"Olympique Lyonnais",3,1.5
1955,18,"FC Sochaux-Montbéliard",0.5,1.5
1955,18,"FC Sochaux-Montbéliard",0.5,3
1955,18,"FC Sochaux-Montbéliard",0.5,1.5
1955,18,"FC Sochaux-Montbéliard",0.5,2
1955,20,"CS Sedan",2,1.5
1955,20,"CS Sedan",2,0
1955,20,"LOSC Lille",3,0
1955,20,"RC Strasbourg",1.5,0
1955,20,"RC Strasbourg",1.5,0
1955,20,"ESTAC Troyes",0.5,0
1955,20,"ESTAC Troyes",0.5,0
1955,20,"OGC Nice",1.5,0.5
1955,20,"OGC Nice",1.5,0.5
1955,20,"ESTAC Troyes",0.5,0
1955,20,"RC Strasbourg",1.5,0.5
1955,20,"RC Strasbourg",1.5,0.5
1955,20,"RC Strasbourg",1.5,0.5
1955,20,"LOSC Lille",3,0.5
1955,20,"LOSC Lille",3,1.5
1955,20,"LOSC Lille",3,0.5
1955,20,"LOSC Lille",3,0
1955,20,"CS Sedan",2,0.5
1955,20,"CS Sedan",2,0
1955,20,"OGC Nice",1.5,1
1955,20,"CS Sedan",2,2
1955,20,"OGC Nice",1.5,2
1955,20,"OGC Nice",1.5,3
1955,20,"OGC Nice",1.5,1.5
1955,20,"LOSC Lille",3,0
1955,20,"ESTAC Troyes",0.5,0
1955,20,"ESTAC Troyes",0.5,2
1955,22,"RC Lens",3,0
1955,22,"AS Monaco FC",2,3
1955,22,"AS Monaco FC",2,1.5
1955,22,"AS Monaco FC",2,0.5
1955,22,"AS Monaco FC",2,1.5
1955,22,"AS Monaco FC",2,0
1955,22,"AS Monaco FC",2,1
1955,22,"RC Lens",3,1.5
1955,22,"RC Lens",3,1.5
1955,22,"RC Lens",3,0
1955,22,"RC Lens",3,1.5
1955,22,"RC Lens",3,0.5
1955,23,"FC Nancy",1,0
1955,23,"RC Strasbourg",3,0.5
1955,23,"FC Nancy",1,0
1955,23,"Olympique Lyonnais",3,1.5
1955,23,"RC Strasbourg",3,0
1955,23,"RC Strasbourg",3,0
1955,23,"FC Nancy",1,1.5
1955,23,"RC Lens",1.5,1.5
1955,23,"RC Lens",1.5,0
1955,23,"RC Lens",1.5,1.5
1955,23,"RC Lens",1.5,0.5
1955,23,"RC Strasbourg",3,0.5
1955,23,"RC Lens",1.5,1.5
1955,23,"RC Lens",1.5,0
1955,23,"RC Strasbourg",3,0.5
1955,23,"Olympique Lyonnais",3,2
1955,23,"Toulouse FC",2,2
1955,23,"Toulouse FC",2,1.5
1955,23,"Toulouse FC",2,0.5
1955,23,"Olympique Lyonnais",3,0
1955,23,"Olympique Lyonnais",3,1.5
1955,23,"FC Nancy",1,1.5
1955,23,"FC Nancy",1,1
1955,24,"Nîmes Olympique",3,0.5
1955,24,"Nîmes Olympique",3,0
1955,24,"Nîmes Olympique",3,0
1955,25,"ESTAC Troyes",0.5,0
1955,25,"CS Sedan",2,1.5
1955,25,"CS Sedan",2,0
1955,25,"CS Sedan",2,2
1955,25,"CS Sedan",2,0
1955,25,"ESTAC Troyes",0.5,0
1955,25,"Olympique de Marseille",1.5,1.5
1955,25,"Olympique de Marseille",1.5,0.5
1955,25,"Olympique de Marseille",1.5,2
1955,25,"Olympique de Marseille",1.5,0
1955,25,"Nîmes Olympique",3,0
1955,25,"Nîmes Olympique",3,0.5
1955,25,"CS Sedan",2,0.5
1955,25,"ESTAC Troyes",0.5,0
1955,25,"ESTAC Troyes",0.5,0
1955,25,"ESTAC Troyes",0.5,2
1955,25,"Nîmes Olympique",3,0
1955,25,"Olympique de Marseille",1.5,0
1955,25,"LOSC Lille",3,0.5
1955,25,"FC Metz",3,0
1955,25,"FC Metz",3,0
1955,25,"FC Metz",3,2
1955,25,"FC Metz",3,0
1955,25,"FC Metz",3,1.5
1955,25,"AS Saint-Etienne",2,0.5
1955,25,"AS Saint-Etienne",2,0.5
1955,25,"AS Saint-Etienne",2,0.5
1955,25,"AS Saint-Etienne",2,0.5
1955,25,"AS Saint-Etienne",2,0.5
1955,25,"AS Saint-Etienne",2,1.5
1955,25,"LOSC Lille",3,0
1955,25,"Girondins de Bordeaux",0,0.5
1955,25,"Girondins de Bordeaux",0,0
1955,25,"Girondins de Bordeaux",0,0.5
1955,25,"Girondins de Bordeaux",0,0
1955,25,"LOSC Lille",3,0.5
1955,25,"LOSC Lille",3,0
1955,25,"LOSC Lille",3,0
1955,25,"LOSC Lille",3,1.5
1955,27,"RC Paris",3,1.5
1955,27,"RC Paris",3,3
1955,27,"RC Paris",3,0.5
1955,27,"RC Lens",3,0
1955,27,"FC Nancy",1.5,1.5
1955,27,"Stade de Reims",1.5,0
1955,27,"Stade de Reims",1.5,2
1955,27,"Stade de Reims",1.5,1.5
1955,27,"FC Nancy",1.5,1
1955,27,"Stade de Reims",1.5,1.5
1955,27,"Stade de Reims",1.5,0.5
1955,27,"RC Lens",3,1.5
1955,27,"RC Lens",3,0
1955,27,"RC Lens",3,0.5
1955,27,"RC Lens",3,1.5
1955,27,"RC Lens",3,1.5
1955,27,"FC Nancy",1.5,0
1955,27,"FC Nancy",1.5,0
1955,27,"FC Nancy",1.5,1.5
1955,27,"RC Paris",3,0
1955,27,"RC Paris",3,3
1955,28,"OGC Nice",2,2
1955,28,"OGC Nice",2,0.5
1955,28,"Girondins de Bordeaux",3,0
1955,28,"Girondins de Bordeaux",3,0.5
1955,28,"Girondins de Bordeaux",3,0.5
1955,28,"Girondins de Bordeaux",3,0
1955,28,"OGC Nice",2,0.5
1955,28,"OGC Nice",2,1
1955,28,"OGC Nice",2,1.5
1955,28,"OGC Nice",2,3
1955,29,"Olympique Lyonnais",3,0
1955,29,"ESTAC Troyes",0.5,0
1955,29,"ESTAC Troyes",0.5,0
1955,29,"ESTAC Troyes",0.5,2
1955,29,"ESTAC Troyes",0.5,0
1955,29,"ESTAC Troyes",0.5,0
1955,29,"FC Metz",0,0
1955,29,"FC Metz",0,2
1955,29,"FC Metz",0,0
1955,29,"FC Metz",0,0
1955,29,"FC Metz",0,1.5
1955,29,"OGC Nice",3,2
1955,29,"OGC Nice",3,0.5
1955,29,"OGC Nice",3,1.5
1955,29,"OGC Nice",3,1
1955,29,"OGC Nice",3,0.5
1955,29,"OGC Nice",3,3
1955,29,"RC Strasbourg",3,0
1955,29,"RC Strasbourg",3,0.5
1955,29,"RC Strasbourg",3,0.5
1955,29,"RC Strasbourg",3,0.5
1955,29,"RC Strasbourg",3,0
1955,29,"LOSC Lille",0,0
1955,29,"LOSC Lille",0,1.5
1955,29,"LOSC Lille",0,0
1955,29,"LOSC Lille",0,0.5
1955,29,"LOSC Lille",0,0.5
1955,29,"LOSC Lille",0,0
1955,29,"Girondins de Bordeaux",3,0
1955,29,"Girondins de Bordeaux",3,0
1955,29,"Girondins de Bordeaux",3,0.5
1955,29,"Girondins de Bordeaux",3,0.5
1955,29,"Olympique Lyonnais",3,2
1955,29,"Olympique Lyonnais",3,1.5
1955,29,"Olympique Lyonnais",3,1.5
1955,29,"CS Sedan",3,1.5
1955,29,"CS Sedan",3,0
1955,29,"CS Sedan",3,0
1955,29,"CS Sedan",3,2
1955,29,"CS Sedan",3,0.5
1955,30,"Nîmes Olympique",2,0.5
1955,30,"Nîmes Olympique",2,0
1955,30,"Nîmes Olympique",2,0
1955,31,"FC Sochaux-Montbéliard",0.5,1.5
1955,31,"FC Sochaux-Montbéliard",0.5,3
1955,31,"FC Sochaux-Montbéliard",0.5,1.5
1955,31,"FC Nancy",1.5,1
1955,31,"FC Nancy",1.5,0
1955,31,"RC Paris",2,1.5
1955,31,"RC Paris",2,3
1955,31,"RC Paris",2,0.5
1955,31,"RC Paris",2,3
1955,31,"FC Nancy",1.5,1.5
1955,31,"FC Nancy",1.5,0
1955,31,"RC Paris",2,0
1955,31,"FC Nancy",1.5,1.5
1955,31,"FC Sochaux-Montbéliard",0.5,2
1955,33,"RC Lens",3,1.5
1955,33,"RC Lens",3,0
1955,33,"RC Lens",3,0.5
1955,33,"RC Lens",3,0
1955,33,"AS Monaco FC",3,1
1955,33,"AS Monaco FC",3,3
1955,33,"AS Monaco FC",3,0
1955,33,"AS Monaco FC",3,0.5
1955,33,"Olympique de Marseille",3,0.5
1955,33,"Olympique de Marseille",3,0
1955,33,"Olympique de Marseille",3,2
1955,33,"Olympique de Marseille",3,0
1955,33,"Olympique de Marseille",3,1.5
1955,33,"Stade de Reims",1.5,1.5
1955,33,"AS Monaco FC",3,1.5
1955,33,"AS Monaco FC",3,1.5
1955,33,"Stade de Reims",1.5,1.5
1955,33,"Stade de Reims",1.5,0.5
1955,33,"Stade de Reims",1.5,0
1955,33,"Stade de Reims",1.5,2
1955,33,"AS Saint-Etienne",2,0.5
1955,33,"AS Saint-Etienne",2,0.5
1955,33,"AS Saint-Etienne",2,0.5
1955,33,"AS Saint-Etienne",2,0.5
1955,33,"AS Saint-Etienne",2,1.5
1955,33,"AS Saint-Etienne",2,0.5
1955,33,"RC Lens",3,1.5
1955,33,"RC Lens",3,1.5
1956,2,"Stade de Reims",3,2
1956,2,"Stade de Reims",3,0.5
1956,2,"AS Saint-Etienne",3,2
1956,2,"AS Saint-Etienne",3,0.5
1956,2,"AS Saint-Etienne",3,3
1956,2,"Stade de Reims",3,1.5
1956,2,"AS Saint-Etienne",3,2
1956,2,"AS Saint-Etienne",3,3
1956,2,"Stade de Reims",3,3
1956,3,"Toulouse FC",0,3
1956,3,"Toulouse FC",0,0.5
1956,3,"Toulouse FC",0,2
1956,3,"RC Strasbourg",1.5,0
1956,3,"RC Strasbourg",1.5,0.5
1956,3,"RC Strasbourg",1.5,0.5
1956,3,"RC Strasbourg",1.5,0
1956,3,"RC Strasbourg",1.5,0
1956,3,"Toulouse FC",0,0.5
1956,3,"Toulouse FC",0,0
1956,3,"Toulouse FC",0,0
1956,4,"Olympique Lyonnais",1.5,0
1956,4,"CS Sedan",0.5,0.5
1956,4,"CS Sedan",0.5,0.5
1956,4,"CS Sedan",0.5,0.5
1956,4,"CS Sedan",0.5,0
1956,4,"CS Sedan",0.5,1.5
1956,4,"Olympique Lyonnais",1.5,0
1956,4,"Olympique Lyonnais",1.5,1.5
1956,4,"Olympique Lyonnais",1.5,0
1956,4,"Olympique Lyonnais",1.5,2
1956,5,"Valenciennes FC",2,0
1956,5,"Valenciennes FC",2,1
1956,5,"Valenciennes FC",2,0.5
1956,5,"Angers SCO",1.5,1
1956,5,"Valenciennes FC",2,0
1956,5,"Angers SCO",1.5,2
1956,5,"Angers SCO",1.5,1.5
1956,5,"CS Sedan",0,0.5
1956,5,"CS Sedan",0,0.5
1956,5,"CS Sedan",0,0.5
1956,5,"CS Sedan",0,1.5
1956,5,"CS Sedan",0,0
1956,5,"Angers SCO",1.5,0
1956,5,"Angers SCO",1.5,1.5
1956,7,"Stade Rennais FC",0,0
1956,7,"Olympique de Marseille",0.5,1.5
1956,7,"Olympique de Marseille",0.5,3
1956,7,"Olympique de Marseille",0.5,0.5
1956,7,"Olympique de Marseille",0.5,0
1956,7,"Stade Rennais FC",0,0
1956,7,"Stade Rennais FC",0,0
1956,7,"Stade Rennais FC",0,0
1956,8,"FC Sochaux-Montbéliard",2,0
1956,8,"FC Sochaux-Montbéliard",2,0
1956,8,"FC Sochaux-Montbéliard",2,0
1956,8,"FC Sochaux-Montbéliard",2,0
1956,8,"FC Sochaux-Montbéliard",2,0
1956,9,"Nîmes Olympique",3,0
1956,9,"RC Paris",1.5,1
1956,9,"RC Paris",1.5,1.5
1956,9,"RC Paris",1.5,2
1956,9,"Nîmes Olympique",3,0
1956,9,"Nîmes Olympique",3,0
1956,9,"Nîmes Olympique",3,0
1956,9,"RC Lens",2,0
1956,9,"RC Lens",2,0
1956,9,"RC Lens",2,1.5
1956,9,"RC Lens",2,1.5
1956,9,"RC Lens",2,0.5
1956,9,"Olympique Lyonnais",0,2
1956,9,"Olympique Lyonnais",0,0
1956,9,"Olympique Lyonnais",0,1.5
1956,9,"Olympique Lyonnais",0,0
1956,9,"Olympique Lyonnais",0,0
1956,9,"Stade de Reims",2,0.5
1956,9,"Stade de Reims",2,1.5
1956,9,"Stade de Reims",2,3
1956,9,"Stade de Reims",2,2
1956,11,"AS Saint-Etienne",2,3
1956,11,"AS Saint-Etienne",2,3
1956,11,"AS Saint-Etienne",2,2
1956,11,"AS Saint-Etienne",2,2
1956,11,"AS Saint-Etienne",2,0.5
1956,12,"RC Strasbourg",0,0
1956,12,"FC Nancy",0.5,3
1956,12,"RC Strasbourg",0,0
1956,12,"RC Strasbourg",0,0
1956,12,"Stade Rennais FC",3,0
1956,12,"RC Strasbourg",0,0.5
1956,12,"FC Nancy",0.5,0.5
1956,12,"FC Nancy",0.5,0
1956,12,"Nîmes Olympique",2,0
1956,12,"Nîmes Olympique",2,0
1956,12,"Nîmes Olympique",2,0
1956,12,"Nîmes Olympique",2,0
1956,12,"RC Strasbourg",0,0.5
1956,12,"Stade Rennais FC",3,0
1956,12,"Stade Rennais FC",3,0
1956,12,"Stade Rennais FC",3,0
1956,12,"FC Nancy",0.5,0
1956,14,"Angers SCO",2,2
1956,14,"RC Lens",3,0.5
1956,14,"RC Lens",3,0
1956,14,"RC Lens",3,1.5
1956,14,"RC Lens",3,0
1956,14,"RC Lens",3,1.5
1956,14,"Angers SCO",2,0
1956,14,"Angers SCO",2,1
1956,14,"Stade de Reims",1.5,1.5
1956,14,"Angers SCO",2,1.5
1956,14,"Angers SCO",2,1.5
1956,14,"Stade de Reims",1.5,2
1956,14,"Stade de Reims",1.5,0.5
1956,14,"Stade de Reims",1.5,3
1956,15,"RC Lens",1.5,0.5
1956,15,"RC Lens",1.5,1.5
1956,15,"RC Lens",1.5,0
1956,15,"RC Lens",1.5,1.5
1956,15,"RC Lens",1.5,0
1956,16,"Olympique de Marseille",3,0
1956,16,"Stade Rennais FC",1.5,0
1956,16,"Stade Rennais FC",1.5,0
1956,16,"Stade Rennais FC",1.5,0
1956,16,"FC Sochaux-Montbéliard",1.5,0
1956,16,"FC Sochaux-Montbéliard",1.5,0
1956,16,"OGC Nice",3,1.5
1956,16,"OGC Nice",3,0
1956,16,"RC Paris",1.5,2
1956,16,"RC Paris",1.5,1
1956,16,"RC Paris",1.5,1.5
1956,16,"AS Saint-Etienne",2,0.5
1956,16,"OGC Nice",3,0
1956,16,"CS Sedan",2,0
1956,16,"CS Sedan",2,1.5
1956,16,"Olympique de Marseille",3,3
1956,16,"Olympique de Marseille",3,0.5
1956,16,"Olympique de Marseille",3,1.5
1956,16,"CS Sedan",2,0.5
1956,16,"CS Sedan",2,0.5
1956,16,"CS Sedan",2,0.5
1956,16,"RC Lens",1.5,1.5
1956,16,"RC Lens",1.5,0
1956,16,"RC Lens",1.5,1.5
1956,16,"RC Lens",1.5,0.5
1956,16,"RC Lens",1.5,0
1956,16,"FC Metz",0.5,0.5
1956,16,"FC Metz",0.5,1.5
1956,16,"FC Sochaux-Montbéliard",1.5,0
1956,16,"FC Sochaux-Montbéliard",1.5,0
1956,16,"AS Saint-Etienne",2,2
1956,16,"AS Saint-Etienne",2,3
1956,16,"AS Saint-Etienne",2,2
1956,16,"AS Saint-Etienne",2,3
1956,16,"FC Metz",0.5,1
1956,16,"FC Metz",0.5,0.5
1956,16,"FC Sochaux-Montbéliard",1.5,0
1956,16,"Stade Rennais FC",1.5,0
1956,18,"Toulouse FC",3,0.5
1956,18,"AS Monaco FC",3,1.5
1956,18,"AS Monaco FC",3,2
1956,18,"Nîmes Olympique",2,0
1956,18,"Nîmes Olympique",2,0
1956,18,"Nîmes Olympique",2,0
1956,18,"Nîmes Olympique",2,0
1956,18,"Olympique Lyonnais",3,1.5
1956,18,"Olympique Lyonnais",3,0
1956,18,"Olympique Lyonnais",3,0
1956,18,"Olympique Lyonnais",3,2
1956,18,"Olympique Lyonnais",3,0
1956,18,"Valenciennes FC",2,0.5
1956,18,"Valenciennes FC",2,1
1956,18,"Valenciennes FC",2,0
1956,18,"Valenciennes FC",2,0
1956,18,"Angers SCO",1.5,2
1956,18,"Angers SCO",1.5,0
1956,18,"Angers SCO",1.5,1.5
1956,18,"Angers SCO",1.5,1.5
1956,18,"Angers SCO",1.5,1
1956,18,"FC Nancy",1.5,0
1956,18,"Toulouse FC",3,0.5
1956,18,"Toulouse FC",3,2
1956,18,"Toulouse FC",3,0
1956,18,"Toulouse FC",3,3
1956,18,"Toulouse FC",3,0
1956,18,"AS Monaco FC",3,0
1956,18,"AS Monaco FC",3,1.5
1956,18,"RC Strasbourg",2,0
1956,18,"RC Strasbourg",2,0
1956,18,"RC Strasbourg",2,0.5
1956,18,"RC Strasbourg",2,0
1956,18,"RC Strasbourg",2,0.5
1956,18,"Stade de Reims",3,3
1956,18,"Stade de Reims",3,1.5
1956,18,"Stade de Reims",3,2
1956,18,"Stade de Reims",3,0.5
1956,18,"FC Nancy",1.5,3
1956,18,"FC Nancy",1.5,0.5
1956,18,"FC Nancy",1.5,0
1956,19,"Toulouse FC",1.5,3
1956,19,"Toulouse FC",1.5,0.5
1956,19,"Toulouse FC",1.5,2
1956,19,"Toulouse FC",1.5,0.5
1956,19,"Toulouse FC",1.5,0
1956,19,"Toulouse FC",1.5,0
1956,20,"RC Paris",3,1
1956,20,"RC Paris",3,2
1956,20,"Olympique de Marseille",2,0.5
1956,20,"Olympique de Marseille",2,0
1956,20,"Olympique de Marseille",2,1.5
1956,20,"Olympique de Marseille",2,3
1956,20,"RC Paris",3,1.5
1956,21,"AS Monaco FC",0.5,1.5
1956,21,"AS Monaco FC",0.5,2
1956,21,"AS Monaco FC",0.5,1.5
1956,21,"AS Monaco FC",0.5,0
1956,22,"Nîmes Olympique",3,0
1956,22,"AS Saint-Etienne",3,3
1956,22,"AS Saint-Etienne",3,2
1956,22,"AS Saint-Etienne",3,3
1956,22,"AS Saint-Etienne",3,0.5
1956,22,"Toulouse FC",3,0
1956,22,"Toulouse FC",3,3
1956,22,"Toulouse FC",3,0.5
1956,22,"Toulouse FC",3,0
1956,22,"Toulouse FC",3,0.5
1956,22,"Toulouse FC",3,2
1956,22,"Nîmes Olympique",3,0
1956,22,"Nîmes Olympique",3,0
1956,22,"Nîmes Olympique",3,0
1956,22,"AS Saint-Etienne",3,2
1956,24,"FC Metz",3,0.5
1956,24,"FC Metz",3,1
1956,24,"Stade Rennais FC",2,0
1956,24,"RC Strasbourg",1.5,0.5
1956,24,"RC Strasbourg",1.5,0
1956,24,"RC Strasbourg",1.5,0
1956,24,"RC Strasbourg",1.5,0.5
1956,24,"AS Monaco FC",3,1.5
1956,24,"AS Monaco FC",3,0
1956,24,"RC Strasbourg",1.5,0
1956,24,"Stade Rennais FC",2,0
1956,24,"Stade Rennais FC",2,0
1956,24,"Stade Rennais FC",2,0
1956,24,"AS Monaco FC",3,2
1956,24,"FC Metz",3,1.5
1956,24,"AS Monaco FC",3,1.5
1956,24,"FC Metz",3,0.5
1956,25,"AS Saint-Etienne",2,2
1956,25,"RC Lens",3,1.5
1956,25,"RC Lens",3,1.5
1956,25,"RC Lens",3,0
1956,25,"RC Lens",3,0
1956,25,"RC Lens",3,0.5
1956,25,"CS Sedan",1,1.5
1956,25,"CS Sedan",1,0
1956,25,"CS Sedan",1,0.5
1956,25,"CS Sedan",1,0.5
1956,25,"CS Sedan",1,0.5
1956,25,"AS Saint-Etienne",2,2
1956,25,"AS Saint-Etienne",2,0.5
1956,25,"AS Saint-Etienne",2,3
1956,25,"AS Saint-Etienne",2,3
1956,26,"FC Nancy",0.5,0
1956,26,"FC Nancy",0.5,0
1956,26,"OGC Nice",0,0
1956,26,"FC Nancy",0.5,3
1956,26,"OGC Nice",0,1.5
1956,26,"OGC Nice",0,0
1956,26,"FC Nancy",0.5,0.5
1956,27,"Valenciennes FC",1.5,0.5
1956,27,"FC Metz",3,1.5
1956,27,"Valenciennes FC",1.5,1
1956,27,"Valenciennes FC",1.5,0
1956,27,"FC Metz",3,0.5
1956,27,"FC Metz",3,0.5
1956,27,"FC Metz",3,1
1956,27,"Valenciennes FC",1.5,0
1956,28,"AS Monaco FC",0.5,0
1956,28,"Angers SCO",1.5,2
1956,28,"Angers SCO",1.5,1
1956,28,"Toulouse FC",1.5,0
1956,28,"Nîmes Olympique",0,0
1956,28,"Nîmes Olympique",0,0
1956,28,"Nîmes Olympique",0,0
1956,28,"Nîmes Olympique",0,0
1956,28,"Angers SCO",1.5,0
1956,28,"Angers SCO",1.5,1.5
1956,28,"Toulouse FC",1.5,2
1956,28,"Angers SCO",1.5,1.5
1956,28,"Toulouse FC",1.5,0.5
1956,28,"Toulouse FC",1.5,0
1956,28,"Toulouse FC",1.5,0.5
1956,28,"AS Monaco FC",0.5,1.5
1956,28,"AS Monaco FC",0.5,2
1956,28,"AS Monaco FC",0.5,1.5
1956,28,"Toulouse FC",1.5,3
1956,29,"Olympique Lyonnais",1.5,0
1956,29,"Olympique Lyonnais",1.5,0
1956,29,"Olympique Lyonnais",1.5,1.5
1956,29,"FC Sochaux-Montbéliard",1,0
1956,29,"FC Sochaux-Montbéliard",1,0
1956,29,"FC Sochaux-Montbéliard",1,0
1956,29,"FC Sochaux-Montbéliard",1,0
1956,29,"FC Sochaux-Montbéliard",1,0
1956,29,"Olympique Lyonnais",1.5,2
1956,29,"Olympique Lyonnais",1.5,0
1956,30,"RC Paris",2,1.5
1956,30,"RC Paris",2,1
1956,30,"RC Paris",2,2
1956,30,"OGC Nice",2,0
1956,30,"OGC Nice",2,1.5
1956,30,"OGC Nice",2,0
1956,31,"Toulouse FC",0.5,0
1956,31,"FC Metz",0.5,1
1956,31,"Toulouse FC",0.5,0.5
1956,31,"FC Metz",0.5,0.5
1956,31,"FC Metz",0.5,1.5
1956,31,"FC Metz",0.5,0.5
1956,31,"AS Monaco FC",2,1.5
1956,31,"AS Monaco FC",2,1.5
1956,31,"AS Monaco FC",2,0
1956,31,"AS Monaco FC",2,2
1956,31,"Toulouse FC",0.5,0
1956,31,"Toulouse FC",0.5,2
1956,31,"Toulouse FC",0.5,3
1956,31,"Toulouse FC",0.5,0.5
1956,32,"Olympique Lyonnais",3,0
1956,32,"RC Strasbourg",1,0
1956,32,"RC Strasbourg",1,0.5
1956,32,"RC Strasbourg",1,0
1956,32,"RC Strasbourg",1,0.5
1956,32,"Olympique Lyonnais",3,0
1956,32,"RC Strasbourg",1,0
1956,32,"Olympique Lyonnais",3,1.5
1956,32,"Olympique Lyonnais",3,2
1956,32,"Stade Rennais FC",2,0
1956,32,"Stade Rennais FC",2,0
1956,32,"Stade Rennais FC",2,0
1956,32,"Stade Rennais FC",2,0
1956,32,"Olympique Lyonnais",3,0
1956,33,"FC Nancy",0,3
1956,33,"CS Sedan",3,0.5
1956,33,"CS Sedan",3,0.5
1956,33,"CS Sedan",3,1.5
1956,33,"FC Sochaux-Montbéliard",3,0
1956,33,"FC Nancy",0,0.5
1956,33,"CS Sedan",3,0.5
1956,33,"FC Sochaux-Montbéliard",3,0
1956,33,"FC Sochaux-Montbéliard",3,0
1956,33,"FC Sochaux-Montbéliard",3,0
1956,33,"CS Sedan",3,0
1956,33,"FC Nancy",0,0
1956,33,"FC Sochaux-Montbéliard",3,0
1956,33,"FC Nancy",0,0
1957,1,"AS Béziers",1,0
1957,1,"AS Béziers",1,0
1957,1,"AS Béziers",1,0
1957,1,"AS Béziers",1,0
1957,1,"AS Béziers",1,0.5
1957,1,"Olympique de Marseille",0.5,2
1957,1,"Olympique de Marseille",0.5,0
1957,1,"Olympique de Marseille",0.5,0
1957,1,"Olympique de Marseille",0.5,1
1957,1,"Olympique Lyonnais",3,1.5
1957,1,"Olympique Lyonnais",3,0.5
1957,1,"Olympique Lyonnais",3,1.5
1957,1,"Olympique Lyonnais",3,1.5
1957,1,"Olympique Lyonnais",3,0.5
1957,1,"Olympique Lyonnais",3,0.5
1957,2,"AS Monaco FC",3,0.5
1957,2,"Valenciennes FC",2,0
1957,2,"Valenciennes FC",2,0
1957,2,"Valenciennes FC",2,0
1957,2,"Valenciennes FC",2,0
1957,2,"AS Monaco FC",3,2
1957,2,"AS Monaco FC",3,2
1957,2,"AS Monaco FC",3,2
1957,2,"AS Monaco FC",3,1.5
1957,2,"AS Monaco FC",3,0.5
1957,3,"FC Metz",0,0
1957,3,"AS Saint-Etienne",1,2
1957,3,"AS Saint-Etienne",1,1
1957,3,"AS Saint-Etienne",1,3
1957,3,"FC Metz",0,1
1957,3,"AS Saint-Etienne",1,1.5
1957,3,"FC Metz",0,0
1957,3,"AS Saint-Etienne",1,2
1957,3,"FC Sochaux-Montbéliard",3,0
1957,3,"FC Sochaux-Montbéliard",3,2
1957,4,"Angers SCO",2,3
1957,4,"FC Metz",0,0
1957,4,"FC Metz",0,0
1957,4,"FC Metz",0,1
1957,4,"Angers SCO",2,1.5
1957,4,"Angers SCO",2,0.5
1957,4,"FC Sochaux-Montbéliard",3,0
1957,4,"FC Sochaux-Montbéliard",3,2
1957,4,"Stade de Reims",3,2
1957,4,"Stade de Reims",3,1.5
1957,4,"Stade de Reims",3,1.5
1957,4,"Angers SCO",2,1.5
1957,4,"Angers SCO",2,2
1957,5,"AS Béziers",0.5,0.5
1957,5,"AS Béziers",0.5,0
1957,5,"AS Béziers",0.5,0
1957,5,"AS Béziers",0.5,0
1957,5,"AS Béziers",0.5,0
1957,6,"Toulouse FC",3,0
1957,6,"AS Saint-Etienne",1,2
1957,6,"AS Saint-Etienne",1,3
1957,6,"Toulouse FC",3,1.5
1957,6,"Toulouse FC",3,1.5
1957,6,"Valenciennes FC",1,0
1957,6,"AS Saint-Etienne",1,1
1957,6,"AS Saint-Etienne",1,2
1957,6,"Toulouse FC",3,2
1957,6,"Valenciennes FC",1,0
1957,6,"Valenciennes FC",1,0
1957,6,"Valenciennes FC",1,0
1957,6,"LOSC Lille",2,1.5
1957,6,"LOSC Lille",2,1.5
1957,6,"LOSC Lille",2,0
1957,6,"Toulouse FC",3,0
1957,6,"AS Saint-Etienne",1,1.5
1957,7,"AS Monaco FC",2,2
1957,7,"AS Monaco FC",2,2
1957,7,"AS Monaco FC",2,0.5
1957,7,"AS Monaco FC",2,0.5
1957,7,"AS Monaco FC",2,1.5
1957,7,"AS Monaco FC",2,2
1957,8,"RC Paris",0.5,1.5
1957,8,"Angers SCO",0.5,3
1957,8,"Angers SCO",0.5,2
1957,8,"RC Paris",0.5,0.5
1957,8,"Angers SCO",0.5,1.5
1957,8,"Angers SCO",0.5,1.5
1957,8,"RC Lens",0.5,0
1957,8,"RC Lens",0.5,1
1957,8,"RC Lens",0.5,0
1957,8,"Angers SCO",0.5,0.5
1957,8,"RC Paris",0.5,0.5
1957,11,"OGC Nice",1.5,0.5
1957,11,"OGC Nice",1.5,1
