start;name;final_rank;day;day_rank
2008;Paris Saint-Germain;6;10;6
2008;Paris Saint-Germain;6;11;8
2008;Paris Saint-Germain;6;12;11
2008;Paris Saint-Germain;6;13;8
2008;Paris Saint-Germain;6;14;8
2008;Paris Saint-Germain;6;15;5
2008;Paris Saint-Germain;6;16;6
2008;Paris Saint-Germain;6;17;5
2008;Paris Saint-Germain;6;18;4
2008;Paris Saint-Germain;6;19;4
2008;Paris Saint-Germain;6;20;8
2008;Paris Saint-Germain;6;21;8
2008;Paris Saint-Germain;6;22;3
2008;Paris Saint-Germain;6;23;3
2008;Paris Saint-Germain;6;24;2
2008;Paris Saint-Germain;6;25;2
2008;Paris Saint-Germain;6;26;2
2008;Paris Saint-Germain;6;27;2
2008;Paris Saint-Germain;6;28;3
2008;Paris Saint-Germain;6;29;6
2008;Paris Saint-Germain;6;30;5
2008;Paris Saint-Germain;6;31;6
2008;Paris Saint-Germain;6;32;4
2008;Paris Saint-Germain;6;33;4
2008;Paris Saint-Germain;6;34;4
2008;Paris Saint-Germain;6;35;4
2008;Paris Saint-Germain;6;36;4
2008;Paris Saint-Germain;6;37;5
2008;Paris Saint-Germain;6;38;6
2008;Stade Rennais FC;7;1;10
2008;Stade Rennais FC;7;2;16
2008;Stade Rennais FC;7;3;10
2008;Stade Rennais FC;7;4;10
2008;Stade Rennais FC;7;5;13
2008;Stade Rennais FC;7;6;12
2008;Stade Rennais FC;7;7;10
2008;Stade Rennais FC;7;8;7
2008;Stade Rennais FC;7;9;7
2008;Stade Rennais FC;7;10;9
2008;Stade Rennais FC;7;11;9
2008;Stade Rennais FC;7;12;6
2008;Stade Rennais FC;7;13;4
2008;Stade Rennais FC;7;14;3
2008;Stade Rennais FC;7;15;4
2008;Stade Rennais FC;7;16;2
2008;Stade Rennais FC;7;17;3
2008;Stade Rennais FC;7;18;5
2008;Stade Rennais FC;7;19;3
2008;Stade Rennais FC;7;20;3
2008;Stade Rennais FC;7;21;4
2008;Stade Rennais FC;7;22;5
2008;Stade Rennais FC;7;23;7
2008;Stade Rennais FC;7;24;7
2008;Stade Rennais FC;7;25;7
2008;Stade Rennais FC;7;26;6
2008;Stade Rennais FC;7;27;6
2008;Stade Rennais FC;7;28;7
2008;Stade Rennais FC;7;29;7
2008;Stade Rennais FC;7;30;7
2008;Stade Rennais FC;7;31;7
2008;Stade Rennais FC;7;32;7
2008;Stade Rennais FC;7;33;7
2008;Stade Rennais FC;7;34;7
2008;Stade Rennais FC;7;35;7
2008;Stade Rennais FC;7;36;7
2008;Stade Rennais FC;7;37;6
2008;Stade Rennais FC;7;38;7
2008;AJ Auxerre;8;1;2
2008;AJ Auxerre;8;2;15
2008;AJ Auxerre;8;3;16
2008;AJ Auxerre;8;4;9
2008;AJ Auxerre;8;5;12
2008;AJ Auxerre;8;6;14
2008;AJ Auxerre;8;7;11
2008;AJ Auxerre;8;8;12
2008;AJ Auxerre;8;9;12
2008;AJ Auxerre;8;10;12
2008;AJ Auxerre;8;11;11
2008;AJ Auxerre;8;12;12
2008;AJ Auxerre;8;13;12
2008;AJ Auxerre;8;14;10
2008;AJ Auxerre;8;15;14
2008;AJ Auxerre;8;16;14
2008;AJ Auxerre;8;17;14
2008;AJ Auxerre;8;18;15
2008;AJ Auxerre;8;19;15
2008;AJ Auxerre;8;20;16
2008;AJ Auxerre;8;21;16
2008;AJ Auxerre;8;22;17
2008;AJ Auxerre;8;23;16
2008;AJ Auxerre;8;24;12
2008;AJ Auxerre;8;25;10
2008;AJ Auxerre;8;26;10
2008;AJ Auxerre;8;27;12
2008;AJ Auxerre;8;28;10
2008;AJ Auxerre;8;29;9
2008;AJ Auxerre;8;30;10
2008;AJ Auxerre;8;31;11
2008;AJ Auxerre;8;32;10
2008;AJ Auxerre;8;33;10
2008;AJ Auxerre;8;34;9
2008;AJ Auxerre;8;35;8
2008;AJ Auxerre;8;36;8
2008;AJ Auxerre;8;37;8
2008;AJ Auxerre;8;38;8
2008;OGC Nice;9;1;18
2008;OGC Nice;9;2;11
2008;OGC Nice;9;3;6
2008;OGC Nice;9;4;4
2008;OGC Nice;9;5;6
2008;OGC Nice;9;6;5
2008;OGC Nice;9;7;9
2008;OGC Nice;9;8;10
2008;OGC Nice;9;9;8
2008;OGC Nice;9;10;10
2008;OGC Nice;9;11;10
2008;OGC Nice;9;12;7
2008;OGC Nice;9;13;5
2008;OGC Nice;9;14;4
2008;OGC Nice;9;15;2
2008;OGC Nice;9;16;3
2008;OGC Nice;9;17;6
2008;OGC Nice;9;18;8
2008;OGC Nice;9;19;8
2008;OGC Nice;9;20;7
2008;OGC Nice;9;21;7
2008;OGC Nice;9;22;8
2008;OGC Nice;9;23;8
2008;OGC Nice;9;24;8
2008;OGC Nice;9;25;8
2008;OGC Nice;9;26;8
2008;OGC Nice;9;27;8
2008;OGC Nice;9;28;8
2008;OGC Nice;9;29;8
2008;OGC Nice;9;30;8
2008;OGC Nice;9;31;8
2008;OGC Nice;9;32;8
2008;OGC Nice;9;33;8
2008;OGC Nice;9;34;8
2008;OGC Nice;9;35;9
2008;OGC Nice;9;36;9
2008;OGC Nice;9;37;9
2008;OGC Nice;9;38;9
2008;FC Lorient;10;1;6
2008;FC Lorient;10;2;5
2008;FC Lorient;10;3;12
2008;FC Lorient;10;4;16
2008;FC Lorient;10;5;17
2008;FC Lorient;10;6;17
2008;FC Lorient;10;7;17
2008;FC Lorient;10;8;18
2008;FC Lorient;10;9;18
2008;FC Lorient;10;10;17
2008;FC Lorient;10;11;14
2008;FC Lorient;10;12;14
2008;FC Lorient;10;13;15
2008;FC Lorient;10;14;13
2008;FC Lorient;10;15;13
2008;FC Lorient;10;16;13
2008;FC Lorient;10;17;11
2008;FC Lorient;10;18;9
2008;FC Lorient;10;19;9
2008;FC Lorient;10;20;9
2008;FC Lorient;10;21;9
2008;FC Lorient;10;22;9
2008;FC Lorient;10;23;9
2008;FC Lorient;10;24;9
2008;FC Lorient;10;25;9
2008;FC Lorient;10;26;9
2008;FC Lorient;10;27;10
2008;FC Lorient;10;28;12
2008;FC Lorient;10;29;11
2008;FC Lorient;10;30;9
2008;FC Lorient;10;31;9
2008;FC Lorient;10;32;11
2008;FC Lorient;10;33;12
2008;FC Lorient;10;34;11
2008;FC Lorient;10;35;10
2008;FC Lorient;10;36;10
2008;FC Lorient;10;37;10
2008;FC Lorient;10;38;10
2008;AS Monaco FC;11;1;5
2008;AS Monaco FC;11;2;4
2008;AS Monaco FC;11;3;8
2008;AS Monaco FC;11;4;11
2008;AS Monaco FC;11;5;7
2008;AS Monaco FC;11;6;9
2008;AS Monaco FC;11;7;13
2008;AS Monaco FC;11;8;14
2008;AS Monaco FC;11;9;15
2008;AS Monaco FC;11;10;13
2008;AS Monaco FC;11;11;13
2008;AS Monaco FC;11;12;13
2008;AS Monaco FC;11;13;13
2008;AS Monaco FC;11;14;14
2008;AS Monaco FC;11;15;12
2008;AS Monaco FC;11;16;10
2008;AS Monaco FC;11;17;10
2008;AS Monaco FC;11;18;12
2008;AS Monaco FC;11;19;14
2008;AS Monaco FC;11;20;14
2008;AS Monaco FC;11;21;14
2008;AS Monaco FC;11;22;11
2008;AS Monaco FC;11;23;10
2008;AS Monaco FC;11;24;11
2008;AS Monaco FC;11;25;12
2008;AS Monaco FC;11;26;12
2008;AS Monaco FC;11;27;13
2008;AS Monaco FC;11;28;11
2008;AS Monaco FC;11;29;10
2008;AS Monaco FC;11;30;12
2008;AS Monaco FC;11;31;10
2008;AS Monaco FC;11;32;9
2008;AS Monaco FC;11;33;9
2008;AS Monaco FC;11;34;10
2008;AS Monaco FC;11;35;11
2008;AS Monaco FC;11;36;11
2008;AS Monaco FC;11;37;12
2008;AS Monaco FC;11;38;11
2008;Valenciennes FC;12;1;8
2008;Valenciennes FC;12;2;13
2008;Valenciennes FC;12;3;5
2008;Valenciennes FC;12;4;8
2008;Valenciennes FC;12;5;11
2008;Valenciennes FC;12;6;15
2008;Valenciennes FC;12;7;16
2008;Valenciennes FC;12;8;16
2008;Valenciennes FC;12;9;17
2008;Valenciennes FC;12;10;19
2008;Valenciennes FC;12;11;18
2008;Valenciennes FC;12;12;18
2008;Valenciennes FC;12;13;20
2008;Valenciennes FC;12;14;20
2008;Valenciennes FC;12;15;19
2008;Valenciennes FC;12;16;20
2008;Valenciennes FC;12;17;20
2008;Valenciennes FC;12;18;18
2008;Valenciennes FC;12;19;18
2008;Valenciennes FC;12;20;18
2008;Valenciennes FC;12;21;18
2008;Valenciennes FC;12;22;16
2008;Valenciennes FC;12;23;18
2008;Valenciennes FC;12;24;17
2008;Valenciennes FC;12;25;17
2008;Valenciennes FC;12;26;16
2008;Valenciennes FC;12;27;15
2008;Valenciennes FC;12;28;13
2008;Valenciennes FC;12;29;13
2008;Valenciennes FC;12;30;11
2008;Valenciennes FC;12;31;12
2008;Valenciennes FC;12;32;14
2008;Valenciennes FC;12;33;15
2008;Valenciennes FC;12;34;13
2008;Valenciennes FC;12;35;14
2008;Valenciennes FC;12;36;14
2008;Valenciennes FC;12;37;11
2008;Valenciennes FC;12;38;12
2008;GF38;13;1;3
2008;GF38;13;2;1
2008;GF38;13;3;7
2008;GF38;13;4;5
2008;GF38;13;5;4
2008;GF38;13;6;8
2008;GF38;13;7;4
2008;GF38;13;8;8
2008;GF38;13;9;10
2008;GF38;13;10;7
2008;GF38;13;11;6
2008;GF38;13;12;8
2008;GF38;13;13;9
2008;GF38;13;14;11
2008;GF38;13;15;11
2008;GF38;13;16;12
2008;GF38;13;17;13
2008;GF38;13;18;14
2008;GF38;13;19;11
2008;GF38;13;20;12
2008;GF38;13;21;12
2008;GF38;13;22;14
2008;GF38;13;23;13
2008;GF38;13;24;13
2008;GF38;13;25;13
2008;GF38;13;26;13
2008;GF38;13;27;9
2008;GF38;13;28;9
2008;GF38;13;29;12
2008;GF38;13;30;13
2008;GF38;13;31;14
2008;GF38;13;32;13
2008;GF38;13;33;11
2008;GF38;13;34;12
2008;GF38;13;35;12
2008;GF38;13;36;12
2008;GF38;13;37;13
2008;GF38;13;38;13
2008;FC Sochaux-Montbéliard;14;1;14
2008;FC Sochaux-Montbéliard;14;2;20
2008;FC Sochaux-Montbéliard;14;3;18
2008;FC Sochaux-Montbéliard;14;4;19
2008;FC Sochaux-Montbéliard;14;5;19
2008;FC Sochaux-Montbéliard;14;6;20
2008;FC Sochaux-Montbéliard;14;7;20
2008;FC Sochaux-Montbéliard;14;8;19
2008;FC Sochaux-Montbéliard;14;9;19
2008;FC Sochaux-Montbéliard;14;10;20
2008;FC Sochaux-Montbéliard;14;11;20
2008;FC Sochaux-Montbéliard;14;12;20
2008;FC Sochaux-Montbéliard;14;13;19
2008;FC Sochaux-Montbéliard;14;14;19
2008;FC Sochaux-Montbéliard;14;15;18
2008;FC Sochaux-Montbéliard;14;16;19
2008;FC Sochaux-Montbéliard;14;17;18
2008;FC Sochaux-Montbéliard;14;18;19
2008;FC Sochaux-Montbéliard;14;19;19
2008;FC Sochaux-Montbéliard;14;20;19
2008;FC Sochaux-Montbéliard;14;21;19
2008;FC Sochaux-Montbéliard;14;22;19
2008;FC Sochaux-Montbéliard;14;23;19
2008;FC Sochaux-Montbéliard;14;24;19
2008;FC Sochaux-Montbéliard;14;25;19
2008;FC Sochaux-Montbéliard;14;26;18
2008;FC Sochaux-Montbéliard;14;27;19
2008;FC Sochaux-Montbéliard;14;28;17
2008;FC Sochaux-Montbéliard;14;29;17
2008;FC Sochaux-Montbéliard;14;30;14
2008;FC Sochaux-Montbéliard;14;31;16
2008;FC Sochaux-Montbéliard;14;32;17
2008;FC Sochaux-Montbéliard;14;33;16
2008;FC Sochaux-Montbéliard;14;34;17
2008;FC Sochaux-Montbéliard;14;35;16
2008;FC Sochaux-Montbéliard;14;36;18
2008;FC Sochaux-Montbéliard;14;37;15
2008;FC Sochaux-Montbéliard;14;38;14
2008;AS Nancy-Lorraine;15;1;11
2008;AS Nancy-Lorraine;15;2;18
2008;AS Nancy-Lorraine;15;3;17
2008;AS Nancy-Lorraine;15;4;12
2008;AS Nancy-Lorraine;15;5;14
2008;AS Nancy-Lorraine;15;6;13
2008;AS Nancy-Lorraine;15;7;14
2008;AS Nancy-Lorraine;15;8;15
2008;AS Nancy-Lorraine;15;9;16
2008;AS Nancy-Lorraine;15;10;16
2008;AS Nancy-Lorraine;15;11;17
2008;AS Nancy-Lorraine;15;12;15
2008;AS Nancy-Lorraine;15;13;14
2008;AS Nancy-Lorraine;15;14;15
2008;AS Nancy-Lorraine;15;15;15
2008;AS Nancy-Lorraine;15;16;15
2008;AS Nancy-Lorraine;15;17;15
2008;AS Nancy-Lorraine;15;18;13
2008;AS Nancy-Lorraine;15;19;10
2008;AS Nancy-Lorraine;15;20;10
2008;AS Nancy-Lorraine;15;21;11
2008;AS Nancy-Lorraine;15;22;10
2008;AS Nancy-Lorraine;15;23;11
2008;AS Nancy-Lorraine;15;24;10
2008;AS Nancy-Lorraine;15;25;11
2008;AS Nancy-Lorraine;15;26;14
2008;AS Nancy-Lorraine;15;27;14
2008;AS Nancy-Lorraine;15;28;15
2008;AS Nancy-Lorraine;15;29;15
2008;AS Nancy-Lorraine;15;30;16
2008;AS Nancy-Lorraine;15;31;15
2008;AS Nancy-Lorraine;15;32;15
2008;AS Nancy-Lorraine;15;33;13
2008;AS Nancy-Lorraine;15;34;14
2008;AS Nancy-Lorraine;15;35;13
2008;AS Nancy-Lorraine;15;36;13
2008;AS Nancy-Lorraine;15;37;14
2008;AS Nancy-Lorraine;15;38;15
2008;Le Mans FC;16;1;17
2008;Le Mans FC;16;2;7
2008;Le Mans FC;16;3;4
2008;Le Mans FC;16;4;3
2008;Le Mans FC;16;5;5
2008;Le Mans FC;16;6;4
2008;Le Mans FC;16;7;6
2008;Le Mans FC;16;8;4
2008;Le Mans FC;16;9;3
2008;Le Mans FC;16;10;3
2008;Le Mans FC;16;11;5
2008;Le Mans FC;16;12;9
2008;Le Mans FC;16;13;10
2008;Le Mans FC;16;14;9
2008;Le Mans FC;16;15;10
2008;Le Mans FC;16;16;9
2008;Le Mans FC;16;17;9
2008;Le Mans FC;16;18;10
2008;Le Mans FC;16;19;12
2008;Le Mans FC;16;20;11
2008;Le Mans FC;16;21;10
2008;Le Mans FC;16;22;12
2008;Le Mans FC;16;23;12
2008;Le Mans FC;16;24;15
2008;Le Mans FC;16;25;15
2008;Le Mans FC;16;26;11
2008;Le Mans FC;16;27;11
2008;Le Mans FC;16;28;14
2008;Le Mans FC;16;29;14
2008;Le Mans FC;16;30;15
2008;Le Mans FC;16;31;13
2008;Le Mans FC;16;32;12
2008;Le Mans FC;16;33;14
2008;Le Mans FC;16;34;15
2008;Le Mans FC;16;35;15
2008;Le Mans FC;16;36;15
2008;Le Mans FC;16;37;16
2008;Le Mans FC;16;38;16
2008;AS Saint-Etienne;17;1;16
2008;AS Saint-Etienne;17;2;8
2008;AS Saint-Etienne;17;3;14
2008;AS Saint-Etienne;17;4;18
2008;AS Saint-Etienne;17;5;18
2008;AS Saint-Etienne;17;6;16
2008;AS Saint-Etienne;17;7;15
2008;AS Saint-Etienne;17;8;13
2008;AS Saint-Etienne;17;9;13
2008;AS Saint-Etienne;17;10;14
2008;AS Saint-Etienne;17;11;16
2008;AS Saint-Etienne;17;12;17
2008;AS Saint-Etienne;17;13;18
2008;AS Saint-Etienne;17;14;18
2008;AS Saint-Etienne;17;15;20
2008;AS Saint-Etienne;17;16;17
2008;AS Saint-Etienne;17;17;17
2008;AS Saint-Etienne;17;18;17
2008;AS Saint-Etienne;17;19;17
2008;AS Saint-Etienne;17;20;17
2008;AS Saint-Etienne;17;21;17
2008;AS Saint-Etienne;17;22;18
2008;AS Saint-Etienne;17;23;17
2008;AS Saint-Etienne;17;24;18
2008;AS Saint-Etienne;17;25;18
2008;AS Saint-Etienne;17;26;19
2008;AS Saint-Etienne;17;27;17
2008;AS Saint-Etienne;17;28;18
2008;AS Saint-Etienne;17;29;18
2008;AS Saint-Etienne;17;30;18
2008;AS Saint-Etienne;17;31;19
2008;AS Saint-Etienne;17;32;18
2008;AS Saint-Etienne;17;33;18
2008;AS Saint-Etienne;17;34;19
2008;AS Saint-Etienne;17;35;17
2008;AS Saint-Etienne;17;36;17
2008;AS Saint-Etienne;17;37;18
2008;AS Saint-Etienne;17;38;17
2008;SM Caen;18;1;15
2008;SM Caen;18;2;6
2008;SM Caen;18;3;9
2008;SM Caen;18;4;14
2008;SM Caen;18;5;9
2008;SM Caen;18;6;10
2008;SM Caen;18;7;5
2008;SM Caen;18;8;9
2008;SM Caen;18;9;11
2008;SM Caen;18;10;11
2008;SM Caen;18;11;12
2008;SM Caen;18;12;10
2008;SM Caen;18;13;11
2008;SM Caen;18;14;12
2008;SM Caen;18;15;9
2008;SM Caen;18;16;11
2008;SM Caen;18;17;12
2008;SM Caen;18;18;11
2008;SM Caen;18;19;13
2008;SM Caen;18;20;13
2008;SM Caen;18;21;13
2008;SM Caen;18;22;15
2008;SM Caen;18;23;15
2008;SM Caen;18;24;16
2008;SM Caen;18;25;16
2008;SM Caen;18;26;17
2008;SM Caen;18;27;18
2008;SM Caen;18;28;19
2008;SM Caen;18;29;19
2008;SM Caen;18;30;19
2008;SM Caen;18;31;17
2008;SM Caen;18;32;19
2008;SM Caen;18;33;19
2008;SM Caen;18;34;16
2008;SM Caen;18;35;18
2008;SM Caen;18;36;16
2008;SM Caen;18;37;17
2008;SM Caen;18;38;18
2008;FC Nantes;19;1;13
2008;FC Nantes;19;2;17
2008;FC Nantes;19;3;19
2008;FC Nantes;19;4;20
2008;FC Nantes;19;5;20
2008;FC Nantes;19;6;19
2008;FC Nantes;19;7;19
2008;FC Nantes;19;8;17
2008;FC Nantes;19;9;14
2008;FC Nantes;19;10;15
2008;FC Nantes;19;11;15
2008;FC Nantes;19;12;16
2008;FC Nantes;19;13;16
2008;FC Nantes;19;14;16
2008;FC Nantes;19;15;17
2008;FC Nantes;19;16;16
2008;FC Nantes;19;17;16
2008;FC Nantes;19;18;16
2008;FC Nantes;19;19;16
2008;FC Nantes;19;20;15
2008;FC Nantes;19;21;15
2008;FC Nantes;19;22;13
2008;FC Nantes;19;23;14
2008;FC Nantes;19;24;14
2008;FC Nantes;19;25;14
2008;FC Nantes;19;26;15
2008;FC Nantes;19;27;16
2008;FC Nantes;19;28;16
2008;FC Nantes;19;29;16
2008;FC Nantes;19;30;17
2008;FC Nantes;19;31;18
2008;FC Nantes;19;32;16
2008;FC Nantes;19;33;17
2008;FC Nantes;19;34;18
2008;FC Nantes;19;35;19
2008;FC Nantes;19;36;19
2008;FC Nantes;19;37;19
2008;FC Nantes;19;38;19
2008;Havre AC;20;1;7
2008;Havre AC;20;2;10
2008;Havre AC;20;3;15
2008;Havre AC;20;4;17
2008;Havre AC;20;5;16
2008;Havre AC;20;6;18
2008;Havre AC;20;7;18
2008;Havre AC;20;8;20
2008;Havre AC;20;9;20
2008;Havre AC;20;10;18
2008;Havre AC;20;11;19
2008;Havre AC;20;12;19
2008;Havre AC;20;13;17
2008;Havre AC;20;14;17
2008;Havre AC;20;15;16
2008;Havre AC;20;16;18
2008;Havre AC;20;17;19
2008;Havre AC;20;18;20
2008;Havre AC;20;19;20
2008;Havre AC;20;20;20
2008;Havre AC;20;21;20
2008;Havre AC;20;22;20
2008;Havre AC;20;23;20
2008;Havre AC;20;24;20
2008;Havre AC;20;25;20
2008;Havre AC;20;26;20
2008;Havre AC;20;27;20
2008;Havre AC;20;28;20
2008;Havre AC;20;29;20
2008;Havre AC;20;30;20
2008;Havre AC;20;31;20
2008;Havre AC;20;32;20
2008;Havre AC;20;33;20
2008;Havre AC;20;34;20
2008;Havre AC;20;35;20
2008;Havre AC;20;36;20
2008;Havre AC;20;37;20
2008;Havre AC;20;38;20
2009;Olympique de Marseille;1;1;5
2009;Olympique de Marseille;1;2;3
2009;Olympique de Marseille;1;3;4
2009;Olympique de Marseille;1;4;5
2009;Olympique de Marseille;1;5;4
2009;Olympique de Marseille;1;6;3
2009;Olympique de Marseille;1;7;4
2009;Olympique de Marseille;1;8;5
2009;Olympique de Marseille;1;9;5
2009;Olympique de Marseille;1;10;3
2009;Olympique de Marseille;1;11;3
2009;Olympique de Marseille;1;12;3
2009;Olympique de Marseille;1;13;3
2009;Olympique de Marseille;1;14;1
2009;Olympique de Marseille;1;15;3
2009;Olympique de Marseille;1;16;2
2009;Olympique de Marseille;1;17;2
2009;Olympique de Marseille;1;18;2
2009;Olympique de Marseille;1;19;2
2009;Olympique de Marseille;1;20;3
2009;Olympique de Marseille;1;21;2
2009;Olympique de Marseille;1;22;4
2009;Olympique de Marseille;1;23;3
2009;Olympique de Marseille;1;24;3
2009;Olympique de Marseille;1;25;2
2009;Olympique de Marseille;1;26;1
2009;Olympique de Marseille;1;27;1
2009;Olympique de Marseille;1;28;1
2009;Olympique de Marseille;1;29;1
2009;Olympique de Marseille;1;30;1
2009;Olympique de Marseille;1;31;1
2009;Olympique de Marseille;1;32;1
2009;Olympique de Marseille;1;33;1
2009;Olympique de Marseille;1;34;1
2009;Olympique de Marseille;1;35;1
2009;Olympique de Marseille;1;36;1
2009;Olympique de Marseille;1;37;1
2009;Olympique de Marseille;1;38;1
2009;Olympique Lyonnais;2;1;10
2009;Olympique Lyonnais;2;2;8
2009;Olympique Lyonnais;2;3;2
2009;Olympique Lyonnais;2;4;3
2009;Olympique Lyonnais;2;5;2
2009;Olympique Lyonnais;2;6;2
2009;Olympique Lyonnais;2;7;2
2009;Olympique Lyonnais;2;8;1
2009;Olympique Lyonnais;2;9;1
2009;Olympique Lyonnais;2;10;4
2009;Olympique Lyonnais;2;11;4
2009;Olympique Lyonnais;2;12;2
2009;Olympique Lyonnais;2;13;2
2009;Olympique Lyonnais;2;14;3
2009;Olympique Lyonnais;2;15;2
2009;Olympique Lyonnais;2;16;3
2009;Olympique Lyonnais;2;17;4
2009;Olympique Lyonnais;2;18;4
2009;Olympique Lyonnais;2;19;6
2009;Olympique Lyonnais;2;20;5
2009;Olympique Lyonnais;2;21;5
2009;Olympique Lyonnais;2;22;5
2009;Olympique Lyonnais;2;23;5
2009;Olympique Lyonnais;2;24;5
2009;Olympique Lyonnais;2;25;5
2009;Olympique Lyonnais;2;26;4
2009;Olympique Lyonnais;2;27;5
2009;Olympique Lyonnais;2;28;6
2009;Olympique Lyonnais;2;29;6
2009;Olympique Lyonnais;2;30;6
2009;Olympique Lyonnais;2;31;2
2009;Olympique Lyonnais;2;32;3
2009;Olympique Lyonnais;2;33;3
2009;Olympique Lyonnais;2;34;3
2009;Olympique Lyonnais;2;35;3
2009;Olympique Lyonnais;2;36;2
2009;Olympique Lyonnais;2;37;3
2009;Olympique Lyonnais;2;38;2
2009;AJ Auxerre;3;1;14
2009;AJ Auxerre;3;2;19
2009;AJ Auxerre;3;3;20
2009;AJ Auxerre;3;4;19
2009;AJ Auxerre;3;5;17
2009;AJ Auxerre;3;6;16
2009;AJ Auxerre;3;7;12
2009;AJ Auxerre;3;8;10
2009;AJ Auxerre;3;9;7
2009;AJ Auxerre;3;10;7
2009;AJ Auxerre;3;11;6
2009;AJ Auxerre;3;12;5
2009;AJ Auxerre;3;13;5
2009;AJ Auxerre;3;14;4
2009;AJ Auxerre;3;15;5
2009;AJ Auxerre;3;16;6
2009;AJ Auxerre;3;17;7
2009;AJ Auxerre;3;18;8
2009;AJ Auxerre;3;19;5
2009;AJ Auxerre;3;20;7
2009;AJ Auxerre;3;21;7
2009;AJ Auxerre;3;22;7
2009;AJ Auxerre;3;23;7
2009;AJ Auxerre;3;24;6
2009;AJ Auxerre;3;25;6
2009;AJ Auxerre;3;26;5
2009;AJ Auxerre;3;27;4
2009;AJ Auxerre;3;28;4
2009;AJ Auxerre;3;29;4
2009;AJ Auxerre;3;30;4
2009;AJ Auxerre;3;31;4
2009;AJ Auxerre;3;32;2
2009;AJ Auxerre;3;33;2
2009;AJ Auxerre;3;34;2
2009;AJ Auxerre;3;35;2
2009;AJ Auxerre;3;36;4
2009;AJ Auxerre;3;37;4
2009;AJ Auxerre;3;38;3
2009;LOSC Lille;4;1;13
2009;LOSC Lille;4;2;16
2009;LOSC Lille;4;3;16
2009;LOSC Lille;4;4;18
2009;LOSC Lille;4;5;16
2009;LOSC Lille;4;6;15
2009;LOSC Lille;4;7;17
2009;LOSC Lille;4;8;13
2009;LOSC Lille;4;9;15
2009;LOSC Lille;4;10;15
2009;LOSC Lille;4;11;14
2009;LOSC Lille;4;12;13
2009;LOSC Lille;4;13;11
2009;LOSC Lille;4;14;14
2009;LOSC Lille;4;15;11
2009;LOSC Lille;4;16;9
2009;LOSC Lille;4;17;5
2009;LOSC Lille;4;18;3
2009;LOSC Lille;4;19;3
2009;LOSC Lille;4;20;2
2009;LOSC Lille;4;21;4
2009;LOSC Lille;4;22;3
2009;LOSC Lille;4;23;4
2009;LOSC Lille;4;24;4
2009;LOSC Lille;4;25;4
2009;LOSC Lille;4;26;6
2009;LOSC Lille;4;27;6
2009;LOSC Lille;4;28;5
2009;LOSC Lille;4;29;5
2009;LOSC Lille;4;30;5
2009;LOSC Lille;4;31;6
2009;LOSC Lille;4;32;6
2009;LOSC Lille;4;33;5
2009;LOSC Lille;4;34;4
2009;LOSC Lille;4;35;4
2009;LOSC Lille;4;36;3
2009;LOSC Lille;4;37;2
2009;LOSC Lille;4;38;4
2009;Montpellier Hérault SC;5;1;11
2009;Montpellier Hérault SC;5;2;14
2009;Montpellier Hérault SC;5;3;10
2009;Montpellier Hérault SC;5;4;4
2009;Montpellier Hérault SC;5;5;3
2009;Montpellier Hérault SC;5;6;6
2009;Montpellier Hérault SC;5;7;3
2009;Montpellier Hérault SC;5;8;3
2009;Montpellier Hérault SC;5;9;2
2009;Montpellier Hérault SC;5;10;5
2009;Montpellier Hérault SC;5;11;5
2009;Montpellier Hérault SC;5;12;8
2009;Montpellier Hérault SC;5;13;9
2009;Montpellier Hérault SC;5;14;8
2009;Montpellier Hérault SC;5;15;9
2009;Montpellier Hérault SC;5;16;7
2009;Montpellier Hérault SC;5;17;3
2009;Montpellier Hérault SC;5;18;5
2009;Montpellier Hérault SC;5;19;4
2009;Montpellier Hérault SC;5;20;4
2009;Montpellier Hérault SC;5;21;3
2009;Montpellier Hérault SC;5;22;2
2009;Montpellier Hérault SC;5;23;2
2009;Montpellier Hérault SC;5;24;2
2009;Montpellier Hérault SC;5;25;3
2009;Montpellier Hérault SC;5;26;3
2009;Montpellier Hérault SC;5;27;3
2009;Montpellier Hérault SC;5;28;3
2009;Montpellier Hérault SC;5;29;3
2009;Montpellier Hérault SC;5;30;3
2009;Montpellier Hérault SC;5;31;3
2009;Montpellier Hérault SC;5;32;4
2009;Montpellier Hérault SC;5;33;4
2009;Montpellier Hérault SC;5;34;5
2009;Montpellier Hérault SC;5;35;6
2009;Montpellier Hérault SC;5;36;5
2009;Montpellier Hérault SC;5;37;5
2009;Montpellier Hérault SC;5;38;5
2009;Girondins de Bordeaux;6;1;1
2009;Girondins de Bordeaux;6;2;2
2009;Girondins de Bordeaux;6;3;1
2009;Girondins de Bordeaux;6;4;1
2009;Girondins de Bordeaux;6;5;1
2009;Girondins de Bordeaux;6;6;1
2009;Girondins de Bordeaux;6;7;1
2009;Girondins de Bordeaux;6;8;2
2009;Girondins de Bordeaux;6;9;3
2009;Girondins de Bordeaux;6;10;1
2009;Girondins de Bordeaux;6;11;1
2009;Girondins de Bordeaux;6;12;1
2009;Girondins de Bordeaux;6;13;1
2009;Girondins de Bordeaux;6;14;2
2009;Girondins de Bordeaux;6;15;1
2009;Girondins de Bordeaux;6;16;1
2009;Girondins de Bordeaux;6;17;1
2009;Girondins de Bordeaux;6;18;1
2009;Girondins de Bordeaux;6;19;1
